date,time,KW,TEMPERATURE,DEW_POINT,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE,OT
2019-02-17,08:00:00,299.73,16.9,14.0,1033,5.6,83.12,3.6,7,116
2019-02-17,09:00:00,306.23,17.3,14.1,1033,5.6,81.38,3.6,7,300
2019-02-17,10:00:00,308.46,17.8,14.2,1032,5.5,79.43,3.6,7,395
2019-02-17,11:00:00,339.46,18.3,14.4,1032,5.4,77.97,3.6,7,419
2019-02-17,12:00:00,344.41,18.7,14.6,1031,5.5,76.9,3.7,7,369
2019-02-17,13:00:00,351.25,18.7,14.7,1030,5.5,77.48,3.7,7,503
2019-02-17,14:00:00,396.57,18.6,14.8,1030,5.6,78.51,3.7,7,295
2019-02-17,15:00:00,404.51,18.4,14.9,1030,5.7,79.85,3.7,7,314
2019-02-17,16:00:00,357.62,18.1,14.9,1030,5.6,81.82,3.7,7,152
2019-02-17,17:00:00,371.58,17.9,15.1,1030,5.3,83.75,3.7,7,43
2019-02-17,18:00:00,363.83,18.0,15.4,1030,5.2,84.59,3.6,7,0
2019-02-17,19:00:00,374.93,18.3,15.7,1030,5.2,84.57,3.6,7,0
2019-02-17,20:00:00,386.27,18.6,16.0,1030,5.1,84.84,3.6,7,0
2019-02-17,21:00:00,388.29,18.9,16.3,1030,5.1,84.96,3.6,7,0
2019-02-17,22:00:00,417.19,19.1,16.6,1030,5.2,85.34,3.6,7,0
2019-02-17,23:00:00,388.78,19.2,16.8,1030,5.3,85.94,3.6,7,0
2019-02-18,00:00:00,381.54,19.3,16.9,1029,5.4,86.26,3.7,7,0
2019-02-18,01:00:00,315.92,19.4,17.1,1028,5.5,86.59,3.8,7,0
2019-02-18,02:00:00,282.94,19.5,17.3,1028,5.6,86.98,4.0,7,0
2019-02-18,03:00:00,256.35,19.6,17.4,1028,5.6,87.31,4.1,8,0
2019-02-18,04:00:00,261.88,19.8,17.6,1027,5.7,87.19,4.2,7,0
2019-02-18,05:00:00,247.55,19.9,17.9,1027,5.6,88.01,4.4,7,0
2019-02-18,06:00:00,248.11,20.1,18.1,1028,5.3,88.46,4.5,4,0
2019-02-18,07:00:00,297.09,20.6,18.6,1028,5.5,88.3,4.6,7,24
2019-02-18,08:00:00,385.46,21.2,19.0,1028,5.5,87.23,4.6,7,13
2019-02-18,09:00:00,411.36,21.8,19.3,1028,5.6,85.85,4.6,7,332
2019-02-18,10:00:00,434.01,22.4,19.7,1027,5.5,84.78,4.6,7,244
2019-02-18,11:00:00,469.63,22.9,20.1,1025,5.2,84.19,4.7,7,263
2019-02-18,12:00:00,469.65,23.2,20.4,1024,4.4,84.06,4.9,7,305
2019-02-18,13:00:00,476.46,23.3,20.5,1024,3.9,84.11,4.8,7,373
2019-02-18,14:00:00,439.0,23.4,20.4,1023,4.1,83.25,4.6,7,236
2019-02-18,15:00:00,467.23,23.0,20.2,1023,4.3,84.38,4.4,8,334
2019-02-18,16:00:00,459.15,22.3,19.9,1024,4.3,86.2,4.2,8,49
2019-02-18,17:00:00,445.86,21.2,19.3,1025,3.7,89.03,4.0,7,87
2019-02-18,18:00:00,436.2,20.5,18.7,1025,3.1,89.3,3.9,7,0
2019-02-18,19:00:00,458.9,19.9,18.1,1026,2.5,89.41,3.8,7,0
2019-02-18,20:00:00,437.51,19.5,17.7,1027,1.7,89.35,3.7,7,0
2019-02-18,21:00:00,474.1,19.3,17.4,1027,1.2,88.92,3.7,7,0
2019-02-18,22:00:00,450.62,19.3,17.4,1027,1.1,88.56,3.7,7,0
2019-02-18,23:00:00,453.73,19.3,17.4,1027,1.1,88.77,3.8,7,0
2019-02-19,00:00:00,413.26,19.4,17.4,1026,1.1,88.46,4.0,7,0
2019-02-19,01:00:00,334.38,19.4,17.6,1026,1.2,89.06,4.1,7,0
2019-02-19,02:00:00,270.97,19.5,17.6,1026,1.2,88.93,4.2,7,0
2019-02-19,03:00:00,245.79,19.5,17.7,1026,1.3,89.34,4.3,7,0
2019-02-19,04:00:00,254.8,19.5,17.8,1026,1.7,89.66,4.4,7,0
2019-02-19,05:00:00,243.76,19.5,17.8,1027,1.9,89.96,4.3,7,0
2019-02-19,06:00:00,262.52,19.7,18.0,1028,1.9,89.68,4.2,7,0
2019-02-19,07:00:00,284.98,21.0,18.6,1028,2.3,86.09,4.0,7,42
2019-02-19,08:00:00,404.48,22.1,19.1,1029,2.4,82.91,3.8,7,41
2019-02-19,09:00:00,385.55,23.6,19.3,1029,2.5,76.71,3.8,8,129
2019-02-19,10:00:00,428.91,24.4,19.3,1029,2.9,73.25,3.9,3,375
2019-02-19,11:00:00,448.69,24.3,19.2,1029,3.2,73.39,4.0,8,47
2019-02-19,12:00:00,452.69,23.8,19.1,1029,3.2,74.99,4.1,8,53
2019-02-19,13:00:00,445.88,23.3,18.9,1028,2.8,76.38,4.1,8,131
2019-02-19,14:00:00,445.35,23.0,18.8,1028,2.2,77.24,4.1,7,358
2019-02-19,15:00:00,448.53,22.8,18.8,1027,2.0,78.0,4.1,7,496
2019-02-19,16:00:00,465.13,22.4,19.2,1027,2.4,82.28,4.1,3,248
2019-02-19,17:00:00,483.77,21.6,19.4,1028,2.2,87.3,4.2,3,91
2019-02-19,18:00:00,457.13,21.3,19.3,1029,2.0,88.21,4.3,0,0
2019-02-19,19:00:00,446.35,21.3,19.3,1030,2.0,88.37,4.4,1,0
2019-02-19,20:00:00,429.31,21.3,19.4,1030,1.9,88.67,4.4,7,0
2019-02-19,21:00:00,464.59,21.2,19.4,1030,2.0,89.28,4.3,7,0
2019-02-19,22:00:00,465.62,21.1,19.3,1030,2.0,89.64,4.2,7,0
2019-02-19,23:00:00,452.59,21.0,19.3,1030,1.9,89.85,4.1,7,0
2019-02-20,00:00:00,395.32,20.9,19.2,1030,1.9,89.85,4.1,7,0
2019-02-20,01:00:00,346.52,20.8,19.1,1030,1.8,90.19,4.0,7,0
2019-02-20,02:00:00,306.15,20.7,19.1,1029,1.8,90.65,4.0,7,0
2019-02-20,03:00:00,265.68,20.6,19.1,1029,1.8,90.88,4.0,1,0
2019-02-20,04:00:00,243.12,20.6,19.0,1029,1.8,90.5,4.0,0,0
2019-02-20,05:00:00,258.57,20.6,18.9,1030,1.9,90.06,4.0,3,0
2019-02-20,06:00:00,265.86,20.6,18.9,1031,2.0,90.27,4.0,3,0
2019-02-20,07:00:00,294.75,21.5,19.5,1031,2.4,88.43,4.0,1,62
2019-02-20,08:00:00,370.45,22.3,19.7,1032,2.6,85.22,4.0,1,258
2019-02-20,09:00:00,426.6,23.2,19.7,1032,2.5,80.75,4.0,0,459
2019-02-20,10:00:00,490.79,24.0,19.7,1032,2.3,77.04,3.9,1,628
2019-02-20,11:00:00,557.81,24.5,19.8,1031,2.1,75.22,3.9,0,755
2019-02-20,12:00:00,576.23,24.7,19.9,1030,2.0,74.77,3.9,0,800
2019-02-20,13:00:00,540.74,24.7,20.0,1029,1.9,75.29,3.9,2,532
2019-02-20,14:00:00,582.77,24.5,20.1,1028,1.8,76.41,3.8,1,671
2019-02-20,15:00:00,617.15,24.1,20.1,1028,1.8,78.57,3.8,1,512
2019-02-20,16:00:00,589.44,23.4,20.4,1028,1.7,83.21,3.8,3,44
2019-02-20,17:00:00,494.61,22.4,20.5,1029,1.6,88.82,3.8,1,111
2019-02-20,18:00:00,489.22,21.7,20.2,1029,1.5,91.39,3.8,3,0
2019-02-20,19:00:00,483.57,21.3,20.1,1030,1.5,93.11,3.8,3,0
2019-02-20,20:00:00,478.86,21.1,20.0,1031,1.7,93.46,3.8,3,0
2019-02-20,21:00:00,494.48,21.0,19.9,1031,1.9,93.16,3.9,3,0
2019-02-20,22:00:00,496.16,20.8,19.7,1031,2.2,93.15,3.9,1,0
2019-02-20,23:00:00,423.23,20.6,19.4,1031,2.4,92.98,3.9,1,0
2019-02-21,00:00:00,418.88,20.4,19.2,1030,2.5,92.71,3.9,3,0
2019-02-21,01:00:00,362.71,20.2,18.9,1030,2.6,92.44,3.9,3,0
2019-02-21,02:00:00,310.19,20.0,18.7,1029,2.6,92.12,3.8,3,0
2019-02-21,03:00:00,280.68,19.9,18.5,1029,2.6,91.67,3.7,3,0
2019-02-21,04:00:00,271.89,19.8,18.4,1028,2.6,91.46,3.6,3,0
2019-02-21,05:00:00,279.16,19.7,18.3,1029,2.6,91.65,3.6,3,0
2019-02-21,06:00:00,258.23,19.8,18.4,1029,3.0,91.75,3.6,3,0
2019-02-21,07:00:00,296.49,20.5,18.8,1030,3.8,90.12,3.6,3,34
2019-02-21,08:00:00,369.58,20.9,18.9,1031,3.9,88.46,3.6,1,257
2019-02-21,09:00:00,408.03,21.5,19.0,1031,3.8,85.43,3.6,2,186
2019-02-21,10:00:00,446.48,22.0,19.0,1030,3.6,83.12,3.6,2,366
2019-02-21,11:00:00,483.8,22.4,19.1,1029,3.5,81.4,3.6,3,117
2019-02-21,12:00:00,488.27,22.7,19.1,1029,3.5,80.09,3.7,2,602
2019-02-21,13:00:00,474.36,22.7,19.1,1028,3.4,79.98,3.7,2,598
2019-02-21,14:00:00,512.66,22.5,19.0,1027,3.3,80.69,3.7,3,232
2019-02-21,15:00:00,464.7,22.2,19.0,1026,3.1,82.12,3.7,3,185
2019-02-21,16:00:00,488.31,21.7,19.0,1026,2.8,84.88,3.7,0,300
2019-02-21,17:00:00,487.28,21.0,19.1,1026,2.7,88.76,3.7,0,93
2019-02-21,18:00:00,434.4,20.6,19.0,1027,2.7,90.57,3.7,3,0
2019-02-21,19:00:00,428.39,20.5,18.9,1027,2.4,90.7,3.8,3,0
2019-02-21,20:00:00,462.33,20.3,18.9,1028,2.2,91.51,3.9,3,0
2019-02-21,21:00:00,485.36,20.2,18.8,1028,2.3,91.76,3.9,3,0
2019-02-21,22:00:00,474.5,20.0,18.7,1027,2.5,92.43,3.9,1,0
2019-02-21,23:00:00,449.4,19.9,18.6,1027,2.9,92.38,3.8,3,0
2019-02-22,00:00:00,423.58,19.7,18.4,1026,3.5,92.32,3.8,4,0
2019-02-22,01:00:00,351.18,19.5,18.1,1026,4.3,91.41,3.7,3,0
2019-02-22,02:00:00,322.52,19.1,17.6,1026,4.7,90.8,3.8,3,0
2019-02-22,03:00:00,300.37,18.6,17.0,1026,4.5,90.67,3.9,3,0
2019-02-22,04:00:00,285.7,18.2,16.6,1027,4.3,90.58,4.0,4,0
2019-02-22,05:00:00,272.63,17.9,16.4,1028,4.4,90.82,4.0,4,0
2019-02-22,06:00:00,271.64,17.8,16.2,1029,4.3,90.19,3.8,3,0
2019-02-22,07:00:00,323.18,18.0,16.0,1029,4.1,88.24,3.4,3,6
2019-02-22,08:00:00,379.8,18.7,16.1,1029,4.2,85.03,3.0,7,12
2019-02-22,09:00:00,441.02,19.5,16.2,1029,4.5,81.41,2.7,8,24
2019-02-22,10:00:00,456.07,20.1,16.3,1029,4.8,78.77,2.6,3,103
2019-02-22,11:00:00,484.06,20.2,16.3,1028,5.1,78.25,2.5,3,94
2019-02-22,12:00:00,440.4,19.9,16.2,1028,5.4,79.07,2.4,3,91
2019-02-22,13:00:00,464.14,19.4,15.9,1027,5.6,80.09,2.4,3,73
2019-02-22,14:00:00,449.62,18.8,15.5,1027,5.7,81.16,2.4,3,93
2019-02-22,15:00:00,491.64,18.1,15.1,1028,5.9,82.62,2.3,3,56
2019-02-22,16:00:00,494.28,17.5,14.7,1028,5.8,83.7,2.3,3,38
2019-02-22,17:00:00,453.19,17.0,14.4,1029,5.8,84.69,2.3,3,10
2019-02-22,18:00:00,489.06,16.9,14.2,1029,5.8,84.35,2.3,3,0
2019-02-22,19:00:00,429.11,16.9,14.2,1030,6.0,83.99,2.3,3,0
2019-02-22,20:00:00,437.49,17.0,14.1,1030,6.0,82.84,2.4,3,0
2019-02-22,21:00:00,423.51,17.0,13.9,1031,6.1,81.83,2.6,3,0
