date,time,TEMPERATURE,DEW_POINT,GHI,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE,OT
2019-02-05,04:00:00,18.1,16.2,0,1027,3.9,88.75,3.7,3,226.74
2019-02-05,05:00:00,18.1,16.2,0,1028,3.7,88.59,3.6,3,181.34
2019-02-05,06:00:00,18.2,16.2,0,1028,3.4,88.23,3.5,3,178.52
2019-02-05,07:00:00,19.0,16.6,4,1028,3.7,86.22,3.4,3,233.01
2019-02-05,08:00:00,19.7,16.9,17,1028,3.6,83.77,3.4,3,254.45
2019-02-05,09:00:00,20.3,17.1,79,1028,3.5,81.63,3.4,3,266.02
2019-02-05,10:00:00,20.8,17.2,564,1028,3.6,79.71,3.4,1,288.27
2019-02-05,11:00:00,21.0,17.2,304,1027,3.6,79.01,3.4,3,212.12
2019-02-05,12:00:00,20.9,17.2,296,1026,3.5,79.58,3.4,3,298.79
2019-02-05,13:00:00,20.8,17.2,284,1025,3.4,79.81,3.4,3,320.9
2019-02-05,14:00:00,20.6,17.1,603,1024,3.2,80.21,3.4,1,205.48
2019-02-05,15:00:00,20.2,16.9,233,1024,2.9,81.37,3.3,2,323.85
2019-02-05,16:00:00,19.5,16.7,60,1024,2.7,83.8,3.2,3,214.79
2019-02-05,17:00:00,18.4,16.4,77,1025,1.9,87.99,3.1,1,292.57
2019-02-05,18:00:00,17.9,16.0,0,1025,1.5,88.66,2.9,3,271.26
2019-02-05,19:00:00,17.8,15.7,0,1026,1.2,87.79,2.8,3,204.4
2019-02-05,20:00:00,17.8,15.6,0,1026,1.2,87.06,2.8,0,283.1
2019-02-05,21:00:00,17.7,15.6,0,1026,1.5,87.5,2.9,3,261.08
2019-02-05,22:00:00,17.7,15.7,0,1026,1.9,88.15,2.9,3,268.73
2019-02-05,23:00:00,17.7,15.9,0,1026,2.6,89.25,2.9,3,268.17
2019-02-06,00:00:00,17.7,16.0,0,1026,3.0,89.98,2.9,3,220.5
2019-02-06,01:00:00,17.6,16.0,0,1026,3.0,90.55,2.9,3,213.71
2019-02-06,02:00:00,17.6,16.0,0,1025,2.8,90.08,2.8,1,233.61
2019-02-06,03:00:00,17.6,15.9,0,1025,2.7,89.55,2.7,3,228.0
2019-02-06,04:00:00,17.6,15.8,0,1026,2.6,89.21,2.5,1,222.27
2019-02-06,05:00:00,17.6,15.7,0,1026,2.4,88.86,2.2,1,187.31
2019-02-06,06:00:00,17.7,15.7,0,1026,2.2,87.82,2.0,1,178.41
2019-02-06,07:00:00,18.7,16.2,39,1026,2.3,85.36,1.9,1,239.69
2019-02-06,08:00:00,19.8,16.3,233,1027,2.4,80.09,1.8,0,212.99
2019-02-06,09:00:00,20.6,16.2,440,1027,2.5,75.84,1.7,0,200.81
2019-02-06,10:00:00,21.4,16.2,613,1026,2.5,72.22,1.7,0,307.11
2019-02-06,11:00:00,22.1,16.5,743,1025,2.8,70.41,1.7,0,220.88
2019-02-06,12:00:00,22.7,16.8,791,1024,3.3,69.35,1.7,0,308.88
2019-02-06,13:00:00,23.0,17.2,762,1023,3.7,69.7,1.8,0,222.29
2019-02-06,14:00:00,22.9,17.5,664,1023,3.9,71.77,2.0,0,216.82
2019-02-06,15:00:00,22.6,17.8,499,1023,3.9,74.55,2.2,0,323.31
2019-02-06,16:00:00,21.9,18.1,293,1023,3.6,79.24,2.5,0,314.0
2019-02-06,17:00:00,20.9,18.3,87,1024,2.9,85.19,2.8,0,306.78
2019-02-06,18:00:00,20.5,18.4,0,1024,2.5,87.71,3.0,0,318.23
2019-02-06,19:00:00,20.4,18.5,0,1024,2.1,88.67,3.0,0,295.8
2019-02-06,20:00:00,20.5,18.5,0,1024,1.7,88.31,3.0,0,289.17
2019-02-06,21:00:00,20.5,18.5,0,1024,1.6,88.46,3.0,0,280.55
2019-02-06,22:00:00,20.3,18.5,0,1024,1.7,89.52,2.9,0,289.68
2019-02-06,23:00:00,20.1,18.5,0,1024,1.8,90.52,2.9,0,267.4
2019-02-07,00:00:00,20.0,18.5,0,1024,1.9,90.86,2.8,0,259.41
2019-02-07,01:00:00,19.9,18.4,0,1024,1.7,90.85,2.8,0,247.13
2019-02-07,02:00:00,19.6,18.2,0,1025,1.8,91.51,2.7,1,238.88
2019-02-07,03:00:00,19.2,18.0,0,1025,2.0,92.7,2.7,1,187.23
2019-02-07,04:00:00,18.9,17.8,0,1025,2.2,93.57,2.6,3,189.57
2019-02-07,05:00:00,18.7,17.7,0,1025,2.2,93.91,2.5,3,218.41
2019-02-07,06:00:00,18.9,17.6,0,1026,2.0,92.06,2.5,1,190.85
2019-02-07,07:00:00,20.6,18.0,34,1026,2.2,85.28,2.4,3,241.69
2019-02-07,08:00:00,22.1,18.3,245,1026,2.2,79.07,2.4,0,201.34
2019-02-07,09:00:00,23.7,18.3,452,1026,2.4,71.68,2.4,0,288.34
2019-02-07,10:00:00,24.7,18.1,624,1026,2.4,66.58,2.4,0,317.4
2019-02-07,11:00:00,25.2,18.0,745,1025,2.3,64.37,2.4,0,238.53
2019-02-07,12:00:00,25.5,18.0,789,1024,2.2,63.35,2.5,0,313.91
2019-02-07,13:00:00,25.4,18.1,761,1023,2.1,64.05,2.5,0,334.0
2019-02-07,14:00:00,24.9,18.4,661,1023,2.1,67.04,2.6,0,328.51
2019-02-07,15:00:00,24.0,18.7,500,1023,2.1,72.12,2.7,0,230.82
2019-02-07,16:00:00,22.8,19.0,297,1024,1.9,79.38,2.8,0,325.74
2019-02-07,17:00:00,21.1,19.2,23,1025,2.0,88.7,2.9,3,326.8
2019-02-07,18:00:00,20.2,18.8,0,1026,3.4,91.9,3.0,3,248.25
2019-02-07,19:00:00,19.7,18.2,0,1026,4.9,91.22,3.1,3,235.93
2019-02-07,20:00:00,18.9,17.3,0,1027,6.0,90.63,3.1,3,238.96
2019-02-07,21:00:00,18.3,16.5,0,1027,6.2,89.28,3.1,3,218.41
2019-02-07,22:00:00,18.0,16.1,0,1028,5.7,88.49,3.1,3,219.08
2019-02-07,23:00:00,17.9,16.0,0,1028,5.3,88.39,3.1,3,223.29
2019-02-08,00:00:00,17.9,15.9,0,1028,5.1,88.13,3.1,3,213.12
2019-02-08,01:00:00,17.9,15.9,0,1027,4.9,87.91,3.0,3,198.32
2019-02-08,02:00:00,17.9,15.9,0,1027,4.9,87.93,2.9,3,236.19
2019-02-08,03:00:00,17.9,15.9,0,1027,4.9,87.85,2.8,3,182.73
2019-02-08,04:00:00,17.8,15.8,0,1027,4.8,88.05,2.8,3,190.66
2019-02-08,05:00:00,17.7,15.7,0,1028,4.7,88.07,2.8,3,194.33
2019-02-08,06:00:00,17.6,15.6,0,1028,4.5,88.18,2.9,3,185.83
2019-02-08,07:00:00,17.9,15.7,18,1029,4.8,86.88,2.9,3,183.07
2019-02-08,08:00:00,18.3,15.7,93,1029,4.9,84.79,2.9,3,191.99
2019-02-08,09:00:00,18.5,15.7,36,1030,5.0,83.58,2.9,3,275.81
2019-02-08,10:00:00,18.7,15.5,69,1030,5.2,81.73,3.0,3,302.87
2019-02-08,11:00:00,18.8,15.4,149,1029,5.5,80.44,3.0,3,235.14
2019-02-08,12:00:00,18.7,15.2,209,1028,5.6,80.15,3.0,2,233.35
2019-02-08,13:00:00,18.6,15.1,131,1027,5.5,79.93,3.0,3,330.8
2019-02-08,14:00:00,18.4,15.0,210,1026,5.4,80.43,3.0,3,219.96
2019-02-08,15:00:00,18.1,14.9,122,1026,5.4,81.58,3.0,3,212.14
2019-02-08,16:00:00,17.7,14.9,47,1027,5.3,83.42,3.1,3,211.05
2019-02-08,17:00:00,17.3,14.8,30,1027,5.0,85.36,3.1,3,315.33
2019-02-08,18:00:00,17.2,14.9,0,1028,4.7,86.15,3.1,3,315.83
2019-02-08,19:00:00,17.3,14.9,0,1028,4.5,85.83,3.1,3,225.92
2019-02-08,20:00:00,17.3,15.0,0,1028,4.2,86.09,3.1,2,235.69
2019-02-08,21:00:00,17.4,15.0,0,1028,4.0,85.87,3.0,3,262.52
2019-02-08,22:00:00,17.4,15.1,0,1028,3.6,86.21,3.0,3,228.98
2019-02-08,23:00:00,17.4,15.1,0,1028,3.3,86.29,2.9,3,262.31
2019-02-09,00:00:00,17.4,15.1,0,1028,3.0,86.1,3.0,3,212.63
2019-02-09,01:00:00,17.4,15.0,0,1028,2.8,85.85,3.0,3,204.85
2019-02-09,02:00:00,17.3,15.0,0,1028,2.9,86.23,3.1,3,232.06
2019-02-09,03:00:00,17.2,15.0,0,1028,3.0,86.72,3.1,7,222.98
2019-02-09,04:00:00,17.2,14.9,0,1028,3.1,86.55,3.2,4,180.81
2019-02-09,05:00:00,17.1,14.9,0,1029,3.3,86.94,3.3,3,182.01
2019-02-09,06:00:00,17.1,14.9,0,1030,3.4,87.07,3.4,4,220.23
2019-02-09,07:00:00,17.6,15.2,15,1030,4.1,85.63,3.5,3,185.63
2019-02-09,08:00:00,17.9,15.2,80,1031,4.3,84.28,3.5,3,199.02
2019-02-09,09:00:00,18.2,15.2,36,1031,4.5,82.65,3.6,3,266.93
2019-02-09,10:00:00,18.4,15.2,112,1031,4.7,81.51,3.6,4,289.17
2019-02-09,11:00:00,18.4,15.2,62,1031,5.2,81.4,3.6,4,275.77
2019-02-09,12:00:00,18.2,15.0,66,1030,5.7,81.8,3.6,4,250.46
2019-02-09,13:00:00,17.9,14.8,64,1030,5.8,82.31,3.6,4,246.71
2019-02-09,14:00:00,17.6,14.6,55,1030,5.9,82.69,3.5,4,293.19
2019-02-09,15:00:00,17.2,14.4,83,1030,5.8,83.63,3.4,4,308.43
2019-02-09,16:00:00,16.8,14.2,22,1031,5.6,84.81,3.4,4,227.57
2019-02-09,17:00:00,16.6,14.2,7,1031,5.4,85.51,3.3,3,234.87
2019-02-09,18:00:00,16.6,14.2,0,1032,5.4,85.95,3.3,3,253.95
2019-02-09,19:00:00,16.6,14.3,0,1032,5.4,86.16,3.3,4,245.35
2019-02-09,20:00:00,16.7,14.3,0,1033,5.2,85.95,3.3,3,241.18
2019-02-09,21:00:00,16.9,14.4,0,1033,5.0,85.33,3.2,4,240.58
2019-02-09,22:00:00,17.0,14.5,0,1033,4.9,85.23,3.2,4,223.96
2019-02-09,23:00:00,17.1,14.6,0,1033,4.9,85.1,3.2,3,269.45
2019-02-10,00:00:00,17.1,14.6,0,1032,5.0,85.34,3.1,3,262.8
2019-02-10,01:00:00,17.2,14.6,0,1032,5.2,84.92,3.1,3,208.15
2019-02-10,02:00:00,17.1,14.6,0,1032,5.3,85.42,3.1,3,225.12
2019-02-10,03:00:00,17.1,14.6,0,1032,5.4,85.28,3.0,3,220.64
2019-02-10,04:00:00,17.1,14.6,0,1032,5.5,85.04,3.0,3,233.85
2019-02-10,05:00:00,17.0,14.5,0,1033,5.4,85.31,3.0,3,182.81
2019-02-10,06:00:00,17.0,14.5,0,1034,5.2,85.36,3.0,3,186.61
2019-02-10,07:00:00,17.4,14.7,20,1034,5.3,84.07,2.9,3,220.0
2019-02-10,08:00:00,17.9,14.8,77,1035,5.2,82.07,2.9,3,249.39
2019-02-10,09:00:00,18.5,14.9,98,1035,5.0,79.56,2.9,3,250.31
2019-02-10,10:00:00,19.1,15.0,232,1035,4.7,77.34,2.9,3,280.65
2019-02-10,11:00:00,19.6,15.2,345,1034,4.5,75.86,2.9,3,241.28
2019-02-10,12:00:00,20.0,15.4,158,1033,4.4,75.06,3.0,3,245.66
2019-02-10,13:00:00,20.1,15.6,175,1032,4.4,75.46,3.0,3,238.06
2019-02-10,14:00:00,19.9,15.7,133,1032,4.6,77.0,3.0,3,224.66
2019-02-10,15:00:00,19.5,15.8,42,1032,4.5,79.1,3.0,3,228.58
2019-02-10,16:00:00,18.8,15.8,23,1032,4.3,82.6,3.1,3,233.64
2019-02-10,17:00:00,18.2,15.8,7,1033,3.8,85.86,3.1,3,287.52
2019-02-10,18:00:00,18.0,15.8,0,1034,3.5,86.71,3.1,3,286.64
2019-02-10,19:00:00,17.9,15.7,0,1035,3.4,87.02,3.1,3,268.81
2019-02-10,20:00:00,17.8,15.6,0,1035,3.3,87.19,3.1,3,257.11
2019-02-10,21:00:00,17.7,15.6,0,1035,3.3,87.43,3.1,3,248.74
2019-02-10,22:00:00,17.5,15.6,0,1035,3.3,88.36,3.1,4,243.2
2019-02-10,23:00:00,17.4,15.5,0,1035,3.5,88.81,3.1,4,306.79
2019-02-11,00:00:00,17.4,15.5,0,1035,3.8,88.65,3.1,4,253.02
2019-02-11,01:00:00,17.2,15.5,0,1035,4.2,89.5,3.1,4,261.57
2019-02-11,02:00:00,17.1,15.4,0,1035,4.5,89.5,3.1,4,249.45
2019-02-11,03:00:00,17.0,15.2,0,1035,4.8,89.3,3.1,3,228.3
2019-02-11,04:00:00,16.9,15.1,0,1035,4.9,88.99,3.0,3,229.09
2019-02-11,05:00:00,16.8,14.9,0,1036,5.0,88.81,3.0,3,195.31
2019-02-11,06:00:00,16.7,14.8,0,1036,5.1,88.66,3.0,3,188.9
2019-02-11,07:00:00,16.9,14.8,22,1037,5.4,87.41,3.0,3,214.17
2019-02-11,08:00:00,17.2,14.8,116,1038,5.6,85.65,3.0,3,245.61
2019-02-11,09:00:00,17.7,14.8,292,1038,5.7,83.1,3.0,2,355.23
2019-02-11,10:00:00,18.1,14.8,307,1037,5.6,81.28,2.9,3,346.73
2019-02-11,11:00:00,18.4,15.0,477,1037,5.7,80.42,2.9,2,380.19
2019-02-11,12:00:00,18.6,15.1,359,1036,5.9,79.95,2.9,3,373.27
2019-02-11,13:00:00,18.5,15.1,390,1036,6.2,80.39,2.9,3,415.1
2019-02-11,14:00:00,18.0,14.9,318,1035,6.5,82.07,2.9,3,410.37
2019-02-11,15:00:00,17.6,14.7,343,1035,6.5,83.24,2.9,2,327.07
2019-02-11,16:00:00,17.3,14.7,208,1036,6.3,84.48,2.9,3,336.67
2019-02-11,17:00:00,17.1,14.7,67,1036,5.9,85.8,2.9,3,367.22
2019-02-11,18:00:00,17.1,14.8,0,1037,5.4,86.6,2.9,3,329.11
2019-02-11,19:00:00,17.3,15.0,0,1037,5.1,86.3,2.9,3,303.61
2019-02-11,20:00:00,17.6,15.2,0,1037,5.0,85.7,2.9,3,308.64
2019-02-11,21:00:00,17.8,15.4,0,1037,4.9,85.78,3.0,3,280.03
2019-02-11,22:00:00,18.0,15.6,0,1036,5.0,85.91,3.0,1,314.91
2019-02-11,23:00:00,18.1,15.8,0,1036,5.0,86.59,3.0,0,323.34
2019-02-12,00:00:00,18.3,16.0,0,1035,4.9,86.47,3.1,0,303.98
2019-02-12,01:00:00,18.3,16.1,0,1035,4.9,87.26,3.1,0,286.81
2019-02-12,02:00:00,18.3,16.3,0,1035,4.9,87.87,3.2,3,248.84
2019-02-12,03:00:00,18.3,16.3,0,1035,4.9,88.09,3.3,3,238.69
2019-02-12,04:00:00,18.3,16.3,0,1035,5.0,88.12,3.3,3,247.04
2019-02-12,05:00:00,18.3,16.3,0,1035,5.1,88.06,3.4,3,229.42
2019-02-12,06:00:00,18.4,16.3,0,1036,5.1,87.81,3.4,3,237.99
2019-02-12,07:00:00,18.9,16.6,51,1036,5.4,86.59,3.5,3,241.96
2019-02-12,08:00:00,19.5,16.8,184,1037,5.5,84.5,3.5,3,303.14
2019-02-12,09:00:00,20.1,17.0,444,1037,5.5,82.47,3.5,1,317.31
2019-02-12,10:00:00,20.8,17.2,612,1036,5.4,80.03,3.5,1,376.89
2019-02-12,11:00:00,21.5,17.5,730,1035,5.2,77.82,3.5,1,391.8
2019-02-12,12:00:00,21.8,17.7,775,1034,5.1,77.35,3.5,1,400.08
2019-02-12,13:00:00,22.0,17.8,750,1033,5.0,77.31,3.5,0,441.67
2019-02-12,14:00:00,22.0,18.0,661,1032,4.9,78.13,3.5,0,440.14
2019-02-12,15:00:00,21.8,18.2,502,1032,4.7,79.96,3.6,0,398.61
2019-02-12,16:00:00,21.4,18.4,302,1032,4.3,82.83,3.7,0,409.53
2019-02-12,17:00:00,20.6,18.5,97,1032,3.2,87.93,3.7,0,394.44
2019-02-12,18:00:00,20.2,18.6,0,1033,2.5,90.66,3.8,1,404.96
2019-02-12,19:00:00,20.0,18.6,0,1033,2.1,91.94,3.8,3,380.22
2019-02-12,20:00:00,20.0,18.6,0,1033,1.6,91.77,3.8,3,367.96
2019-02-12,21:00:00,19.9,18.5,0,1033,1.2,91.56,3.8,3,343.66
2019-02-12,22:00:00,19.5,18.2,0,1033,1.3,92.31,3.8,3,318.27
2019-02-12,23:00:00,19.1,17.9,0,1033,1.8,92.59,3.7,1,320.84
2019-02-13,00:00:00,18.6,17.5,0,1033,2.3,93.14,3.6,3,298.71
2019-02-13,01:00:00,18.3,17.1,0,1033,2.8,92.64,3.6,1,260.88
2019-02-13,02:00:00,17.9,16.7,0,1033,3.2,92.95,3.5,3,246.89
2019-02-13,03:00:00,17.7,16.5,0,1033,3.5,92.41,3.5,3,260.28
2019-02-13,04:00:00,17.6,16.2,0,1033,3.7,91.7,3.6,3,241.64
2019-02-13,05:00:00,17.5,16.1,0,1033,3.7,91.24,3.6,4,247.8
2019-02-13,06:00:00,17.5,16.0,0,1034,3.8,90.94,3.7,3,248.77
2019-02-13,07:00:00,18.1,16.2,5,1034,4.3,88.71,3.7,3,273.99
2019-02-13,08:00:00,18.6,16.2,18,1034,4.6,86.17,3.7,3,312.46
2019-02-13,09:00:00,18.9,16.2,112,1035,5.0,84.3,3.7,3,371.6
2019-02-13,10:00:00,19.1,16.1,122,1035,5.4,82.73,3.7,3,410.39
2019-02-13,11:00:00,19.2,16.0,108,1034,5.6,81.83,3.7,3,456.03
2019-02-13,12:00:00,19.3,16.0,247,1033,5.7,81.35,3.6,3,441.63
2019-02-13,13:00:00,19.4,16.1,300,1033,5.7,81.34,3.6,3,482.72
2019-02-13,14:00:00,19.5,16.3,254,1032,5.7,81.56,3.6,3,467.05
2019-02-13,15:00:00,19.4,16.4,186,1032,5.6,82.84,3.6,3,425.22
2019-02-13,16:00:00,19.2,16.5,277,1032,5.5,84.47,3.5,1,440.47
2019-02-13,17:00:00,19.0,16.6,18,1032,5.1,86.13,3.5,3,410.91
2019-02-13,18:00:00,18.9,16.7,0,1032,4.8,86.93,3.5,3,418.79
2019-02-13,19:00:00,18.9,16.7,0,1033,4.5,87.27,3.4,3,370.34
2019-02-13,20:00:00,18.9,16.8,0,1033,4.1,87.58,3.4,3,366.26
2019-02-13,21:00:00,19.0,16.9,0,1032,3.8,87.4,3.4,3,362.54
2019-02-13,22:00:00,19.0,17.0,0,1032,3.6,88.02,3.5,3,376.94
2019-02-13,23:00:00,19.0,17.1,0,1032,3.5,88.62,3.5,3,341.2
2019-02-14,00:00:00,19.0,17.2,0,1031,3.3,89.05,3.5,3,305.42
2019-02-14,01:00:00,19.0,17.2,0,1031,3.1,89.4,3.5,3,301.67
2019-02-14,02:00:00,19.0,17.3,0,1031,2.9,89.65,3.5,3,277.12
2019-02-14,03:00:00,19.0,17.3,0,1030,2.8,89.86,3.5,3,258.73
2019-02-14,04:00:00,19.0,17.4,0,1031,2.7,90.23,3.5,3,250.44
2019-02-14,05:00:00,19.0,17.4,0,1031,2.6,90.62,3.6,3,247.23
2019-02-14,06:00:00,19.1,17.6,0,1032,2.5,90.84,3.7,3,235.28
2019-02-14,07:00:00,19.9,18.1,16,1032,2.8,89.57,3.7,3,276.49
2019-02-14,08:00:00,20.4,18.3,11,1033,3.2,87.69,3.8,7,321.09
2019-02-14,09:00:00,20.8,18.2,90,1033,3.8,85.25,3.8,3,374.98
2019-02-14,10:00:00,20.8,18.0,159,1033,4.4,84.25,3.9,8,379.14
2019-02-14,11:00:00,20.7,17.8,212,1032,4.9,83.51,3.9,7,412.15
2019-02-14,12:00:00,20.5,17.6,165,1032,5.1,83.28,3.8,8,409.48
2019-02-14,13:00:00,20.3,17.3,273,1031,5.1,83.12,3.8,7,440.38
2019-02-14,14:00:00,19.9,17.2,94,1031,5.1,84.29,3.8,7,425.94
2019-02-14,15:00:00,19.5,17.1,169,1031,5.1,85.84,3.7,7,387.22
2019-02-14,16:00:00,19.2,17.0,152,1031,5.1,87.26,3.7,8,407.26
2019-02-14,17:00:00,18.9,17.0,22,1031,4.8,88.91,3.7,4,432.44
2019-02-14,18:00:00,18.8,17.1,0,1032,4.5,89.63,3.8,7,367.44
2019-02-14,19:00:00,18.9,17.1,0,1032,4.4,89.16,3.8,7,367.54
2019-02-14,20:00:00,19.0,17.1,0,1032,4.1,88.68,3.9,7,353.01
2019-02-14,21:00:00,18.9,17.1,0,1032,3.9,89.14,3.9,7,343.12
2019-02-14,22:00:00,18.9,17.0,0,1032,3.7,88.99,3.9,7,341.53
2019-02-14,23:00:00,18.9,17.0,0,1032,3.5,88.91,4.0,7,343.66
2019-02-15,00:00:00,18.8,17.0,0,1031,3.3,89.33,3.9,7,333.77
2019-02-15,01:00:00,18.8,17.0,0,1031,3.1,89.25,3.9,7,306.28
2019-02-15,02:00:00,18.7,17.0,0,1030,3.0,89.68,3.9,7,267.91
2019-02-15,03:00:00,18.6,16.9,0,1030,2.9,89.98,3.8,7,256.07
2019-02-15,04:00:00,18.5,16.8,0,1030,2.9,90.12,3.7,7,244.44
2019-02-15,05:00:00,18.4,16.8,0,1031,2.7,90.42,3.6,7,243.64
2019-02-15,06:00:00,18.5,16.8,0,1031,2.4,89.9,3.5,1,242.68
2019-02-15,07:00:00,19.3,17.2,50,1031,2.5,87.66,3.5,0,277.39
2019-02-15,08:00:00,20.0,17.4,242,1032,2.4,84.83,3.5,1,305.1
2019-02-15,09:00:00,20.9,17.5,221,1032,2.1,80.92,3.5,3,396.92
2019-02-15,10:00:00,21.8,17.6,389,1031,1.9,77.13,3.5,2,398.06
2019-02-15,11:00:00,22.5,17.8,743,1030,1.9,74.69,3.5,1,428.58
2019-02-15,12:00:00,22.8,17.9,785,1029,2.0,74.0,3.5,0,440.22
2019-02-15,13:00:00,23.1,18.0,762,1028,1.9,73.18,3.5,0,461.35
2019-02-15,14:00:00,23.0,18.1,477,1027,2.0,73.99,3.4,3,453.23
2019-02-15,15:00:00,22.6,18.2,267,1027,2.1,75.98,3.4,3,444.9
2019-02-15,16:00:00,21.7,18.2,71,1028,2.1,80.44,3.3,3,435.38
2019-02-15,17:00:00,20.4,18.0,58,1028,1.7,86.27,3.3,3,418.86
2019-02-15,18:00:00,19.7,17.6,0,1029,1.6,87.93,3.3,0,410.78
2019-02-15,19:00:00,19.5,17.5,0,1030,1.5,88.06,3.2,1,378.96
2019-02-15,20:00:00,19.4,17.4,0,1030,1.6,87.97,3.2,1,363.93
2019-02-15,21:00:00,19.3,17.3,0,1030,1.9,88.17,3.3,3,352.41
2019-02-15,22:00:00,19.0,17.2,0,1030,2.3,89.2,3.4,1,349.64
2019-02-15,23:00:00,18.8,17.0,0,1030,2.7,89.46,3.4,1,350.82
2019-02-16,00:00:00,18.4,16.8,0,1030,3.2,90.39,3.5,3,318.59
2019-02-16,01:00:00,18.2,16.6,0,1030,3.6,90.25,3.5,3,308.11
2019-02-16,02:00:00,18.0,16.3,0,1030,4.0,90.08,3.5,3,259.94
2019-02-16,03:00:00,17.9,16.1,0,1030,4.4,89.06,3.5,3,272.6
2019-02-16,04:00:00,17.6,15.7,0,1031,4.9,88.82,3.5,3,255.46
2019-02-16,05:00:00,17.3,15.4,0,1031,4.9,88.45,3.4,3,248.73
2019-02-16,06:00:00,17.2,15.2,0,1032,4.7,87.85,3.4,7,249.61
2019-02-16,07:00:00,17.6,15.2,32,1032,4.7,85.66,3.3,7,253.81
2019-02-16,08:00:00,18.1,15.2,13,1032,4.6,83.32,3.3,6,291.82
2019-02-16,09:00:00,18.7,15.3,366,1032,4.4,80.64,3.2,8,323.93
2019-02-16,10:00:00,19.3,15.4,333,1031,4.3,78.03,3.2,7,322.45
2019-02-16,11:00:00,19.6,15.5,294,1031,4.5,77.25,3.3,7,390.43
2019-02-16,12:00:00,19.6,15.6,106,1030,4.9,77.6,3.3,8,360.17
2019-02-16,13:00:00,19.3,15.5,109,1029,5.3,78.84,3.4,8,359.65
2019-02-16,14:00:00,18.8,15.4,252,1029,5.5,80.66,3.4,7,379.93
2019-02-16,15:00:00,18.3,15.2,106,1029,5.7,82.35,3.4,7,332.04
2019-02-16,16:00:00,17.7,15.1,15,1029,5.8,84.55,3.4,6,368.02
2019-02-16,17:00:00,17.4,14.9,44,1030,5.6,85.44,3.4,7,367.53
2019-02-16,18:00:00,17.3,14.9,0,1030,5.5,85.76,3.4,7,388.27
2019-02-16,19:00:00,17.3,14.9,0,1030,5.5,85.77,3.5,7,344.28
2019-02-16,20:00:00,17.3,14.9,0,1031,5.6,85.99,3.5,7,359.25
2019-02-16,21:00:00,17.3,15.0,0,1031,5.6,86.09,3.5,7,380.11
2019-02-16,22:00:00,17.3,15.0,0,1031,5.6,86.11,3.5,7,375.02
2019-02-16,23:00:00,17.3,14.9,0,1030,5.7,86.02,3.5,7,361.89
2019-02-17,00:00:00,17.2,14.9,0,1030,5.8,86.4,3.5,7,349.37
2019-02-17,01:00:00,17.2,14.9,0,1030,5.8,86.09,3.5,7,271.28
2019-02-17,02:00:00,17.1,14.8,0,1030,5.8,86.18,3.5,7,276.49
2019-02-17,03:00:00,17.0,14.6,0,1030,5.8,85.98,3.6,3,269.66
2019-02-17,04:00:00,16.8,14.5,0,1031,5.8,86.06,3.6,7,254.05
2019-02-17,05:00:00,16.6,14.2,0,1031,5.7,85.89,3.6,7,214.73
2019-02-17,06:00:00,16.5,14.1,0,1032,5.6,85.64,3.6,7,229.99
2019-02-17,07:00:00,16.6,14.0,29,1032,5.6,84.56,3.6,7,254.06
2019-02-17,08:00:00,16.9,14.0,116,1033,5.6,83.12,3.6,7,299.73
2019-02-17,09:00:00,17.3,14.1,300,1033,5.6,81.38,3.6,7,306.23
2019-02-17,10:00:00,17.8,14.2,395,1032,5.5,79.43,3.6,7,308.46
2019-02-17,11:00:00,18.3,14.4,419,1032,5.4,77.97,3.6,7,339.46
2019-02-17,12:00:00,18.7,14.6,369,1031,5.5,76.9,3.7,7,344.41
2019-02-17,13:00:00,18.7,14.7,503,1030,5.5,77.48,3.7,7,351.25
2019-02-17,14:00:00,18.6,14.8,295,1030,5.6,78.51,3.7,7,396.57
2019-02-17,15:00:00,18.4,14.9,314,1030,5.7,79.85,3.7,7,404.51
2019-02-17,16:00:00,18.1,14.9,152,1030,5.6,81.82,3.7,7,357.62
2019-02-17,17:00:00,17.9,15.1,43,1030,5.3,83.75,3.7,7,371.58
2019-02-17,18:00:00,18.0,15.4,0,1030,5.2,84.59,3.6,7,363.83
2019-02-17,19:00:00,18.3,15.7,0,1030,5.2,84.57,3.6,7,374.93
2019-02-17,20:00:00,18.6,16.0,0,1030,5.1,84.84,3.6,7,386.27
2019-02-17,21:00:00,18.9,16.3,0,1030,5.1,84.96,3.6,7,388.29
2019-02-17,22:00:00,19.1,16.6,0,1030,5.2,85.34,3.6,7,417.19
2019-02-17,23:00:00,19.2,16.8,0,1030,5.3,85.94,3.6,7,388.78
2019-02-18,00:00:00,19.3,16.9,0,1029,5.4,86.26,3.7,7,381.54
2019-02-18,01:00:00,19.4,17.1,0,1028,5.5,86.59,3.8,7,315.92
2019-02-18,02:00:00,19.5,17.3,0,1028,5.6,86.98,4.0,7,282.94
2019-02-18,03:00:00,19.6,17.4,0,1028,5.6,87.31,4.1,8,256.35
2019-02-18,04:00:00,19.8,17.6,0,1027,5.7,87.19,4.2,7,261.88
2019-02-18,05:00:00,19.9,17.9,0,1027,5.6,88.01,4.4,7,247.55
2019-02-18,06:00:00,20.1,18.1,0,1028,5.3,88.46,4.5,4,248.11
2019-02-18,07:00:00,20.6,18.6,24,1028,5.5,88.3,4.6,7,297.09
