date,time,KW,DEW_POINT,PRECIPITABLE WATER,GHI,RELATIVE HUMIDITY,CLOUD_TYPE,OT
2019-04-01,02:00:00,299.1,15.2,3.8,0,83.9,4,18.0
2019-04-01,03:00:00,298.19,15.0,3.7,0,84.48,4,17.6
2019-04-01,04:00:00,257.6,14.7,3.7,0,84.16,4,17.4
2019-04-01,05:00:00,267.22,14.6,3.7,0,84.48,4,17.2
2019-04-01,06:00:00,261.05,14.5,3.6,2,83.48,4,17.3
2019-04-01,07:00:00,289.04,14.5,3.6,15,82.52,4,17.5
2019-04-01,08:00:00,369.22,14.6,3.7,115,81.31,4,17.8
2019-04-01,09:00:00,394.14,14.7,3.8,90,80.79,4,18.0
2019-04-01,10:00:00,399.26,14.8,3.9,70,79.5,4,18.4
2019-04-01,11:00:00,454.31,14.9,3.9,76,79.1,4,18.6
2019-04-01,12:00:00,474.55,15.0,3.9,138,78.18,3,18.9
2019-04-01,13:00:00,507.87,15.1,3.8,88,77.88,4,19.0
2019-04-01,14:00:00,514.45,15.0,3.7,181,77.39,4,19.0
2019-04-01,15:00:00,486.29,14.8,3.7,74,76.43,4,19.0
2019-04-01,16:00:00,478.1,14.5,3.6,181,75.16,3,19.0
2019-04-01,17:00:00,476.76,14.3,3.5,14,74.71,3,18.9
2019-04-01,18:00:00,421.11,14.3,3.4,2,74.89,3,18.8
2019-04-01,19:00:00,464.64,14.2,3.4,0,74.67,3,18.8
2019-04-01,20:00:00,449.28,14.2,3.3,0,74.8,3,18.8
2019-04-01,21:00:00,406.57,14.3,3.3,0,74.89,3,18.9
2019-04-01,22:00:00,369.44,14.5,3.4,0,75.8,3,18.9
2019-04-01,23:00:00,423.49,14.7,3.4,0,76.34,4,19.0
2019-04-02,00:00:00,392.83,14.9,3.4,0,76.58,4,19.1
2019-04-02,01:00:00,336.64,15.0,3.5,0,77.2,3,19.1
2019-04-02,02:00:00,289.41,15.2,3.5,0,77.98,3,19.1
2019-04-02,03:00:00,276.36,15.3,3.5,0,78.27,3,19.2
2019-04-02,04:00:00,260.17,15.5,3.6,0,79.15,3,19.2
2019-04-02,05:00:00,265.31,15.7,3.7,0,79.7,3,19.3
2019-04-02,06:00:00,243.59,16.2,3.8,7,78.43,4,20.1
2019-04-02,07:00:00,288.73,16.6,4.0,66,75.62,4,21.1
2019-04-02,08:00:00,341.83,16.9,4.0,44,73.72,4,21.8
2019-04-02,09:00:00,365.51,17.2,4.1,56,72.06,4,22.5
2019-04-02,10:00:00,334.48,17.5,4.1,69,70.97,4,23.1
2019-04-02,11:00:00,412.49,17.8,4.2,156,69.71,4,23.7
2019-04-02,12:00:00,416.08,18.1,4.4,196,68.94,4,24.2
2019-04-02,13:00:00,479.35,18.4,4.5,301,68.88,3,24.5
2019-04-02,14:00:00,421.55,18.6,4.5,249,70.0,3,24.4
2019-04-02,15:00:00,363.02,18.8,4.5,158,72.71,3,24.0
2019-04-02,16:00:00,435.35,19.0,4.4,53,76.14,4,23.4
2019-04-02,17:00:00,382.34,19.2,4.4,14,80.58,4,22.7
2019-04-02,18:00:00,371.34,19.2,4.4,2,83.89,4,22.0
2019-04-02,19:00:00,345.52,19.1,4.4,0,84.68,4,21.8
2019-04-02,20:00:00,338.7,19.1,4.4,0,85.12,3,21.7
2019-04-02,21:00:00,350.38,19.1,4.4,0,86.09,3,21.5
2019-04-02,22:00:00,377.44,19.1,4.4,0,86.04,3,21.5
2019-04-02,23:00:00,376.9,19.0,4.4,0,86.43,0,21.4
2019-04-03,00:00:00,345.22,19.0,4.4,0,86.85,3,21.3
2019-04-03,01:00:00,335.63,18.9,4.4,0,86.95,3,21.2
2019-04-03,02:00:00,289.53,18.9,4.4,0,87.03,3,21.1
2019-04-03,03:00:00,279.73,18.7,4.4,0,87.5,3,20.9
2019-04-03,04:00:00,269.15,18.6,4.3,0,87.2,3,20.8
2019-04-03,05:00:00,246.53,18.5,4.2,0,87.03,3,20.7
2019-04-03,06:00:00,272.36,18.8,4.3,7,86.48,1,21.1
2019-04-03,07:00:00,263.14,18.8,4.3,74,84.59,3,21.5
2019-04-03,08:00:00,278.97,18.8,4.3,152,83.14,3,21.8
2019-04-03,09:00:00,268.89,18.9,4.3,210,81.37,3,22.2
2019-04-03,10:00:00,334.97,18.9,4.4,197,80.17,4,22.5
2019-04-03,11:00:00,420.07,19.0,4.6,214,79.51,4,22.7
2019-04-03,12:00:00,364.99,18.9,4.7,112,79.55,4,22.6
2019-04-03,13:00:00,446.42,18.8,4.6,103,80.84,4,22.2
2019-04-03,14:00:00,358.96,18.7,4.5,122,81.41,4,22.0
2019-04-03,15:00:00,449.89,18.7,4.5,150,82.38,4,21.8
2019-04-03,16:00:00,339.93,18.7,4.5,183,83.59,3,21.6
2019-04-03,17:00:00,340.32,18.9,4.6,35,85.45,3,21.4
2019-04-03,18:00:00,359.19,19.1,4.5,3,87.2,3,21.3
2019-04-03,19:00:00,334.65,19.2,4.5,0,87.55,4,21.4
2019-04-03,20:00:00,322.85,19.4,4.5,0,87.68,3,21.5
2019-04-03,21:00:00,382.83,19.5,4.5,0,88.14,4,21.5
2019-04-03,22:00:00,330.44,19.6,4.6,0,88.7,3,21.5
2019-04-03,23:00:00,377.01,19.7,4.6,0,89.32,3,21.5
2019-04-04,00:00:00,338.39,19.7,4.6,0,90.64,3,21.3
2019-04-04,01:00:00,345.74,19.7,4.6,0,90.76,3,21.3
2019-04-04,02:00:00,313.81,19.8,4.6,0,90.68,1,21.4
2019-04-04,03:00:00,263.18,20.0,4.6,0,90.48,3,21.6
2019-04-04,04:00:00,292.42,20.1,4.6,0,90.24,4,21.8
2019-04-04,05:00:00,277.76,20.2,4.6,0,89.76,3,22.0
2019-04-04,06:00:00,284.34,20.6,4.7,13,88.45,3,22.6
2019-04-04,07:00:00,273.82,20.9,4.7,145,85.91,7,23.4
2019-04-04,08:00:00,265.78,21.0,4.8,234,82.01,3,24.3
2019-04-04,09:00:00,266.93,21.3,4.9,549,78.96,7,25.2
2019-04-04,10:00:00,290.06,21.5,4.9,669,76.23,2,26.0
2019-04-04,11:00:00,315.22,21.6,5.0,852,74.57,1,26.5
2019-04-04,12:00:00,327.35,21.7,5.0,673,74.72,3,26.6
2019-04-04,13:00:00,440.7,21.8,5.1,711,76.99,3,26.2
2019-04-04,14:00:00,449.34,21.9,5.1,570,78.29,2,26.0
2019-04-04,15:00:00,454.82,21.9,5.1,575,80.36,7,25.5
2019-04-04,16:00:00,350.51,21.8,5.1,376,83.38,0,24.8
2019-04-04,17:00:00,428.42,21.7,5.1,55,87.4,3,23.9
2019-04-04,18:00:00,347.31,21.4,5.1,4,90.4,3,23.1
2019-04-04,19:00:00,353.04,21.2,5.1,0,90.45,8,22.8
2019-04-04,20:00:00,341.22,20.9,5.2,0,90.45,7,22.5
2019-04-04,21:00:00,335.4,20.5,5.2,0,90.57,8,22.1
2019-04-04,22:00:00,338.79,20.1,5.2,0,90.97,7,21.6
2019-04-04,23:00:00,336.13,19.6,5.2,0,90.16,7,21.3
2019-04-05,00:00:00,352.57,19.3,5.1,0,89.99,4,21.0
2019-04-05,01:00:00,333.81,19.1,4.9,0,89.74,7,20.8
2019-04-05,02:00:00,288.81,18.9,4.8,0,89.66,7,20.7
2019-04-05,03:00:00,307.46,18.9,4.7,0,90.2,7,20.6
2019-04-05,04:00:00,263.42,18.9,4.6,0,90.52,7,20.5
2019-04-05,05:00:00,254.17,18.8,4.6,0,90.33,7,20.4
2019-04-05,06:00:00,237.82,18.9,4.5,10,88.01,4,21.0
2019-04-05,07:00:00,248.76,19.0,4.3,196,84.84,8,21.7
2019-04-05,08:00:00,307.24,19.1,4.2,114,80.73,3,22.6
2019-04-05,09:00:00,275.25,19.2,4.0,143,76.69,3,23.5
2019-04-05,10:00:00,382.75,19.2,3.9,189,74.31,3,24.1
2019-04-05,11:00:00,280.01,19.3,3.9,372,73.1,3,24.4
2019-04-05,12:00:00,320.77,19.2,3.9,287,72.74,3,24.4
2019-04-05,13:00:00,397.25,19.0,3.8,654,73.32,3,24.1
2019-04-05,14:00:00,310.43,18.8,3.8,255,74.59,3,23.6
2019-04-05,15:00:00,383.0,18.6,3.7,314,76.64,3,22.9
2019-04-05,16:00:00,294.03,18.4,3.6,408,78.89,0,22.2
2019-04-05,17:00:00,372.88,18.1,3.5,186,80.95,0,21.5
2019-04-05,18:00:00,318.69,17.9,3.4,11,82.67,0,21.0
2019-04-05,19:00:00,306.59,17.8,3.3,0,82.66,0,20.9
2019-04-05,20:00:00,380.56,17.7,3.3,0,82.04,0,20.9
2019-04-05,21:00:00,335.52,17.7,3.2,0,81.2,0,21.0
2019-04-05,22:00:00,372.01,17.6,3.3,0,80.58,7,21.1
2019-04-05,23:00:00,371.93,17.6,3.3,0,80.64,3,21.1
2019-04-06,00:00:00,369.65,17.7,3.2,0,81.29,7,21.0
2019-04-06,01:00:00,312.72,17.8,3.2,0,81.7,1,21.0
2019-04-06,02:00:00,307.59,17.8,3.2,0,82.61,7,20.9
2019-04-06,03:00:00,253.19,17.9,3.2,0,82.75,0,20.9
2019-04-06,04:00:00,250.07,17.9,3.2,0,83.11,1,20.9
2019-04-06,05:00:00,246.79,18.0,3.3,0,83.46,0,20.9
2019-04-06,06:00:00,239.5,18.6,3.3,24,81.71,1,21.9
2019-04-06,07:00:00,246.3,18.9,3.4,215,77.94,0,23.0
2019-04-06,08:00:00,238.94,19.2,3.4,439,74.53,0,24.0
2019-04-06,09:00:00,260.02,19.5,3.4,645,71.48,0,25.0
2019-04-06,10:00:00,290.59,19.8,3.4,806,69.93,0,25.7
2019-04-06,11:00:00,307.74,20.2,3.4,921,69.79,0,26.1
2019-04-06,12:00:00,322.76,20.3,3.5,711,69.74,2,26.3
2019-04-06,13:00:00,344.9,20.4,3.5,217,70.44,3,26.2
2019-04-06,14:00:00,326.79,20.4,3.6,141,70.92,3,26.1
2019-04-06,15:00:00,319.18,20.4,3.6,255,72.43,3,25.7
2019-04-06,16:00:00,325.26,20.4,3.6,132,75.12,3,25.1
2019-04-06,17:00:00,336.72,20.5,3.6,107,79.16,3,24.3
2019-04-06,18:00:00,346.84,20.5,3.5,10,84.17,7,23.3
2019-04-06,19:00:00,378.62,20.4,3.5,0,85.32,7,23.0
2019-04-06,20:00:00,370.45,20.4,3.6,0,84.82,1,23.1
2019-04-06,21:00:00,350.43,20.5,3.7,0,85.56,1,23.1
2019-04-06,22:00:00,375.21,20.7,3.8,0,86.88,1,23.0
2019-04-06,23:00:00,357.32,20.9,3.9,0,88.24,1,22.9
2019-04-07,00:00:00,345.92,21.0,4.0,0,88.96,0,22.9
2019-04-07,01:00:00,314.57,21.0,4.1,0,89.2,0,22.9
2019-04-07,02:00:00,309.19,21.0,4.2,0,90.08,1,22.7
2019-04-07,03:00:00,276.02,20.9,4.2,0,89.9,1,22.6
2019-04-07,04:00:00,283.82,20.7,4.3,0,90.0,3,22.4
2019-04-07,05:00:00,248.08,20.5,4.3,0,88.83,3,22.4
2019-04-07,06:00:00,255.23,21.0,4.3,19,87.45,1,23.2
2019-04-07,07:00:00,249.88,20.9,4.3,200,81.52,1,24.3
2019-04-07,08:00:00,275.29,20.9,4.4,323,76.01,3,25.4
2019-04-07,09:00:00,296.2,21.1,4.4,437,73.01,3,26.3
2019-04-07,10:00:00,329.79,21.3,4.4,386,71.39,3,26.9
2019-04-07,11:00:00,314.35,21.5,4.4,573,70.86,2,27.2
2019-04-07,12:00:00,338.61,21.6,4.4,908,71.58,0,27.2
2019-04-07,13:00:00,344.2,21.7,4.6,860,73.29,1,26.9
2019-04-07,14:00:00,395.97,21.7,4.8,676,75.6,2,26.4
2019-04-07,15:00:00,405.66,21.7,4.9,575,77.8,1,25.9
2019-04-07,16:00:00,396.5,21.7,4.9,143,80.17,4,25.4
2019-04-07,17:00:00,408.33,21.9,4.8,57,84.06,3,24.8
2019-04-07,18:00:00,423.05,21.8,4.7,5,86.14,3,24.3
2019-04-07,19:00:00,437.32,21.8,4.5,0,87.57,4,24.0
2019-04-07,20:00:00,428.63,21.7,4.4,0,87.03,3,24.0
2019-04-07,21:00:00,468.6,21.7,4.4,0,87.75,7,23.9
2019-04-07,22:00:00,489.13,21.8,4.3,0,88.28,3,23.9
2019-04-07,23:00:00,481.69,22.0,4.3,0,89.07,0,23.9
2019-04-08,00:00:00,481.33,22.1,4.2,0,89.29,0,24.0
2019-04-08,01:00:00,395.16,22.1,4.2,0,89.36,0,24.0
2019-04-08,02:00:00,365.67,22.1,4.2,0,89.83,1,23.9
2019-04-08,03:00:00,342.16,22.0,4.1,0,89.82,0,23.8
2019-04-08,04:00:00,317.18,21.9,4.1,0,90.15,0,23.6
2019-04-08,05:00:00,311.83,21.7,4.0,0,89.88,0,23.5
2019-04-08,06:00:00,322.11,22.1,3.9,20,89.36,0,24.0
2019-04-08,07:00:00,319.11,22.2,3.9,203,83.98,0,25.1
2019-04-08,08:00:00,386.11,22.1,3.9,420,78.92,0,26.0
2019-04-08,09:00:00,513.45,22.0,3.9,618,74.58,0,26.9
2019-04-08,10:00:00,508.65,22.2,3.8,775,72.24,0,27.6
2019-04-08,11:00:00,520.79,22.3,3.9,887,71.8,1,27.9
2019-04-08,12:00:00,592.51,22.5,4.0,914,71.88,0,28.0
2019-04-08,13:00:00,575.42,22.5,4.2,870,72.43,0,27.9
2019-04-08,14:00:00,569.36,22.5,4.3,759,73.51,0,27.7
2019-04-08,15:00:00,586.5,22.6,4.4,589,75.51,0,27.3
2019-04-08,16:00:00,597.74,22.8,4.5,384,79.13,0,26.7
2019-04-08,17:00:00,550.04,23.0,4.6,166,84.22,0,25.9
2019-04-08,18:00:00,563.35,23.1,4.6,6,88.14,0,25.2
2019-04-08,19:00:00,572.74,23.0,4.5,0,88.91,0,25.0
2019-04-08,20:00:00,585.45,23.0,4.3,0,89.91,0,24.8
2019-04-08,21:00:00,603.16,23.0,4.2,0,91.04,1,24.6
2019-04-08,22:00:00,604.84,22.9,4.2,0,90.73,7,24.5
2019-04-08,23:00:00,607.61,22.8,4.1,0,91.35,7,24.3
2019-04-09,00:00:00,567.85,22.8,4.2,0,91.86,0,24.2
2019-04-09,01:00:00,514.01,22.7,4.3,0,92.05,0,24.1
2019-04-09,02:00:00,460.31,22.7,4.3,0,92.48,0,24.0
2019-04-09,03:00:00,414.4,22.7,4.4,0,92.47,7,24.0
2019-04-09,04:00:00,389.67,22.7,4.4,0,92.96,7,23.9
2019-04-09,05:00:00,373.77,22.6,4.4,0,92.7,7,23.9
2019-04-09,06:00:00,365.6,23.0,4.5,21,90.89,1,24.6
2019-04-09,07:00:00,378.63,23.2,4.6,202,87.02,0,25.5
2019-04-09,08:00:00,453.57,23.3,4.6,371,83.01,7,26.4
2019-04-09,09:00:00,529.85,23.3,4.8,434,78.88,4,27.3
2019-04-09,10:00:00,568.59,23.3,4.9,684,75.84,7,28.0
2019-04-09,11:00:00,575.63,23.4,4.9,853,74.33,0,28.4
2019-04-09,12:00:00,614.08,23.5,5.0,883,73.96,0,28.6
2019-04-09,13:00:00,691.14,23.6,4.9,845,74.56,0,28.6
2019-04-09,14:00:00,632.99,23.7,4.9,746,75.39,1,28.5
2019-04-09,15:00:00,636.33,23.8,4.8,318,77.03,3,28.2
2019-04-09,16:00:00,634.67,23.9,4.6,177,79.34,3,27.8
2019-04-09,17:00:00,598.11,24.1,4.5,133,84.9,3,26.9
2019-04-09,18:00:00,610.72,24.1,4.3,9,90.11,1,25.8
2019-04-09,19:00:00,654.43,24.0,4.0,0,92.29,1,25.3
2019-04-09,20:00:00,693.06,23.9,3.7,0,94.44,0,24.9
2019-04-09,21:00:00,672.71,23.9,3.4,0,95.18,1,24.7
2019-04-09,22:00:00,653.25,23.7,3.3,0,95.38,1,24.5
2019-04-09,23:00:00,684.75,23.4,3.2,0,95.01,0,24.3
2019-04-10,00:00:00,649.95,23.1,3.1,0,93.56,1,24.2
2019-04-10,01:00:00,593.55,22.7,3.1,0,92.56,0,24.0
2019-04-10,02:00:00,516.36,22.4,3.1,0,91.75,0,23.8
2019-04-10,03:00:00,484.58,22.0,3.2,0,90.31,0,23.7
2019-04-10,04:00:00,439.02,21.7,3.3,0,88.93,0,23.6
2019-04-10,05:00:00,423.13,21.1,3.4,0,85.61,0,23.7
2019-04-10,06:00:00,416.0,21.2,3.5,29,80.33,0,24.8
2019-04-10,07:00:00,462.74,21.1,3.7,218,74.18,0,26.1
2019-04-10,08:00:00,509.38,21.0,3.9,432,70.25,0,26.9
2019-04-10,09:00:00,647.32,21.0,4.1,626,69.2,0,27.1
2019-04-10,10:00:00,603.22,20.8,4.2,778,70.71,0,26.6
2019-04-10,11:00:00,596.94,20.6,4.2,875,73.19,0,25.8
2019-04-10,12:00:00,678.56,20.3,4.2,896,74.49,0,25.2
2019-04-10,13:00:00,607.47,20.1,4.1,850,75.07,0,24.8
2019-04-10,14:00:00,636.99,19.8,4.2,742,75.9,1,24.3
2019-04-10,15:00:00,677.94,19.3,4.2,379,77.46,2,23.5
2019-04-10,16:00:00,600.61,18.8,4.1,373,79.16,1,22.6
2019-04-10,17:00:00,610.36,18.4,4.1,53,81.16,3,21.8
2019-04-10,18:00:00,579.85,18.2,4.0,5,82.7,1,21.3
2019-04-10,19:00:00,565.5,18.2,4.0,0,83.59,3,21.1
2019-04-10,20:00:00,576.99,18.3,4.0,0,83.62,3,21.2
2019-04-10,21:00:00,594.83,18.5,4.0,0,84.42,3,21.2
2019-04-10,22:00:00,573.55,18.6,4.0,0,85.11,3,21.2
2019-04-10,23:00:00,546.21,18.7,4.0,0,85.08,3,21.3
2019-04-11,00:00:00,494.55,18.7,4.1,0,85.81,3,21.2
2019-04-11,01:00:00,443.58,18.8,4.1,0,86.05,3,21.2
2019-04-11,02:00:00,389.81,18.8,4.2,0,86.24,3,21.2
2019-04-11,03:00:00,368.01,18.8,4.3,0,86.41,3,21.2
2019-04-11,04:00:00,347.4,18.9,4.4,0,86.68,3,21.2
2019-04-11,05:00:00,335.01,19.0,4.5,0,86.6,3,21.3
2019-04-11,06:00:00,341.4,19.3,4.5,12,84.91,3,22.0
2019-04-11,07:00:00,353.44,19.7,4.5,206,81.99,1,22.9
2019-04-11,08:00:00,396.99,20.0,4.5,139,78.19,8,24.0
2019-04-11,09:00:00,447.83,20.3,4.6,130,74.35,3,25.2
2019-04-11,10:00:00,512.68,20.7,4.6,599,70.84,3,26.4
2019-04-11,11:00:00,569.01,21.1,4.4,620,69.96,3,27.1
2019-04-11,12:00:00,559.75,21.6,4.5,376,72.29,3,27.0
2019-04-11,13:00:00,571.88,21.7,4.7,173,74.81,3,26.5
2019-04-11,14:00:00,580.41,21.4,5.0,68,79.35,3,25.2
2019-04-11,15:00:00,558.72,20.6,5.0,103,84.58,3,23.3
2019-04-11,16:00:00,524.27,19.6,4.9,35,87.25,3,21.8
2019-04-11,17:00:00,514.31,18.7,4.8,15,87.53,3,20.8
2019-04-11,18:00:00,497.66,18.2,4.7,4,87.06,7,20.4
2019-04-11,19:00:00,508.76,18.0,4.6,0,86.4,4,20.3
2019-04-11,20:00:00,500.94,17.8,4.6,0,86.14,7,20.2
2019-04-11,21:00:00,515.04,17.7,4.5,0,85.55,7,20.2
2019-04-11,22:00:00,503.82,17.6,4.5,0,85.16,4,20.2
2019-04-11,23:00:00,489.58,17.6,4.6,0,85.04,4,20.2
2019-04-12,00:00:00,463.82,17.7,4.8,0,85.52,3,20.2
2019-04-12,01:00:00,401.95,17.7,4.7,0,85.7,3,20.2
2019-04-12,02:00:00,378.85,17.7,4.5,0,86.42,3,20.0
2019-04-12,03:00:00,332.16,17.5,4.3,0,86.08,8,19.9
2019-04-12,04:00:00,320.42,17.3,4.2,0,85.57,3,19.8
2019-04-12,05:00:00,315.92,17.1,4.1,0,84.83,3,19.7
2019-04-12,06:00:00,301.46,16.8,4.1,7,83.32,3,19.7
2019-04-12,07:00:00,325.2,16.5,4.0,216,80.96,1,19.9
2019-04-12,08:00:00,404.23,16.4,4.0,93,78.76,3,20.2
2019-04-12,09:00:00,414.65,16.4,4.0,191,76.39,3,20.7
2019-04-12,10:00:00,461.89,16.5,4.0,212,74.7,3,21.2
2019-04-12,11:00:00,479.27,16.7,4.1,411,73.66,3,21.6
2019-04-12,12:00:00,488.09,16.8,4.1,269,72.97,3,21.9
2019-04-12,13:00:00,515.05,16.9,4.1,511,72.49,7,22.1
2019-04-12,14:00:00,479.72,17.0,4.1,341,72.7,7,22.1
2019-04-12,15:00:00,468.89,17.0,4.1,262,73.14,7,22.0
2019-04-12,16:00:00,489.7,16.9,4.1,229,74.34,7,21.7
2019-04-12,17:00:00,504.49,16.9,4.2,62,76.12,7,21.3
2019-04-12,18:00:00,471.14,17.0,4.3,9,78.39,7,20.9
2019-04-12,19:00:00,464.42,17.1,4.3,0,79.3,8,20.8
2019-04-12,20:00:00,496.79,17.2,4.3,0,79.48,7,20.9
2019-04-12,21:00:00,482.53,17.4,4.4,0,80.1,7,21.0
2019-04-12,22:00:00,453.14,17.7,4.6,0,80.57,4,21.2
2019-04-12,23:00:00,452.96,18.0,4.8,0,81.56,8,21.3
2019-04-13,00:00:00,470.55,18.3,4.8,0,81.91,7,21.5
2019-04-13,01:00:00,405.64,18.5,4.8,0,82.94,7,21.5
2019-04-13,02:00:00,360.1,18.6,4.7,0,83.58,4,21.5
2019-04-13,03:00:00,315.67,18.7,4.4,0,83.92,4,21.5
2019-04-13,04:00:00,305.5,18.8,4.2,0,84.46,3,21.5
2019-04-13,05:00:00,295.51,18.9,4.1,0,84.73,3,21.6
2019-04-13,06:00:00,301.57,19.7,4.1,28,83.45,3,22.6
2019-04-13,07:00:00,302.37,19.9,4.2,217,80.93,0,23.4
2019-04-13,08:00:00,325.5,20.2,4.3,316,77.8,3,24.3
2019-04-13,09:00:00,355.0,20.3,4.3,173,74.48,4,25.2
2019-04-13,10:00:00,399.97,20.6,4.3,451,73.34,3,25.7
2019-04-13,11:00:00,425.41,20.7,4.3,491,72.62,3,26.0
2019-04-13,12:00:00,443.9,20.8,4.5,210,72.56,3,26.1
2019-04-13,13:00:00,435.69,20.9,4.7,74,73.79,4,25.9
2019-04-13,14:00:00,489.28,20.9,4.8,68,75.82,4,25.5
2019-04-13,15:00:00,475.81,20.8,5.0,309,77.59,8,25.0
2019-04-13,16:00:00,454.64,20.8,5.1,192,80.87,4,24.3
2019-04-13,17:00:00,469.59,20.9,5.2,15,85.16,4,23.5
2019-04-13,18:00:00,451.54,20.8,5.3,2,87.62,4,23.0
2019-04-13,19:00:00,427.14,20.7,5.4,0,87.69,4,22.9
2019-04-13,20:00:00,451.31,20.8,5.4,0,88.02,4,22.9
2019-04-13,21:00:00,483.6,20.9,5.4,0,88.51,4,22.9
2019-04-13,22:00:00,475.75,20.8,5.4,0,89.28,7,22.7
2019-04-13,23:00:00,454.74,20.7,5.3,0,89.7,4,22.5
2019-04-14,00:00:00,446.83,20.6,5.3,0,89.89,4,22.3
2019-04-14,01:00:00,419.64,20.5,5.4,0,90.38,7,22.1
2019-04-14,02:00:00,381.51,20.4,5.5,0,90.28,7,22.1
2019-04-14,03:00:00,350.51,20.3,5.4,0,90.21,3,22.0
2019-04-14,04:00:00,335.79,20.1,5.1,0,90.08,3,21.8
2019-04-14,05:00:00,330.22,20.0,4.8,0,89.36,3,21.8
2019-04-14,06:00:00,313.93,20.2,4.6,33,88.0,1,22.3
2019-04-14,07:00:00,331.06,20.4,4.5,225,84.62,1,23.1
2019-04-14,08:00:00,341.78,20.6,4.5,297,81.76,3,23.9
2019-04-14,09:00:00,375.44,20.8,4.7,302,79.96,3,24.5
2019-04-14,10:00:00,391.73,20.9,4.8,627,79.01,8,24.8
2019-04-14,11:00:00,396.87,20.8,4.9,519,78.96,3,24.7
2019-04-14,12:00:00,447.98,20.6,5.1,632,80.49,3,24.2
2019-04-14,13:00:00,434.54,20.4,5.2,679,82.52,3,23.6
2019-04-14,14:00:00,449.96,20.4,5.0,215,83.11,3,23.4
2019-04-14,15:00:00,451.36,20.1,4.8,230,83.83,7,23.0
2019-04-14,16:00:00,448.27,19.8,4.7,298,84.95,7,22.5
2019-04-14,17:00:00,455.13,19.6,4.6,180,84.9,8,22.3
2019-04-14,18:00:00,448.35,19.5,4.6,5,85.2,3,22.1
2019-04-14,19:00:00,467.79,19.3,4.6,0,84.36,3,22.1
2019-04-14,20:00:00,479.96,19.1,4.4,0,82.95,3,22.1
2019-04-14,21:00:00,491.51,18.8,4.4,0,81.7,7,22.1
2019-04-14,22:00:00,502.71,18.6,4.3,0,80.6,4,22.1
2019-04-14,23:00:00,489.73,18.4,4.4,0,80.01,4,22.0
2019-04-15,00:00:00,470.42,18.1,4.4,0,79.21,7,21.9
2019-04-15,01:00:00,446.08,17.8,4.4,0,77.92,7,21.8
2019-04-15,02:00:00,363.59,17.3,4.3,0,76.95,3,21.5
2019-04-15,03:00:00,353.09,16.8,4.3,0,76.12,3,21.2
2019-04-15,04:00:00,325.94,16.5,4.2,0,75.98,3,20.9
2019-04-15,05:00:00,315.67,16.4,4.1,0,76.78,7,20.6
2019-04-15,06:00:00,301.0,16.5,4.1,7,76.82,4,20.7
2019-04-15,07:00:00,355.63,16.5,4.0,45,74.72,4,21.2
2019-04-15,08:00:00,380.17,16.5,4.0,137,72.33,3,21.7
2019-04-15,09:00:00,424.31,16.6,4.0,73,70.55,3,22.2
2019-04-15,10:00:00,453.91,16.7,4.0,143,68.78,3,22.7
2019-04-15,11:00:00,483.59,16.6,4.0,123,67.37,4,23.0
2019-04-15,12:00:00,490.19,16.5,3.9,191,66.12,4,23.2
2019-04-15,13:00:00,526.12,16.4,3.9,407,65.48,3,23.2
2019-04-15,14:00:00,467.71,16.2,3.9,362,65.03,3,23.1
2019-04-15,15:00:00,488.55,15.9,4.0,430,65.63,3,22.7
2019-04-15,16:00:00,487.41,15.7,4.0,57,66.38,4,22.3
2019-04-15,17:00:00,494.08,15.7,4.1,21,68.9,3,21.7
2019-04-15,18:00:00,490.03,16.0,4.2,3,72.46,4,21.1
2019-04-15,19:00:00,496.81,16.1,4.3,0,74.05,4,20.9
2019-04-15,20:00:00,491.0,16.3,4.4,0,74.54,4,21.0
2019-04-15,21:00:00,494.57,16.6,4.5,0,75.4,4,21.1
2019-04-15,22:00:00,506.52,16.9,4.7,0,76.5,4,21.2
2019-04-15,23:00:00,490.31,17.2,4.8,0,77.39,7,21.3
2019-04-16,00:00:00,450.26,17.6,4.9,0,78.26,4,21.5
2019-04-16,01:00:00,396.88,17.9,5.0,0,80.33,7,21.4
2019-04-16,02:00:00,348.19,18.1,5.1,0,81.47,7,21.4
2019-04-16,03:00:00,320.15,18.2,5.1,0,82.09,4,21.4
2019-04-16,04:00:00,310.01,18.3,5.1,0,82.02,4,21.5
2019-04-16,05:00:00,303.24,18.5,5.2,0,82.43,7,21.6
2019-04-16,06:00:00,289.03,19.2,5.1,4,83.97,7,22.0
2019-04-16,07:00:00,307.39,19.4,5.1,17,82.41,7,22.5
2019-04-16,08:00:00,384.7,19.4,5.0,52,81.9,7,22.7
2019-04-16,09:00:00,443.24,19.5,5.0,228,81.27,7,22.9
2019-04-16,10:00:00,478.28,19.6,5.1,69,81.87,7,22.9
2019-04-16,11:00:00,482.05,19.8,5.1,197,83.13,8,22.8
2019-04-16,12:00:00,515.08,19.9,5.1,90,83.11,4,22.9
2019-04-16,13:00:00,504.72,20.0,5.2,143,83.67,8,22.9
2019-04-16,14:00:00,518.82,19.8,5.2,304,84.93,7,22.5
2019-04-16,15:00:00,493.23,19.6,5.1,68,86.2,7,22.0
2019-04-16,16:00:00,481.77,19.3,5.1,78,86.86,7,21.6
2019-04-16,17:00:00,494.21,19.1,4.9,27,87.31,6,21.3
