date,time,TEMPERATURE,DEW_POINT,PRECIPITABLE WATER,GHI,RELATIVE HUMIDITY,CLOUD_TYPE,OT
2019-02-07,16:00:00,22.8,19.0,2.8,297,79.38,0,325.74
2019-02-07,17:00:00,21.1,19.2,2.9,23,88.7,3,326.8
2019-02-07,18:00:00,20.2,18.8,3.0,0,91.9,3,248.25
2019-02-07,19:00:00,19.7,18.2,3.1,0,91.22,3,235.93
2019-02-07,20:00:00,18.9,17.3,3.1,0,90.63,3,238.96
2019-02-07,21:00:00,18.3,16.5,3.1,0,89.28,3,218.41
2019-02-07,22:00:00,18.0,16.1,3.1,0,88.49,3,219.08
2019-02-07,23:00:00,17.9,16.0,3.1,0,88.39,3,223.29
2019-02-08,00:00:00,17.9,15.9,3.1,0,88.13,3,213.12
2019-02-08,01:00:00,17.9,15.9,3.0,0,87.91,3,198.32
2019-02-08,02:00:00,17.9,15.9,2.9,0,87.93,3,236.19
2019-02-08,03:00:00,17.9,15.9,2.8,0,87.85,3,182.73
2019-02-08,04:00:00,17.8,15.8,2.8,0,88.05,3,190.66
2019-02-08,05:00:00,17.7,15.7,2.8,0,88.07,3,194.33
2019-02-08,06:00:00,17.6,15.6,2.9,0,88.18,3,185.83
2019-02-08,07:00:00,17.9,15.7,2.9,18,86.88,3,183.07
2019-02-08,08:00:00,18.3,15.7,2.9,93,84.79,3,191.99
2019-02-08,09:00:00,18.5,15.7,2.9,36,83.58,3,275.81
2019-02-08,10:00:00,18.7,15.5,3.0,69,81.73,3,302.87
2019-02-08,11:00:00,18.8,15.4,3.0,149,80.44,3,235.14
2019-02-08,12:00:00,18.7,15.2,3.0,209,80.15,2,233.35
2019-02-08,13:00:00,18.6,15.1,3.0,131,79.93,3,330.8
2019-02-08,14:00:00,18.4,15.0,3.0,210,80.43,3,219.96
2019-02-08,15:00:00,18.1,14.9,3.0,122,81.58,3,212.14
2019-02-08,16:00:00,17.7,14.9,3.1,47,83.42,3,211.05
2019-02-08,17:00:00,17.3,14.8,3.1,30,85.36,3,315.33
2019-02-08,18:00:00,17.2,14.9,3.1,0,86.15,3,315.83
2019-02-08,19:00:00,17.3,14.9,3.1,0,85.83,3,225.92
2019-02-08,20:00:00,17.3,15.0,3.1,0,86.09,2,235.69
2019-02-08,21:00:00,17.4,15.0,3.0,0,85.87,3,262.52
2019-02-08,22:00:00,17.4,15.1,3.0,0,86.21,3,228.98
2019-02-08,23:00:00,17.4,15.1,2.9,0,86.29,3,262.31
2019-02-09,00:00:00,17.4,15.1,3.0,0,86.1,3,212.63
2019-02-09,01:00:00,17.4,15.0,3.0,0,85.85,3,204.85
2019-02-09,02:00:00,17.3,15.0,3.1,0,86.23,3,232.06
2019-02-09,03:00:00,17.2,15.0,3.1,0,86.72,7,222.98
2019-02-09,04:00:00,17.2,14.9,3.2,0,86.55,4,180.81
2019-02-09,05:00:00,17.1,14.9,3.3,0,86.94,3,182.01
2019-02-09,06:00:00,17.1,14.9,3.4,0,87.07,4,220.23
2019-02-09,07:00:00,17.6,15.2,3.5,15,85.63,3,185.63
2019-02-09,08:00:00,17.9,15.2,3.5,80,84.28,3,199.02
2019-02-09,09:00:00,18.2,15.2,3.6,36,82.65,3,266.93
2019-02-09,10:00:00,18.4,15.2,3.6,112,81.51,4,289.17
2019-02-09,11:00:00,18.4,15.2,3.6,62,81.4,4,275.77
2019-02-09,12:00:00,18.2,15.0,3.6,66,81.8,4,250.46
2019-02-09,13:00:00,17.9,14.8,3.6,64,82.31,4,246.71
2019-02-09,14:00:00,17.6,14.6,3.5,55,82.69,4,293.19
2019-02-09,15:00:00,17.2,14.4,3.4,83,83.63,4,308.43
2019-02-09,16:00:00,16.8,14.2,3.4,22,84.81,4,227.57
2019-02-09,17:00:00,16.6,14.2,3.3,7,85.51,3,234.87
2019-02-09,18:00:00,16.6,14.2,3.3,0,85.95,3,253.95
2019-02-09,19:00:00,16.6,14.3,3.3,0,86.16,4,245.35
2019-02-09,20:00:00,16.7,14.3,3.3,0,85.95,3,241.18
2019-02-09,21:00:00,16.9,14.4,3.2,0,85.33,4,240.58
2019-02-09,22:00:00,17.0,14.5,3.2,0,85.23,4,223.96
2019-02-09,23:00:00,17.1,14.6,3.2,0,85.1,3,269.45
2019-02-10,00:00:00,17.1,14.6,3.1,0,85.34,3,262.8
2019-02-10,01:00:00,17.2,14.6,3.1,0,84.92,3,208.15
2019-02-10,02:00:00,17.1,14.6,3.1,0,85.42,3,225.12
2019-02-10,03:00:00,17.1,14.6,3.0,0,85.28,3,220.64
2019-02-10,04:00:00,17.1,14.6,3.0,0,85.04,3,233.85
2019-02-10,05:00:00,17.0,14.5,3.0,0,85.31,3,182.81
2019-02-10,06:00:00,17.0,14.5,3.0,0,85.36,3,186.61
2019-02-10,07:00:00,17.4,14.7,2.9,20,84.07,3,220.0
2019-02-10,08:00:00,17.9,14.8,2.9,77,82.07,3,249.39
2019-02-10,09:00:00,18.5,14.9,2.9,98,79.56,3,250.31
2019-02-10,10:00:00,19.1,15.0,2.9,232,77.34,3,280.65
2019-02-10,11:00:00,19.6,15.2,2.9,345,75.86,3,241.28
2019-02-10,12:00:00,20.0,15.4,3.0,158,75.06,3,245.66
2019-02-10,13:00:00,20.1,15.6,3.0,175,75.46,3,238.06
2019-02-10,14:00:00,19.9,15.7,3.0,133,77.0,3,224.66
2019-02-10,15:00:00,19.5,15.8,3.0,42,79.1,3,228.58
2019-02-10,16:00:00,18.8,15.8,3.1,23,82.6,3,233.64
2019-02-10,17:00:00,18.2,15.8,3.1,7,85.86,3,287.52
2019-02-10,18:00:00,18.0,15.8,3.1,0,86.71,3,286.64
2019-02-10,19:00:00,17.9,15.7,3.1,0,87.02,3,268.81
2019-02-10,20:00:00,17.8,15.6,3.1,0,87.19,3,257.11
2019-02-10,21:00:00,17.7,15.6,3.1,0,87.43,3,248.74
2019-02-10,22:00:00,17.5,15.6,3.1,0,88.36,4,243.2
2019-02-10,23:00:00,17.4,15.5,3.1,0,88.81,4,306.79
2019-02-11,00:00:00,17.4,15.5,3.1,0,88.65,4,253.02
2019-02-11,01:00:00,17.2,15.5,3.1,0,89.5,4,261.57
2019-02-11,02:00:00,17.1,15.4,3.1,0,89.5,4,249.45
2019-02-11,03:00:00,17.0,15.2,3.1,0,89.3,3,228.3
2019-02-11,04:00:00,16.9,15.1,3.0,0,88.99,3,229.09
2019-02-11,05:00:00,16.8,14.9,3.0,0,88.81,3,195.31
2019-02-11,06:00:00,16.7,14.8,3.0,0,88.66,3,188.9
2019-02-11,07:00:00,16.9,14.8,3.0,22,87.41,3,214.17
2019-02-11,08:00:00,17.2,14.8,3.0,116,85.65,3,245.61
2019-02-11,09:00:00,17.7,14.8,3.0,292,83.1,2,355.23
2019-02-11,10:00:00,18.1,14.8,2.9,307,81.28,3,346.73
2019-02-11,11:00:00,18.4,15.0,2.9,477,80.42,2,380.19
2019-02-11,12:00:00,18.6,15.1,2.9,359,79.95,3,373.27
2019-02-11,13:00:00,18.5,15.1,2.9,390,80.39,3,415.1
2019-02-11,14:00:00,18.0,14.9,2.9,318,82.07,3,410.37
2019-02-11,15:00:00,17.6,14.7,2.9,343,83.24,2,327.07
2019-02-11,16:00:00,17.3,14.7,2.9,208,84.48,3,336.67
2019-02-11,17:00:00,17.1,14.7,2.9,67,85.8,3,367.22
2019-02-11,18:00:00,17.1,14.8,2.9,0,86.6,3,329.11
2019-02-11,19:00:00,17.3,15.0,2.9,0,86.3,3,303.61
2019-02-11,20:00:00,17.6,15.2,2.9,0,85.7,3,308.64
2019-02-11,21:00:00,17.8,15.4,3.0,0,85.78,3,280.03
2019-02-11,22:00:00,18.0,15.6,3.0,0,85.91,1,314.91
2019-02-11,23:00:00,18.1,15.8,3.0,0,86.59,0,323.34
2019-02-12,00:00:00,18.3,16.0,3.1,0,86.47,0,303.98
2019-02-12,01:00:00,18.3,16.1,3.1,0,87.26,0,286.81
2019-02-12,02:00:00,18.3,16.3,3.2,0,87.87,3,248.84
2019-02-12,03:00:00,18.3,16.3,3.3,0,88.09,3,238.69
2019-02-12,04:00:00,18.3,16.3,3.3,0,88.12,3,247.04
2019-02-12,05:00:00,18.3,16.3,3.4,0,88.06,3,229.42
2019-02-12,06:00:00,18.4,16.3,3.4,0,87.81,3,237.99
2019-02-12,07:00:00,18.9,16.6,3.5,51,86.59,3,241.96
2019-02-12,08:00:00,19.5,16.8,3.5,184,84.5,3,303.14
2019-02-12,09:00:00,20.1,17.0,3.5,444,82.47,1,317.31
2019-02-12,10:00:00,20.8,17.2,3.5,612,80.03,1,376.89
2019-02-12,11:00:00,21.5,17.5,3.5,730,77.82,1,391.8
2019-02-12,12:00:00,21.8,17.7,3.5,775,77.35,1,400.08
2019-02-12,13:00:00,22.0,17.8,3.5,750,77.31,0,441.67
2019-02-12,14:00:00,22.0,18.0,3.5,661,78.13,0,440.14
2019-02-12,15:00:00,21.8,18.2,3.6,502,79.96,0,398.61
2019-02-12,16:00:00,21.4,18.4,3.7,302,82.83,0,409.53
2019-02-12,17:00:00,20.6,18.5,3.7,97,87.93,0,394.44
2019-02-12,18:00:00,20.2,18.6,3.8,0,90.66,1,404.96
2019-02-12,19:00:00,20.0,18.6,3.8,0,91.94,3,380.22
2019-02-12,20:00:00,20.0,18.6,3.8,0,91.77,3,367.96
2019-02-12,21:00:00,19.9,18.5,3.8,0,91.56,3,343.66
2019-02-12,22:00:00,19.5,18.2,3.8,0,92.31,3,318.27
2019-02-12,23:00:00,19.1,17.9,3.7,0,92.59,1,320.84
2019-02-13,00:00:00,18.6,17.5,3.6,0,93.14,3,298.71
2019-02-13,01:00:00,18.3,17.1,3.6,0,92.64,1,260.88
2019-02-13,02:00:00,17.9,16.7,3.5,0,92.95,3,246.89
2019-02-13,03:00:00,17.7,16.5,3.5,0,92.41,3,260.28
2019-02-13,04:00:00,17.6,16.2,3.6,0,91.7,3,241.64
2019-02-13,05:00:00,17.5,16.1,3.6,0,91.24,4,247.8
2019-02-13,06:00:00,17.5,16.0,3.7,0,90.94,3,248.77
2019-02-13,07:00:00,18.1,16.2,3.7,5,88.71,3,273.99
2019-02-13,08:00:00,18.6,16.2,3.7,18,86.17,3,312.46
2019-02-13,09:00:00,18.9,16.2,3.7,112,84.3,3,371.6
2019-02-13,10:00:00,19.1,16.1,3.7,122,82.73,3,410.39
2019-02-13,11:00:00,19.2,16.0,3.7,108,81.83,3,456.03
2019-02-13,12:00:00,19.3,16.0,3.6,247,81.35,3,441.63
2019-02-13,13:00:00,19.4,16.1,3.6,300,81.34,3,482.72
2019-02-13,14:00:00,19.5,16.3,3.6,254,81.56,3,467.05
2019-02-13,15:00:00,19.4,16.4,3.6,186,82.84,3,425.22
2019-02-13,16:00:00,19.2,16.5,3.5,277,84.47,1,440.47
2019-02-13,17:00:00,19.0,16.6,3.5,18,86.13,3,410.91
2019-02-13,18:00:00,18.9,16.7,3.5,0,86.93,3,418.79
2019-02-13,19:00:00,18.9,16.7,3.4,0,87.27,3,370.34
2019-02-13,20:00:00,18.9,16.8,3.4,0,87.58,3,366.26
2019-02-13,21:00:00,19.0,16.9,3.4,0,87.4,3,362.54
2019-02-13,22:00:00,19.0,17.0,3.5,0,88.02,3,376.94
2019-02-13,23:00:00,19.0,17.1,3.5,0,88.62,3,341.2
2019-02-14,00:00:00,19.0,17.2,3.5,0,89.05,3,305.42
2019-02-14,01:00:00,19.0,17.2,3.5,0,89.4,3,301.67
2019-02-14,02:00:00,19.0,17.3,3.5,0,89.65,3,277.12
2019-02-14,03:00:00,19.0,17.3,3.5,0,89.86,3,258.73
2019-02-14,04:00:00,19.0,17.4,3.5,0,90.23,3,250.44
2019-02-14,05:00:00,19.0,17.4,3.6,0,90.62,3,247.23
2019-02-14,06:00:00,19.1,17.6,3.7,0,90.84,3,235.28
2019-02-14,07:00:00,19.9,18.1,3.7,16,89.57,3,276.49
2019-02-14,08:00:00,20.4,18.3,3.8,11,87.69,7,321.09
2019-02-14,09:00:00,20.8,18.2,3.8,90,85.25,3,374.98
2019-02-14,10:00:00,20.8,18.0,3.9,159,84.25,8,379.14
2019-02-14,11:00:00,20.7,17.8,3.9,212,83.51,7,412.15
2019-02-14,12:00:00,20.5,17.6,3.8,165,83.28,8,409.48
2019-02-14,13:00:00,20.3,17.3,3.8,273,83.12,7,440.38
2019-02-14,14:00:00,19.9,17.2,3.8,94,84.29,7,425.94
2019-02-14,15:00:00,19.5,17.1,3.7,169,85.84,7,387.22
2019-02-14,16:00:00,19.2,17.0,3.7,152,87.26,8,407.26
2019-02-14,17:00:00,18.9,17.0,3.7,22,88.91,4,432.44
2019-02-14,18:00:00,18.8,17.1,3.8,0,89.63,7,367.44
2019-02-14,19:00:00,18.9,17.1,3.8,0,89.16,7,367.54
2019-02-14,20:00:00,19.0,17.1,3.9,0,88.68,7,353.01
2019-02-14,21:00:00,18.9,17.1,3.9,0,89.14,7,343.12
2019-02-14,22:00:00,18.9,17.0,3.9,0,88.99,7,341.53
2019-02-14,23:00:00,18.9,17.0,4.0,0,88.91,7,343.66
2019-02-15,00:00:00,18.8,17.0,3.9,0,89.33,7,333.77
2019-02-15,01:00:00,18.8,17.0,3.9,0,89.25,7,306.28
2019-02-15,02:00:00,18.7,17.0,3.9,0,89.68,7,267.91
2019-02-15,03:00:00,18.6,16.9,3.8,0,89.98,7,256.07
2019-02-15,04:00:00,18.5,16.8,3.7,0,90.12,7,244.44
2019-02-15,05:00:00,18.4,16.8,3.6,0,90.42,7,243.64
2019-02-15,06:00:00,18.5,16.8,3.5,0,89.9,1,242.68
2019-02-15,07:00:00,19.3,17.2,3.5,50,87.66,0,277.39
2019-02-15,08:00:00,20.0,17.4,3.5,242,84.83,1,305.1
2019-02-15,09:00:00,20.9,17.5,3.5,221,80.92,3,396.92
2019-02-15,10:00:00,21.8,17.6,3.5,389,77.13,2,398.06
2019-02-15,11:00:00,22.5,17.8,3.5,743,74.69,1,428.58
2019-02-15,12:00:00,22.8,17.9,3.5,785,74.0,0,440.22
2019-02-15,13:00:00,23.1,18.0,3.5,762,73.18,0,461.35
2019-02-15,14:00:00,23.0,18.1,3.4,477,73.99,3,453.23
2019-02-15,15:00:00,22.6,18.2,3.4,267,75.98,3,444.9
2019-02-15,16:00:00,21.7,18.2,3.3,71,80.44,3,435.38
2019-02-15,17:00:00,20.4,18.0,3.3,58,86.27,3,418.86
2019-02-15,18:00:00,19.7,17.6,3.3,0,87.93,0,410.78
2019-02-15,19:00:00,19.5,17.5,3.2,0,88.06,1,378.96
2019-02-15,20:00:00,19.4,17.4,3.2,0,87.97,1,363.93
2019-02-15,21:00:00,19.3,17.3,3.3,0,88.17,3,352.41
2019-02-15,22:00:00,19.0,17.2,3.4,0,89.2,1,349.64
2019-02-15,23:00:00,18.8,17.0,3.4,0,89.46,1,350.82
2019-02-16,00:00:00,18.4,16.8,3.5,0,90.39,3,318.59
2019-02-16,01:00:00,18.2,16.6,3.5,0,90.25,3,308.11
2019-02-16,02:00:00,18.0,16.3,3.5,0,90.08,3,259.94
2019-02-16,03:00:00,17.9,16.1,3.5,0,89.06,3,272.6
2019-02-16,04:00:00,17.6,15.7,3.5,0,88.82,3,255.46
2019-02-16,05:00:00,17.3,15.4,3.4,0,88.45,3,248.73
2019-02-16,06:00:00,17.2,15.2,3.4,0,87.85,7,249.61
2019-02-16,07:00:00,17.6,15.2,3.3,32,85.66,7,253.81
2019-02-16,08:00:00,18.1,15.2,3.3,13,83.32,6,291.82
2019-02-16,09:00:00,18.7,15.3,3.2,366,80.64,8,323.93
2019-02-16,10:00:00,19.3,15.4,3.2,333,78.03,7,322.45
2019-02-16,11:00:00,19.6,15.5,3.3,294,77.25,7,390.43
2019-02-16,12:00:00,19.6,15.6,3.3,106,77.6,8,360.17
2019-02-16,13:00:00,19.3,15.5,3.4,109,78.84,8,359.65
2019-02-16,14:00:00,18.8,15.4,3.4,252,80.66,7,379.93
2019-02-16,15:00:00,18.3,15.2,3.4,106,82.35,7,332.04
2019-02-16,16:00:00,17.7,15.1,3.4,15,84.55,6,368.02
2019-02-16,17:00:00,17.4,14.9,3.4,44,85.44,7,367.53
2019-02-16,18:00:00,17.3,14.9,3.4,0,85.76,7,388.27
2019-02-16,19:00:00,17.3,14.9,3.5,0,85.77,7,344.28
2019-02-16,20:00:00,17.3,14.9,3.5,0,85.99,7,359.25
2019-02-16,21:00:00,17.3,15.0,3.5,0,86.09,7,380.11
2019-02-16,22:00:00,17.3,15.0,3.5,0,86.11,7,375.02
2019-02-16,23:00:00,17.3,14.9,3.5,0,86.02,7,361.89
2019-02-17,00:00:00,17.2,14.9,3.5,0,86.4,7,349.37
2019-02-17,01:00:00,17.2,14.9,3.5,0,86.09,7,271.28
2019-02-17,02:00:00,17.1,14.8,3.5,0,86.18,7,276.49
2019-02-17,03:00:00,17.0,14.6,3.6,0,85.98,3,269.66
2019-02-17,04:00:00,16.8,14.5,3.6,0,86.06,7,254.05
2019-02-17,05:00:00,16.6,14.2,3.6,0,85.89,7,214.73
2019-02-17,06:00:00,16.5,14.1,3.6,0,85.64,7,229.99
2019-02-17,07:00:00,16.6,14.0,3.6,29,84.56,7,254.06
2019-02-17,08:00:00,16.9,14.0,3.6,116,83.12,7,299.73
2019-02-17,09:00:00,17.3,14.1,3.6,300,81.38,7,306.23
2019-02-17,10:00:00,17.8,14.2,3.6,395,79.43,7,308.46
2019-02-17,11:00:00,18.3,14.4,3.6,419,77.97,7,339.46
2019-02-17,12:00:00,18.7,14.6,3.7,369,76.9,7,344.41
2019-02-17,13:00:00,18.7,14.7,3.7,503,77.48,7,351.25
2019-02-17,14:00:00,18.6,14.8,3.7,295,78.51,7,396.57
2019-02-17,15:00:00,18.4,14.9,3.7,314,79.85,7,404.51
2019-02-17,16:00:00,18.1,14.9,3.7,152,81.82,7,357.62
2019-02-17,17:00:00,17.9,15.1,3.7,43,83.75,7,371.58
2019-02-17,18:00:00,18.0,15.4,3.6,0,84.59,7,363.83
2019-02-17,19:00:00,18.3,15.7,3.6,0,84.57,7,374.93
2019-02-17,20:00:00,18.6,16.0,3.6,0,84.84,7,386.27
2019-02-17,21:00:00,18.9,16.3,3.6,0,84.96,7,388.29
2019-02-17,22:00:00,19.1,16.6,3.6,0,85.34,7,417.19
2019-02-17,23:00:00,19.2,16.8,3.6,0,85.94,7,388.78
2019-02-18,00:00:00,19.3,16.9,3.7,0,86.26,7,381.54
2019-02-18,01:00:00,19.4,17.1,3.8,0,86.59,7,315.92
2019-02-18,02:00:00,19.5,17.3,4.0,0,86.98,7,282.94
2019-02-18,03:00:00,19.6,17.4,4.1,0,87.31,8,256.35
2019-02-18,04:00:00,19.8,17.6,4.2,0,87.19,7,261.88
2019-02-18,05:00:00,19.9,17.9,4.4,0,88.01,7,247.55
2019-02-18,06:00:00,20.1,18.1,4.5,0,88.46,4,248.11
2019-02-18,07:00:00,20.6,18.6,4.6,24,88.3,7,297.09
2019-02-18,08:00:00,21.2,19.0,4.6,13,87.23,7,385.46
2019-02-18,09:00:00,21.8,19.3,4.6,332,85.85,7,411.36
2019-02-18,10:00:00,22.4,19.7,4.6,244,84.78,7,434.01
2019-02-18,11:00:00,22.9,20.1,4.7,263,84.19,7,469.63
2019-02-18,12:00:00,23.2,20.4,4.9,305,84.06,7,469.65
2019-02-18,13:00:00,23.3,20.5,4.8,373,84.11,7,476.46
2019-02-18,14:00:00,23.4,20.4,4.6,236,83.25,7,439.0
2019-02-18,15:00:00,23.0,20.2,4.4,334,84.38,8,467.23
2019-02-18,16:00:00,22.3,19.9,4.2,49,86.2,8,459.15
2019-02-18,17:00:00,21.2,19.3,4.0,87,89.03,7,445.86
2019-02-18,18:00:00,20.5,18.7,3.9,0,89.3,7,436.2
2019-02-18,19:00:00,19.9,18.1,3.8,0,89.41,7,458.9
2019-02-18,20:00:00,19.5,17.7,3.7,0,89.35,7,437.51
2019-02-18,21:00:00,19.3,17.4,3.7,0,88.92,7,474.1
2019-02-18,22:00:00,19.3,17.4,3.7,0,88.56,7,450.62
2019-02-18,23:00:00,19.3,17.4,3.8,0,88.77,7,453.73
2019-02-19,00:00:00,19.4,17.4,4.0,0,88.46,7,413.26
2019-02-19,01:00:00,19.4,17.6,4.1,0,89.06,7,334.38
2019-02-19,02:00:00,19.5,17.6,4.2,0,88.93,7,270.97
2019-02-19,03:00:00,19.5,17.7,4.3,0,89.34,7,245.79
2019-02-19,04:00:00,19.5,17.8,4.4,0,89.66,7,254.8
2019-02-19,05:00:00,19.5,17.8,4.3,0,89.96,7,243.76
2019-02-19,06:00:00,19.7,18.0,4.2,0,89.68,7,262.52
2019-02-19,07:00:00,21.0,18.6,4.0,42,86.09,7,284.98
2019-02-19,08:00:00,22.1,19.1,3.8,41,82.91,7,404.48
2019-02-19,09:00:00,23.6,19.3,3.8,129,76.71,8,385.55
2019-02-19,10:00:00,24.4,19.3,3.9,375,73.25,3,428.91
2019-02-19,11:00:00,24.3,19.2,4.0,47,73.39,8,448.69
2019-02-19,12:00:00,23.8,19.1,4.1,53,74.99,8,452.69
2019-02-19,13:00:00,23.3,18.9,4.1,131,76.38,8,445.88
2019-02-19,14:00:00,23.0,18.8,4.1,358,77.24,7,445.35
2019-02-19,15:00:00,22.8,18.8,4.1,496,78.0,7,448.53
2019-02-19,16:00:00,22.4,19.2,4.1,248,82.28,3,465.13
2019-02-19,17:00:00,21.6,19.4,4.2,91,87.3,3,483.77
2019-02-19,18:00:00,21.3,19.3,4.3,0,88.21,0,457.13
2019-02-19,19:00:00,21.3,19.3,4.4,0,88.37,1,446.35
2019-02-19,20:00:00,21.3,19.4,4.4,0,88.67,7,429.31
2019-02-19,21:00:00,21.2,19.4,4.3,0,89.28,7,464.59
2019-02-19,22:00:00,21.1,19.3,4.2,0,89.64,7,465.62
2019-02-19,23:00:00,21.0,19.3,4.1,0,89.85,7,452.59
2019-02-20,00:00:00,20.9,19.2,4.1,0,89.85,7,395.32
2019-02-20,01:00:00,20.8,19.1,4.0,0,90.19,7,346.52
2019-02-20,02:00:00,20.7,19.1,4.0,0,90.65,7,306.15
2019-02-20,03:00:00,20.6,19.1,4.0,0,90.88,1,265.68
2019-02-20,04:00:00,20.6,19.0,4.0,0,90.5,0,243.12
2019-02-20,05:00:00,20.6,18.9,4.0,0,90.06,3,258.57
2019-02-20,06:00:00,20.6,18.9,4.0,0,90.27,3,265.86
2019-02-20,07:00:00,21.5,19.5,4.0,62,88.43,1,294.75
2019-02-20,08:00:00,22.3,19.7,4.0,258,85.22,1,370.45
2019-02-20,09:00:00,23.2,19.7,4.0,459,80.75,0,426.6
2019-02-20,10:00:00,24.0,19.7,3.9,628,77.04,1,490.79
2019-02-20,11:00:00,24.5,19.8,3.9,755,75.22,0,557.81
2019-02-20,12:00:00,24.7,19.9,3.9,800,74.77,0,576.23
2019-02-20,13:00:00,24.7,20.0,3.9,532,75.29,2,540.74
2019-02-20,14:00:00,24.5,20.1,3.8,671,76.41,1,582.77
2019-02-20,15:00:00,24.1,20.1,3.8,512,78.57,1,617.15
2019-02-20,16:00:00,23.4,20.4,3.8,44,83.21,3,589.44
2019-02-20,17:00:00,22.4,20.5,3.8,111,88.82,1,494.61
2019-02-20,18:00:00,21.7,20.2,3.8,0,91.39,3,489.22
2019-02-20,19:00:00,21.3,20.1,3.8,0,93.11,3,483.57
2019-02-20,20:00:00,21.1,20.0,3.8,0,93.46,3,478.86
2019-02-20,21:00:00,21.0,19.9,3.9,0,93.16,3,494.48
2019-02-20,22:00:00,20.8,19.7,3.9,0,93.15,1,496.16
2019-02-20,23:00:00,20.6,19.4,3.9,0,92.98,1,423.23
2019-02-21,00:00:00,20.4,19.2,3.9,0,92.71,3,418.88
2019-02-21,01:00:00,20.2,18.9,3.9,0,92.44,3,362.71
2019-02-21,02:00:00,20.0,18.7,3.8,0,92.12,3,310.19
2019-02-21,03:00:00,19.9,18.5,3.7,0,91.67,3,280.68
2019-02-21,04:00:00,19.8,18.4,3.6,0,91.46,3,271.89
2019-02-21,05:00:00,19.7,18.3,3.6,0,91.65,3,279.16
2019-02-21,06:00:00,19.8,18.4,3.6,0,91.75,3,258.23
2019-02-21,07:00:00,20.5,18.8,3.6,34,90.12,3,296.49
2019-02-21,08:00:00,20.9,18.9,3.6,257,88.46,1,369.58
2019-02-21,09:00:00,21.5,19.0,3.6,186,85.43,2,408.03
2019-02-21,10:00:00,22.0,19.0,3.6,366,83.12,2,446.48
2019-02-21,11:00:00,22.4,19.1,3.6,117,81.4,3,483.8
2019-02-21,12:00:00,22.7,19.1,3.7,602,80.09,2,488.27
2019-02-21,13:00:00,22.7,19.1,3.7,598,79.98,2,474.36
2019-02-21,14:00:00,22.5,19.0,3.7,232,80.69,3,512.66
2019-02-21,15:00:00,22.2,19.0,3.7,185,82.12,3,464.7
2019-02-21,16:00:00,21.7,19.0,3.7,300,84.88,0,488.31
2019-02-21,17:00:00,21.0,19.1,3.7,93,88.76,0,487.28
2019-02-21,18:00:00,20.6,19.0,3.7,0,90.57,3,434.4
2019-02-21,19:00:00,20.5,18.9,3.8,0,90.7,3,428.39
2019-02-21,20:00:00,20.3,18.9,3.9,0,91.51,3,462.33
2019-02-21,21:00:00,20.2,18.8,3.9,0,91.76,3,485.36
2019-02-21,22:00:00,20.0,18.7,3.9,0,92.43,1,474.5
2019-02-21,23:00:00,19.9,18.6,3.8,0,92.38,3,449.4
2019-02-22,00:00:00,19.7,18.4,3.8,0,92.32,4,423.58
2019-02-22,01:00:00,19.5,18.1,3.7,0,91.41,3,351.18
2019-02-22,02:00:00,19.1,17.6,3.8,0,90.8,3,322.52
2019-02-22,03:00:00,18.6,17.0,3.9,0,90.67,3,300.37
2019-02-22,04:00:00,18.2,16.6,4.0,0,90.58,4,285.7
2019-02-22,05:00:00,17.9,16.4,4.0,0,90.82,4,272.63
2019-02-22,06:00:00,17.8,16.2,3.8,0,90.19,3,271.64
2019-02-22,07:00:00,18.0,16.0,3.4,6,88.24,3,323.18
2019-02-22,08:00:00,18.7,16.1,3.0,12,85.03,7,379.8
2019-02-22,09:00:00,19.5,16.2,2.7,24,81.41,8,441.02
2019-02-22,10:00:00,20.1,16.3,2.6,103,78.77,3,456.07
2019-02-22,11:00:00,20.2,16.3,2.5,94,78.25,3,484.06
2019-02-22,12:00:00,19.9,16.2,2.4,91,79.07,3,440.4
2019-02-22,13:00:00,19.4,15.9,2.4,73,80.09,3,464.14
2019-02-22,14:00:00,18.8,15.5,2.4,93,81.16,3,449.62
2019-02-22,15:00:00,18.1,15.1,2.3,56,82.62,3,491.64
2019-02-22,16:00:00,17.5,14.7,2.3,38,83.7,3,494.28
2019-02-22,17:00:00,17.0,14.4,2.3,10,84.69,3,453.19
2019-02-22,18:00:00,16.9,14.2,2.3,0,84.35,3,489.06
2019-02-22,19:00:00,16.9,14.2,2.3,0,83.99,3,429.11
2019-02-22,20:00:00,17.0,14.1,2.4,0,82.84,3,437.49
2019-02-22,21:00:00,17.0,13.9,2.6,0,81.83,3,423.51
2019-02-22,22:00:00,16.9,13.6,2.7,0,81.16,3,418.69
2019-02-22,23:00:00,16.7,13.4,2.8,0,80.86,3,420.3
2019-02-23,00:00:00,16.5,13.2,2.9,0,80.71,3,403.68
2019-02-23,01:00:00,16.3,13.0,2.9,0,80.93,3,359.64
2019-02-23,02:00:00,16.1,12.9,3.0,0,81.45,3,331.28
2019-02-23,03:00:00,15.9,12.8,2.9,0,82.01,3,284.08
2019-02-23,04:00:00,15.8,12.8,2.9,0,82.2,3,249.27
2019-02-23,05:00:00,15.6,12.7,2.9,0,83.05,3,263.15
2019-02-23,06:00:00,15.5,12.7,2.9,0,83.29,3,269.11
2019-02-23,07:00:00,15.6,12.6,2.9,20,82.32,3,288.05
