time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²),sun
2019-03-06 18:00:00,16.2,76,12.0,15.7,0.3,100,100,100,19,0.04,0.43,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 19:00:00,15.4,86,13.1,15.7,1.1,100,90,100,94,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 20:00:00,15.9,89,14.0,16.5,1.2,100,3,100,100,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 21:00:00,15.7,87,13.6,16.4,2.1,100,2,100,100,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 22:00:00,15.3,89,13.6,15.6,2.6,100,1,100,96,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-06 23:00:00,15.3,90,13.6,16.0,1.3,100,44,96,100,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 00:00:00,15.3,90,13.6,15.9,0.5,100,100,97,89,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 01:00:00,15.2,84,12.5,14.8,0.1,98,92,97,0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 02:00:00,14.9,82,11.8,14.3,0.1,100,100,100,0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 03:00:00,14.5,86,12.1,14.4,0.3,100,99,100,32,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 04:00:00,14.3,88,12.3,14.3,0.6,95,32,94,35,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 05:00:00,14.0,88,12.1,14.0,0.2,97,96,75,7,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 06:00:00,14.1,86,11.9,13.8,0.5,94,73,90,70,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 07:00:00,14.2,85,11.8,13.7,0.4,100,27,100,96,0.03,0.24,10.9,0.0,10.9,0.0,240.7,1
2019-03-07 08:00:00,14.6,84,11.9,13.2,0.5,100,24,100,100,0.05,0.27,51.0,2.8,48.3,9.7,546.0,1
2019-03-07 09:00:00,14.5,85,12.0,13.5,1.8,100,19,100,94,0.06,0.25,72.4,0.0,72.4,0.0,810.2,1
2019-03-07 10:00:00,14.5,86,12.1,13.3,2.4,100,5,100,85,0.07,0.23,82.9,1.1,81.8,1.7,1015.4,1
2019-03-07 11:00:00,14.3,84,11.7,12.6,2.0,100,15,100,86,0.09,0.25,127.6,1.1,126.6,1.3,1147.6,1
2019-03-07 12:00:00,14.2,83,11.3,12.5,1.0,100,23,100,38,0.1,0.28,142.1,4.1,138.1,4.8,1197.7,1
2019-03-07 13:00:00,14.1,83,11.3,12.5,0.5,100,78,100,7,0.09,0.27,111.6,0.0,111.6,0.0,1162.4,1
2019-03-07 14:00:00,14.0,83,11.2,12.6,0.6,100,86,100,8,0.08,0.27,98.8,0.0,98.8,0.0,1044.0,1
2019-03-07 15:00:00,13.8,84,11.2,12.3,0.8,100,5,100,99,0.07,0.25,71.4,0.9,70.5,1.3,850.7,1
2019-03-07 16:00:00,13.4,86,11.1,12.0,0.9,100,16,100,76,0.06,0.22,52.4,0.8,51.6,1.6,595.7,1
2019-03-07 17:00:00,13.0,84,10.3,11.2,0.8,100,14,100,61,0.05,0.24,19.8,0.0,19.8,0.0,296.3,1
2019-03-07 18:00:00,12.6,85,10.2,10.9,0.8,100,17,100,99,0.04,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 19:00:00,12.5,86,10.3,10.7,0.8,100,28,100,28,0.01,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 20:00:00,12.6,84,10.0,10.7,0.4,100,4,95,98,0.01,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 21:00:00,12.6,89,10.7,10.7,0.6,96,21,96,34,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 22:00:00,12.9,84,10.2,10.8,0.1,98,83,96,6,0.01,0.24,0.0,0.0,0.0,0.0,0.0,0
2019-03-07 23:00:00,13.2,80,9.9,11.2,0.0,100,100,100,43,0.02,0.3,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 00:00:00,13.3,82,10.3,11.4,0.1,100,100,100,35,0.02,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 01:00:00,13.2,84,10.5,11.1,0.4,100,20,100,100,0.02,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 02:00:00,12.8,88,10.9,11.0,0.7,100,1,99,72,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 03:00:00,12.7,89,10.9,10.8,0.5,99,24,97,72,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 04:00:00,12.6,89,10.8,10.6,1.2,100,1,100,80,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 05:00:00,12.8,89,11.0,10.9,1.9,91,11,83,67,0.01,0.17,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 06:00:00,13.1,89,11.3,11.3,1.1,100,17,100,100,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 07:00:00,13.4,90,11.8,11.6,4.4,92,1,86,82,0.03,0.16,4.3,0.0,4.3,0.0,246.1,1
2019-03-08 08:00:00,14.4,88,12.4,12.6,0.9,99,5,96,71,0.04,0.2,39.8,1.4,38.5,4.8,551.3,1
2019-03-08 09:00:00,15.3,88,13.4,14.0,1.1,100,91,100,52,0.07,0.21,97.2,8.3,88.9,16.8,815.3,1
2019-03-08 10:00:00,16.1,87,13.9,15.2,1.0,100,100,100,74,0.08,0.24,121.5,6.6,114.9,10.0,1020.3,1
2019-03-08 11:00:00,16.0,87,13.8,14.8,1.6,100,99,100,48,0.08,0.24,103.3,3.2,100.2,4.0,1152.1,1
2019-03-08 12:00:00,16.6,87,14.4,15.5,1.0,100,0,100,46,0.11,0.25,185.7,5.1,180.7,6.0,1201.9,1
2019-03-08 13:00:00,16.3,87,14.2,15.1,0.7,100,12,100,2,0.11,0.23,161.5,26.4,135.1,30.8,1166.2,1
2019-03-08 14:00:00,16.7,85,14.1,15.5,0.4,100,74,100,0,0.1,0.29,119.5,5.6,113.8,7.0,1047.5,1
2019-03-08 15:00:00,17.4,84,14.8,16.7,0.1,95,83,91,0,0.12,0.31,151.8,16.1,135.7,23.3,853.9,1
2019-03-08 16:00:00,17.7,84,14.9,16.9,0.0,98,97,75,0,0.1,0.33,116.3,31.9,84.4,60.7,598.6,1
2019-03-08 17:00:00,17.5,85,15.0,16.7,0.1,97,95,67,0,0.07,0.29,46.3,2.0,44.4,6.1,299.1,1
2019-03-08 18:00:00,17.3,86,14.9,16.5,0.1,98,98,45,18,0.04,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 19:00:00,17.3,87,15.1,16.6,0.0,85,56,74,45,0.01,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 20:00:00,17.5,89,15.8,17.5,0.0,67,48,97,91,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 21:00:00,17.6,90,16.0,17.7,0.1,100,54,99,99,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 22:00:00,18.0,89,16.1,17.8,0.4,99,53,99,0,0.01,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-08 23:00:00,18.0,90,16.3,17.7,0.3,99,20,99,0,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 00:00:00,18.1,90,16.3,18.1,0.0,100,1,100,0,0.01,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 01:00:00,18.0,91,16.5,18.3,0.2,100,0,100,89,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 02:00:00,17.9,91,16.4,18.5,0.9,98,0,98,74,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 03:00:00,17.8,90,16.0,18.7,0.8,100,1,100,55,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 04:00:00,17.0,93,15.9,18.4,2.2,100,1,100,99,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 05:00:00,17.4,91,15.9,18.9,2.2,100,0,100,100,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 06:00:00,17.1,92,15.8,18.6,3.0,100,0,100,100,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 07:00:00,16.7,94,15.8,18.3,3.7,100,2,100,100,0.02,0.11,6.5,0.0,6.5,0.0,251.5,1
2019-03-09 08:00:00,17.0,94,16.0,18.5,2.8,100,0,100,98,0.03,0.12,23.3,0.0,23.3,0.0,556.6,1
2019-03-09 09:00:00,17.8,95,16.9,19.0,5.7,100,0,100,95,0.04,0.11,46.2,7.1,39.1,14.2,820.5,1
2019-03-09 10:00:00,18.7,95,17.9,20.4,5.3,100,1,100,83,0.05,0.11,53.0,3.3,49.7,5.0,1025.1,1
2019-03-09 11:00:00,19.4,94,18.4,21.6,3.3,98,1,95,63,0.06,0.14,71.7,2.1,69.6,2.7,1156.6,1
2019-03-09 12:00:00,21.1,86,18.6,23.7,1.3,84,31,80,47,0.18,0.36,274.0,59.9,214.1,70.0,1206.1,1
2019-03-09 13:00:00,21.7,84,18.8,24.1,0.7,94,28,93,39,0.28,0.43,434.6,148.8,285.8,172.9,1170.0,1
2019-03-09 14:00:00,21.2,88,19.2,23.3,1.3,98,23,96,66,0.27,0.29,423.3,179.7,243.6,223.3,1051.0,1
2019-03-09 15:00:00,20.1,92,18.7,21.9,2.3,100,99,99,100,0.12,0.2,169.7,27.7,142.0,40.0,857.1,1
2019-03-09 16:00:00,19.6,94,18.6,21.7,3.5,99,21,98,90,0.07,0.14,85.3,1.6,83.6,3.1,601.5,1
2019-03-09 17:00:00,18.9,96,18.3,20.8,1.6,100,26,99,93,0.03,0.08,21.9,2.0,19.9,6.1,301.8,1
2019-03-09 18:00:00,18.5,97,18.0,20.9,2.6,100,41,100,100,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 19:00:00,18.1,98,17.8,20.6,1.2,100,79,100,99,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 20:00:00,17.9,94,16.9,20.0,1.5,99,100,100,61,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 21:00:00,17.9,95,17.1,19.9,1.3,100,99,100,0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 22:00:00,17.9,94,16.9,20.0,1.0,97,37,93,93,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0
2019-03-09 23:00:00,17.7,94,16.8,19.4,3.9,100,100,100,65,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 00:00:00,17.5,97,17.0,19.4,4.2,100,100,99,99,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 01:00:00,17.4,97,17.0,19.3,2.4,100,100,98,99,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 02:00:00,17.5,97,17.0,18.9,4.7,100,100,99,100,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 03:00:00,17.3,95,16.6,19.0,5.6,99,66,99,62,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 04:00:00,16.8,97,16.4,18.1,4.1,100,23,100,100,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 05:00:00,16.6,97,16.2,17.8,1.5,100,95,100,28,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 06:00:00,17.0,95,16.2,18.4,0.8,100,100,65,4,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 07:00:00,16.8,93,15.7,17.7,0.1,99,99,21,4,0.02,0.13,19.4,0.0,19.4,0.0,256.9,1
2019-03-10 08:00:00,18.7,90,17.0,20.4,0.1,100,70,16,4,0.04,0.23,50.4,1.4,49.1,4.6,561.9,1
2019-03-10 09:00:00,18.4,88,16.4,19.4,0.0,75,72,14,4,0.08,0.25,139.5,8.3,131.3,16.5,825.6,1
2019-03-10 10:00:00,18.2,84,15.5,18.6,0.1,85,83,22,13,0.13,0.33,227.3,34.2,193.1,50.9,1029.9,1
2019-03-10 11:00:00,18.4,81,15.0,18.8,0.1,92,90,29,2,0.19,0.41,326.6,44.2,282.3,55.7,1161.1,1
2019-03-10 12:00:00,18.1,79,14.5,18.4,0.2,100,100,97,12,0.17,0.43,268.9,65.9,202.9,76.7,1210.2,1
2019-03-10 13:00:00,17.6,79,13.9,18.0,0.4,100,100,100,10,0.13,0.43,180.1,3.9,176.2,4.5,1173.7,1
2019-03-10 14:00:00,17.0,82,14.0,17.8,0.9,100,100,100,70,0.1,0.35,123.2,0.0,123.2,0.0,1054.4,1
2019-03-10 15:00:00,17.3,83,14.4,18.1,0.9,100,69,99,56,0.18,0.33,258.1,42.0,216.1,60.5,860.1,1
2019-03-10 16:00:00,16.5,84,13.7,17.2,0.7,100,46,100,24,0.07,0.31,76.3,1.6,74.6,3.1,604.4,1
2019-03-10 17:00:00,16.2,83,13.4,16.9,0.5,100,41,99,68,0.05,0.3,37.9,0.7,37.3,2.0,304.5,1
2019-03-10 18:00:00,15.3,90,13.6,16.4,0.7,100,51,99,37,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 19:00:00,14.8,91,13.4,15.3,0.3,98,37,97,1,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 20:00:00,15.6,90,13.9,16.0,0.0,100,100,79,26,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 21:00:00,15.8,87,13.7,15.9,0.0,94,91,68,9,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 22:00:00,15.8,85,13.2,15.9,0.0,80,33,79,8,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0
2019-03-10 23:00:00,15.3,85,12.7,15.3,0.0,94,28,93,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 00:00:00,15.3,83,12.5,15.2,0.0,52,17,50,3,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 01:00:00,14.6,85,12.2,14.4,0.0,86,22,84,6,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 02:00:00,14.5,87,12.3,14.6,0.1,99,41,99,62,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 03:00:00,15.1,85,12.5,15.0,0.2,94,30,93,66,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 04:00:00,14.7,89,12.8,14.8,0.1,95,19,94,87,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 05:00:00,14.6,89,12.8,14.5,0.2,92,21,92,15,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 06:00:00,14.7,87,12.6,14.7,0.1,97,22,96,90,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 07:00:00,15.1,86,12.8,14.8,0.1,81,16,79,40,0.03,0.24,23.7,2.2,21.5,11.0,262.4,1
2019-03-11 08:00:00,16.6,82,13.5,16.3,0.1,88,15,77,20,0.07,0.34,118.2,35.3,82.9,117.4,567.2,1
2019-03-11 09:00:00,17.2,76,13.0,16.1,0.0,81,11,80,29,0.13,0.46,215.0,69.7,145.3,137.5,830.7,1
2019-03-11 10:00:00,17.5,72,12.5,16.1,0.0,91,10,90,15,0.17,0.55,272.4,82.7,189.7,122.3,1034.7,1
2019-03-11 11:00:00,17.8,70,12.3,16.1,0.0,91,12,91,3,0.21,0.61,329.6,100.0,229.6,125.4,1165.6,1
2019-03-11 12:00:00,17.5,71,12.3,15.9,0.0,99,15,99,0,0.19,0.58,287.1,83.2,203.9,96.4,1214.2,1
2019-03-11 13:00:00,17.8,69,12.1,16.2,0.0,89,4,89,0,0.23,0.63,349.4,92.0,257.4,106.1,1177.4,1
2019-03-11 14:00:00,17.6,69,11.8,16.3,0.1,73,1,73,0,0.21,0.63,291.6,80.0,211.7,98.7,1057.7,1
2019-03-11 15:00:00,17.8,67,11.6,16.6,0.0,58,0,58,0,0.23,0.68,331.4,167.9,163.5,241.1,863.2,1
2019-03-11 16:00:00,17.4,67,11.2,16.1,0.0,50,0,50,0,0.2,0.66,254.5,123.1,131.3,230.9,607.2,1
2019-03-11 17:00:00,16.6,71,11.3,15.9,0.0,85,1,85,0,0.11,0.56,116.8,53.4,63.4,161.0,307.1,1
2019-03-11 18:00:00,15.5,76,11.4,15.1,0.0,65,0,65,0,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 19:00:00,15.0,81,11.7,14.7,0.0,100,2,100,0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 20:00:00,15.1,77,11.1,14.1,0.0,49,7,30,0,0.02,0.4,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 21:00:00,15.0,78,11.1,14.0,0.0,22,7,22,0,0.01,0.38,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 22:00:00,14.7,79,11.1,13.7,0.0,32,1,32,0,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-03-11 23:00:00,14.7,79,11.1,13.8,0.0,36,0,36,0,0.01,0.35,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 00:00:00,14.5,80,11.1,13.5,0.0,37,0,37,0,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 01:00:00,14.5,80,11.1,13.8,0.0,38,0,38,0,0.01,0.33,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 02:00:00,14.0,82,11.0,13.2,0.0,49,0,49,0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 03:00:00,13.8,83,10.9,13.1,0.0,48,0,48,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 04:00:00,13.5,83,10.7,12.7,0.0,19,0,19,0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 05:00:00,13.0,84,10.3,12.0,0.0,3,0,3,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 06:00:00,12.9,82,9.9,11.7,0.0,1,0,1,0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 07:00:00,14.6,78,10.7,13.5,0.0,1,1,1,0,0.04,0.37,88.2,40.9,47.3,207.0,267.9,1
2019-03-12 08:00:00,18.0,68,12.1,17.0,0.0,1,1,3,0,0.14,0.65,300.5,194.9,105.6,639.1,572.5,1
2019-03-12 09:00:00,20.1,59,11.7,18.1,0.0,2,0,2,0,0.28,0.97,515.5,385.7,129.8,754.9,835.7,1
2019-03-12 10:00:00,21.2,55,11.8,19.3,0.0,1,0,1,0,0.4,1.14,699.7,555.4,144.4,816.4,1039.5,1
2019-03-12 11:00:00,22.4,52,12.2,21.4,0.0,1,0,1,0,0.5,1.3,824.3,674.8,149.5,841.9,1169.9,1
2019-03-12 12:00:00,23.4,51,12.8,23.2,0.0,0,0,0,0,0.55,1.4,873.2,725.1,148.1,837.0,1218.2,1
2019-03-12 13:00:00,23.7,53,13.5,24.3,0.0,1,0,1,0,0.56,1.39,848.5,704.6,143.9,809.5,1181.0,1
2019-03-12 14:00:00,23.4,54,13.7,23.6,0.0,2,0,2,0,0.51,1.32,746.0,612.5,133.6,753.0,1060.9,1
2019-03-12 15:00:00,22.7,56,13.4,21.9,0.0,2,0,2,0,0.42,1.22,583.5,464.6,118.8,664.6,866.1,1
2019-03-12 16:00:00,21.8,58,13.1,20.6,0.0,1,0,1,0,0.31,1.11,381.1,288.3,92.8,538.3,609.9,1
2019-03-12 17:00:00,20.5,62,13.0,19.6,0.0,0,0,0,0,0.18,0.91,167.3,112.5,54.9,336.9,309.7,1
2019-03-12 18:00:00,18.4,65,11.6,17.3,0.0,0,0,0,0,0.07,0.75,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 19:00:00,17.4,67,11.2,16.0,0.0,0,0,0,0,0.04,0.66,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 20:00:00,17.2,69,11.4,16.0,0.0,0,0,0,0,0.03,0.61,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 21:00:00,17.6,67,11.5,16.4,0.0,0,0,0,0,0.04,0.66,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 22:00:00,17.7,64,10.8,16.1,0.0,0,0,0,0,0.05,0.73,0.0,0.0,0.0,0.0,0.0,0
2019-03-12 23:00:00,17.7,64,10.8,16.1,0.0,0,0,0,0,0.05,0.73,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 00:00:00,17.3,67,11.0,15.9,0.0,0,0,0,0,0.04,0.66,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 01:00:00,16.9,68,10.9,15.5,0.0,0,0,0,0,0.04,0.63,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 02:00:00,16.6,68,10.8,15.3,0.0,1,0,0,0,0.03,0.6,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 03:00:00,16.4,71,11.1,15.3,0.0,1,0,1,0,0.03,0.54,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 04:00:00,15.8,75,11.5,15.0,0.0,1,0,1,0,0.01,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 05:00:00,15.5,78,11.6,14.8,0.0,1,0,1,0,0.01,0.39,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 06:00:00,15.9,76,11.6,15.1,0.0,21,0,21,0,0.02,0.44,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 07:00:00,17.7,72,12.6,16.8,0.0,39,0,39,0,0.06,0.57,81.6,32.2,49.4,161.8,273.4,1
2019-03-13 08:00:00,19.8,70,14.1,18.7,0.0,52,0,58,0,0.14,0.7,226.6,112.0,114.7,362.3,577.9,1
2019-03-13 09:00:00,21.3,68,15.2,20.2,0.0,30,0,30,0,0.23,0.81,386.4,208.5,177.9,404.9,840.8,1
2019-03-13 10:00:00,22.2,63,14.9,20.2,0.0,12,0,12,0,0.37,0.98,632.1,435.0,197.1,635.8,1044.2,1
2019-03-13 11:00:00,22.4,63,15.1,21.3,0.0,32,0,32,0,0.44,1.0,773.5,597.7,175.7,742.3,1174.3,1
2019-03-13 12:00:00,22.4,63,15.1,21.7,0.0,45,0,45,0,0.48,0.99,819.2,640.8,178.5,736.7,1222.1,1
2019-03-13 13:00:00,22.2,62,14.7,21.2,0.0,39,0,39,0,0.46,1.01,746.6,503.0,243.7,575.8,1184.6,1
2019-03-13 14:00:00,22.0,61,14.1,20.5,0.0,87,1,87,0,0.42,1.04,629.4,433.7,195.7,531.4,1064.1,1
2019-03-13 15:00:00,20.9,64,14.0,19.3,0.0,52,1,52,0,0.24,0.88,273.5,98.3,175.2,140.1,869.0,1
2019-03-13 16:00:00,20.4,67,14.1,18.9,0.0,28,1,28,0,0.19,0.79,194.0,91.2,102.7,169.6,612.6,1
2019-03-13 17:00:00,19.8,71,14.4,18.4,0.0,22,0,22,0,0.15,0.68,126.2,64.4,61.7,191.9,312.3,1
2019-03-13 18:00:00,18.9,74,14.1,17.5,0.0,23,1,23,0,0.08,0.57,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 19:00:00,18.6,73,13.7,17.0,0.0,34,0,34,0,0.05,0.57,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 20:00:00,19.2,65,12.5,16.9,0.0,24,8,29,0,0.08,0.77,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 21:00:00,19.2,66,12.6,16.8,0.0,16,8,16,0,0.08,0.77,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 22:00:00,19.4,63,12.2,16.7,0.0,12,8,11,0,0.1,0.83,0.0,0.0,0.0,0.0,0.0,0
2019-03-13 23:00:00,19.4,62,12.0,16.5,0.0,30,7,29,0,0.1,0.85,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 00:00:00,19.3,64,12.3,16.6,0.0,17,4,16,0,0.09,0.81,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 01:00:00,19.0,68,12.9,16.8,0.0,20,1,20,0,0.07,0.7,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 02:00:00,18.9,69,13.0,17.0,0.0,22,1,22,0,0.07,0.69,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 03:00:00,18.8,68,12.8,16.8,0.0,25,14,24,0,0.07,0.69,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 04:00:00,18.6,68,12.7,17.1,0.0,29,14,28,0,0.06,0.68,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 05:00:00,18.4,69,12.7,17.3,0.0,25,18,23,0,0.04,0.65,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 06:00:00,18.2,71,12.8,17.1,0.0,22,16,20,0,0.04,0.61,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 07:00:00,18.5,73,13.6,17.8,0.0,20,16,18,0,0.06,0.58,81.4,32.1,49.3,160.3,278.9,1
2019-03-14 08:00:00,20.9,70,15.2,21.0,0.0,12,19,26,0,0.14,0.74,264.8,156.0,108.9,498.0,583.1,1
2019-03-14 09:00:00,22.5,64,15.4,22.4,0.0,15,12,13,0,0.26,0.97,447.1,294.1,153.0,566.8,845.8,1
2019-03-14 10:00:00,23.5,62,15.8,24.7,0.0,27,1,27,0,0.37,1.1,615.2,451.2,164.0,655.8,1048.8,1
2019-03-14 11:00:00,23.3,65,16.4,23.9,0.1,66,12,63,3,0.39,1.0,631.2,418.7,212.5,517.6,1178.5,1
2019-03-14 12:00:00,22.3,76,17.8,23.1,1.1,83,29,81,0,0.35,0.66,573.8,315.3,258.5,361.0,1226.0,1
2019-03-14 13:00:00,22.1,75,17.4,22.1,0.1,39,6,39,0,0.34,0.67,548.9,327.8,221.1,373.9,1188.0,1
2019-03-14 14:00:00,21.9,74,17.1,22.0,0.1,60,51,52,0,0.33,0.69,509.9,334.0,175.9,407.8,1067.2,1
2019-03-14 15:00:00,21.0,79,17.3,22.0,0.0,53,53,1,0,0.27,0.52,400.5,228.8,171.6,324.9,871.9,1
2019-03-14 16:00:00,20.5,81,17.1,21.9,0.0,53,50,27,0,0.22,0.46,305.1,166.1,139.0,307.6,615.2,1
2019-03-14 17:00:00,19.5,83,16.5,20.7,0.0,84,35,83,0,0.11,0.4,113.0,47.8,65.3,141.4,314.9,1
2019-03-14 18:00:00,18.2,84,15.4,19.0,0.0,100,86,100,0,0.04,0.34,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 19:00:00,17.6,86,15.1,18.1,0.0,100,88,99,0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 20:00:00,17.5,87,15.3,18.4,0.1,100,90,96,0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 21:00:00,17.6,85,15.0,18.2,0.1,99,87,98,7,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 22:00:00,17.1,86,14.8,17.8,0.2,98,74,97,14,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0
2019-03-14 23:00:00,16.9,87,14.6,17.6,0.1,92,85,88,4,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0
2019-03-15 00:00:00,16.5,87,14.3,16.9,0.1,95,76,93,14,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0
