date,time,pred,true,datetime
2019-08-27,08:00:00,29.212978,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.961296,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,30.3103,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.523403,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.87828,29.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.174185,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.259789,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.11917,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.501894,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.345907,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.135685,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.968819,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.710499,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.800861,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.597258,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.568558,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.726982,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.76046,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.917957,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.86717,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.476233,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.755476,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.932802,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.098507,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.24568,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.223406,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.922848,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,28.830944,28.8,2019-08-27 08:00:00
2019-08-27,08:00:00,29.168312,28.8,2019-08-27 08:00:00
2019-08-27,09:00:00,30.836609,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.435488,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.539541,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.239658,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.455286,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.66449,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.809933,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.874851,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.893505,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.829817,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.808071,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.26633,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.485035,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.774261,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.769367,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.72978,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.633232,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.488106,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.294271,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,29.885883,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,29.99279,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.169899,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.647964,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,30.416246,30.4,2019-08-27 09:00:00
2019-08-27,09:00:00,29.363869,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,28.807793,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,28.94062,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,28.738762,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.919271,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.697489,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.545458,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.280176,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.17075,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.049974,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,28.964275,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.072641,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.082878,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.30091,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.222681,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.044962,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.290043,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.426004,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.474348,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,28.834894,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.558296,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.213032,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.22747,29.2,2019-08-27 09:00:00
2019-08-27,09:00:00,29.50596,29.2,2019-08-27 09:00:00
2019-08-27,10:00:00,31.191242,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.895302,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.562214,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.731237,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.878595,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.92333,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.056843,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.166567,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.07709,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.087523,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.045748,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.871996,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.090412,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.10693,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,31.0234,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.912834,30.8,2019-08-27 10:00:00
2019-08-27,10:00:00,30.846445,30.8,2019-08-27 10:00:00
