LOAD(kW),SG(t)
228.6517808,0
230.7388309,0
261.2554018,0
290.3190417,0
323.3408275,0
319.1739839,0
307.8876875,0
277.1094465,0
248.5548558,0
247.6592978,0
237.9907232,0
222.2852662,0.03794535
220.4542262,0.19206036
208.8966012,0.32045148
207.4630922,0.50277664
221.4080421,0.3194685
222.1512826,0.4860806
232.8054308,0.6659238
215.3845506,0.48440446
223.358228,0.449436
225.0577443,0.2769888
226.6444286,0.17896686
241.9218659,0.0672864
252.0710744,0.0126291
286.1185048,0
281.5301434,0
331.337159,0
340.5740953,0
406.1295531,0
372.6275601,0
324.1103256,0
288.3598964,0
272.1616401,0
264.2250506,0
264.801369,0
253.6546428,0.04131827
285.9869066,0.12027444
337.8795804,0.22292662
339.7026142,0.40354167
350.5126875,0.379561
343.1673095,0.4120948
359.4068244,0.61877946
366.0847164,0.50604636
382.909666,0.58985594
353.805209,0.42235675
323.1812094,0.32852344
314.3311756,0.17131716
345.3324669,0.01935473
347.9393488,0
334.2119475,0
378.6938255,0
375.1690506,0
387.7924941,0
358.3332637,0
308.4981526,0
284.7181447,0
269.9686184,0
251.3733631,0
237.3568262,0
224.7204165,0.04051632
256.9907559,0.19018126
294.3066458,0.34647809
305.6397764,0.52938848
306.0292714,0.61618656
313.0336468,0.70791588
359.8072709,0.47731032
335.1409167,0.33235388
328.1515893,0.66505004
346.0980836,0.52773685
372.8541868,0.35869396
367.1042643,0.17383653
376.4144762,0.02103775
348.3094673,0
337.5603094,0
351.1916908,0
389.9458334,0
406.292756,0
365.7874197,0
298.5274375,0
272.0760538,0
256.6277738,0
247.9286887,0
235.753303,0
232.5958244,0.04565052
250.9246856,0.2208136
301.4788734,0.4112864
309.6737857,0.57905176
342.4514852,0.70729582
335.7410082,0.7899874
357.2434738,0.81125821
335.4920298,0.77537127
324.1894108,0.68712624
348.0591147,0.5486542
328.6416802,0.37519392
335.8368438,0.18775262
335.6830179,0.0253356
319.943625,0
318.4259231,0
350.5254962,0
384.5399126,0
403.7308095,0
369.4206491,0
302.6701413,0
262.5678469,0
251.9792292,0
234.7541226,0
233.1891279,0
220.2843556,0.04309245
232.8719077,0.21385276
294.6631189,0.40016961
320.7452404,0.56620895
316.2990357,0.69441216
319.6337031,0.77750622
336.7387768,0.80209233
314.0156414,0.76794302
306.0728405,0.67750542
305.1908498,0.5397274
303.5775137,0.3678048
296.267463,0.18036995
323.1786607,0.02272077
316.9362976,0
340.6394114,0
338.073316,0
360.9320327,0
381.0686767,0
333.2984345,0
302.6959181,0
249.9748185,0
235.8111547,0
227.4798138,0
224.8170239,0
219.1514554,0.0396116
225.7680536,0.20302106
268.5692974,0.3830483
274.9709584,0.54529418
289.5057126,0.42000336
280.0167493,0.74673456
298.4082382,0.65032684
295.0173609,0.5072882
288.9994886,0.333164
293.9664277,0.0751167
305.6062154,0.04432655
310.0224475,0.1635075
302.8360582,0.01597235
294.125122,0
292.911591,0
290.2160074,0
310.5429297,0
280.774493,0
267.4254864,0
245.1161459,0
196.872628,0
188.3997885,0
185.024756,0
177.4857599,0
177.9135089,0.03543372
174.6880774,0.0084194
198.6657143,0.0991967
205.144378,0.04957298
231.9895594,0.0790211
246.9720893,0.73893135
247.6251645,0.6139884
229.749908,0.0673208
241.9027722,0.05133211
221.9755119,0.04125506
238.6023024,0.06233538
237.1695833,0.01180522
258.7990416,0.00337636
270.3820141,0
272.6105476,0
285.8839842,0
279.2358869,0
297.2066383,0
277.071668,0
239.2226518,0
217.0562896,0
199.0289987,0
171.3087798,0
179.4126726,0
180.6506756,0.03721564
185.3319226,0.20426978
199.517864,0.3910592
229.5491247,0.56044566
228.5634601,0.69198696
231.2717827,0.77684918
243.4648334,0.8007675
250.0387131,0.7655505
269.6934884,0.674154
270.444304,0.53467232
266.8549048,0.3612946
263.9627381,0.17343964
256.5490278,0.01771686
257.7434583,0
272.4607861,0
291.2874107,0
316.9226955,0
319.1979018,0
290.3099649,0
256.1353242,0
211.0238537,0
198.1778304,0
191.9297435,0
186.2398006,0
186.8482488,0.03719672
208.7114086,0.2039576
283.3976339,0.38946304
286.688122,0.55535532
312.8942596,0.68329795
289.2839393,0.76614433
312.8836375,0.4924317
298.0264821,0.4801595
298.2820902,0.66155285
313.7234316,0.52295568
296.3270041,0.35019243
348.233131,0.14649756
327.2592501,0.01434222
324.0018902,0
324.389362,0
320.3922221,0
338.393881,0
341.2084221,0
319.748827,0
259.6002559,0
215.9432317,0
213.1630833,0
194.9608095,0
191.8702976,0
202.7092728,0.0389666
210.9759554,0.20944096
260.5010673,0.39655374
293.1221122,0.56433888
299.1643445,0.6934395
281.2113321,0.774817
303.5474463,0.79786113
300.2890064,0.7614698
308.0488366,0.67094964
302.0744196,0.53104269
325.3292555,0.3564356
303.0475,0.1677172
308.0819469,0.01519362
302.9847083,0
312.2538435,0
322.7952173,0
329.416816,0
321.4606194,0
301.3772067,0
249.8568572,0
224.8703732,0
202.4892024,0
193.496306,0
196.6179986,0
199.9935077,0.0380421
208.7732232,0.20659135
251.8268824,0.336432
289.8415654,0.46416608
290.2665625,0.69056968
301.6991433,0.76939599
312.5454155,0.7092248
294.5549048,0.752715
331.1351557,0.65637264
366.2999161,0.49865165
360.5477887,0.34263432
337.0030986,0.13555234
347.0235066,0.01096758
354.2506113,0
335.5394881,0
361.054628,0
351.2844703,0
353.8812825,0
342.4618811,0
284.6218043,0
252.6535952,0
250.0891391,0
249.0517117,0
227.7350398,0
218.9843631,0.01523232
228.2014613,0.09453808
273.0202857,0.37148517
311.5109528,0.18419652
335.8775506,0.13947652
335.4103173,0.19063233
345.7204584,0.49127715
332.2994345,0.39742406
326.4150702,0.35914116
313.8773432,0.07497093
336.3431427,0.02616679
340.9297381,0.05582346
327.2457113,0.00338668
312.8630726,0
326.4666227,0
347.3848869,0
386.012889,0
383.4105789,0
333.7755813,0
286.5977589,0
246.1529547,0
227.0477476,0
219.7392381,0
217.1211726,0
205.3639521,0.02628676
235.3486012,0.16002063
263.3167461,0.0642162
311.9176325,0.0901796
319.5500804,0.20711724
317.1256126,0.23886672
360.9087173,0.1850376
327.7580149,0.06563778
297.734555,0.15078423
315.5536399,0.17539184
337.1483147,0.20184028
326.6175328,0.12940893
332.3773065,0.008471
333.3425624,0
309.053741,0
314.2139765,0
336.283881,0
339.449247,0
297.1829315,0
249.5936616,0
232.551985,0
212.7632738,0
202.6512369,0
191.6412113,0
201.0564944,0.0313427
202.3490026,0.19518345
234.5023154,0.14587879
253.8327143,0.37194742
231.1336279,0.53914518
258.9347411,0.655707
256.8036309,0.70660524
258.5102143,0.61806265
278.8817828,0.66155285
279.9402768,0.5202097
248.9480509,0.31697665
247.0893721,0.15572106
267.5023805,0.00924242
265.2602619,0
256.6646842,0
273.0683431,0
284.8978607,0
278.277428,0
283.444997,0
252.0314673,0
227.5014465,0
216.558287,0
199.7867172,0
204.1805992,0
194.4797024,0.03131088
206.8725953,0.19309967
210.8366178,0.37680384
202.7629518,0.54110985
230.6434226,0.62152888
247.8229881,0.66440332
263.6689494,0.6824616
269.9738333,0.55813226
254.9941875,0.23286392
256.1539191,0.09479909
263.0546827,0.26382908
285.856197,0.06398744
283.3480826,0.00591164
299.493753,0
339.625247,0
352.969348,0
373.9050536,0
383.6926815,0
369.6457976,0
320.4274815,0
297.5206964,0
264.7813365,0
237.4021101,0
241.8619172,0
230.3674482,0.02881602
218.1242626,0.01433491
235.6152608,0.37091628
267.7106877,0.53439841
264.8996965,0.49588288
299.9765506,0.301086
285.8988406,0.5938085
268.8360179,0.54251208
285.9460902,0.248196
264.3608785,0.34851285
284.8155417,0.05638117
293.4782803,0.01856052
290.1673052,0
297.6793476,0
310.2996435,0
305.3106119,0
320.3819018,0
333.6378204,0
306.5596071,0
254.0935245,0
222.2705209,0
222.1785089,0
203.3623636,0
204.8609434,0
200.5726518,0.03137452
208.9537446,0.1963724
274.6399256,0.3819088
291.3784172,0.54893585
317.6220208,0.67611824
330.3379966,0.7606872
350.5034405,0.69262121
351.6613869,0.14461416
343.5076724,0.6423168
351.5752902,0.27474592
376.5556369,0.26271968
379.1369839,0.11444536
368.2065641,0
384.94975,0
367.6397238,0
368.1511368,0
411.7691758,0
412.116253,0
366.1296042,0
312.2618869,0
265.0569854,0
250.4894789,0
227.6329958,0
227.703177,0
223.1789583,0.0313427
254.3141324,0.1955296
315.15025,0.3798405
326.2222809,0.54586092
337.0375848,0.6729156
346.0534584,0.75534015
370.0083774,0.7749718
368.5144553,0.5872768
403.8465683,0.64099584
414.0933779,0.49904424
393.845725,0.32584196
371.1179083,0.14115696
397.1587679,0
378.6849381,0
408.5516656,0
398.1190595,0
436.5802381,0
423.1065807,0
407.8875328,0
332.1668691,0
299.3662697,0
273.2556607,0
253.7736101,0
248.609648,0
239.1873092,0.03291951
250.2070847,0.20270028
298.4114197,0.39221676
361.6014858,0.56090232
363.090767,0.69107364
352.996832,0.771635
375.3149613,0.7916558
379.3596761,0.75367089
373.9007057,0.65786904
386.1692423,0.5151486
370.3049211,0.33776844
367.2390795,0.14657238
384.9053417,0
371.6867747,0
384.0871529,0
368.8951178,0
401.3001708,0
423.5469527,0
385.1078246,0
343.856491,0
286.931878,0
261.6034568,0
250.9460923,0
238.8036372,0
235.0865177,0.03467821
250.1853542,0.20912104
304.8400565,0.40203624
321.2155738,0.57018
325.1963537,0.70038486
324.7648192,0.56758968
378.0860157,0.80039942
394.4161101,0.7606872
403.5384851,0.65938264
389.6969614,0.51206077
390.2322405,0.33171705
406.9084821,0.14067579
393.5699251,0
364.4611643,0
370.0395059,0
344.3537478,0
377.9893792,0
380.2984524,0
356.0625506,0
324.3570595,0
298.4794452,0
271.0043627,0
242.237605,0
232.2211447,0
231.5141566,0.03214078
264.098216,0.202272
324.164506,0.39090225
358.9074854,0.558441
363.5221697,0.68734941
373.7016535,0.76693295
384.8070595,0.78325704
371.3088572,0.7410061
391.4741461,0.64214007
398.6447755,0.4955535
371.5747797,0.3160844
347.232628,0.12901419
351.8373265,0
349.2787023,0
335.323824,0
367.9299804,0
382.4860482,0
385.7839804,0
389.8224125,0
336.6167892,0
298.406226,0
285.3092935,0
277.1097562,0
266.782644,0
252.1568006,0.0254775
255.5959429,0.18711407
260.7181494,0.37243332
296.5234906,0.07244382
274.6113126,0.43904376
283.1903311,0.7603991
295.6114845,0.77976544
288.2965744,0.73779744
287.6329148,0.63539552
315.4692292,0.4327133
313.0499986,0.30967568
322.7977291,0.12317436
328.765366,0
321.7948125,0
335.7670535,0
343.1301204,0
378.4359078,0
387.3727271,0
378.8565953,0
323.3143341,0
278.9379088,0
254.0154852,0
243.7624048,0
246.4654719,0
240.8798733,0.02714848
268.9804318,0.07443128
344.7170835,0.05989986
399.2787184,0.06647929
370.6915453,0.05800485
352.6274888,0.14031674
375.2255126,0.1059219
389.1324542,0.11859228
377.7818854,0.6272453
376.443125,0.134848
384.2082333,0.2280204
377.868753,0.0380808
389.9887559,0
407.1704952,0
398.1974488,0
407.8501392,0
408.5444946,0
432.8147024,0
412.1427452,0
348.1219375,0
316.0383658,0
291.9840476,0
264.2697679,0
250.6566875,0
264.9119154,0.0254517
289.3412946,0.18711407
328.6752699,0.0304182
340.8134553,0.41233947
327.7211946,0.07918278
312.6544677,0.54810294
359.8594047,0.19879932
368.6876719,0.07761672
357.7947888,0.18832796
380.7702708,0.14125027
383.9031101,0.1109701
380.685044,0.11980488
360.8931686,0
356.6987181,0
362.4076476,0
379.0354138,0
422.6022473,0
403.8882165,0
371.7354559,0
337.9645314,0
282.5291488,0
260.4973363,0
256.5052635,0
243.0690417,0
230.1532401,0.02379104
259.8524316,0.03644379
298.4630119,0.09726815
343.0457595,0.53262079
329.924214,0.17792153
339.9049821,0.1163064
372.4241617,0.1508612
342.7144109,0.252969
369.1540412,0.62293842
364.3638005,0.47594894
339.0843485,0.29917809
350.1313267,0.11476485
335.9740161,0
306.4396071,0
315.8282203,0
295.4603718,0
314.711616,0
323.926638,0
303.115908,0
256.1496621,0
247.7546291,0
223.8280901,0
209.3649792,0
206.4678185,0
205.7861667,0.01023228
203.5710327,0.07910022
220.7942994,0.36650448
207.2086958,0.45504578
212.0556696,0.36905524
229.0059643,0.06161857
224.0959375,0.06499493
218.4474321,0.1335021
220.7295125,0.12517988
249.7294625,0.0415079
246.2995923,0.02376696
240.5861756,0.0085054
271.721,0
246.7396423,0
255.7977931,0
238.1069018,0
229.7173691,0
255.2067566,0
270.2751154,0
235.1293065,0
207.8588095,0
196.3267551,0
190.2256988,0
183.1373482,0
191.1220961,0.01627464
187.1274375,0.17259082
176.0372143,0.16363392
181.2440272,0.51627778
203.6074357,0.30997625
227.5222432,0.31236576
217.4241131,0.17146164
195.490128,0.38301175
205.3609887,0.14961936
234.997229,0.1022196
246.7275807,0.06661044
261.1840804,0.02482777
251.8016369,0
235.5438946,0
264.2130808,0
247.8776369,0
242.547655,0
241.4522548,0
247.8516072,0
235.5730766,0
220.0554737,0
204.1824613,0
194.5977408,0
195.1749546,0
191.0097241,0.01544904
208.1771667,0.01370496
195.1940156,0.03078972
208.9887446,0.0470162
221.21908,0.05724547
211.9019929,0.05639106
217.8374107,0.26414556
225.0714964,0.06072417
251.2918434,0.0547648
241.6095495,0.04111488
249.3977913,0.02315034
255.9887962,0.00772839
262.4476637,0
255.073383,0
259.7329146,0
255.4378423,0
268.0287738,0
290.5422147,0
263.0350437,0
254.0255684,0
231.8314554,0
222.5852232,0
211.9011815,0
206.3536143,0
196.1313147,0.00258903
212.0813765,0.01378752
208.6765464,0.03099096
222.9236161,0.0473
247.8767766,0.12708908
248.0591519,0.06179616
228.3721997,0.0926478
230.7114357,0.06090735
240.3740149,0.08321145
273.0200863,0.07810348
255.1870476,0.04037958
272.0480823,0.01204602
298.9549282,0
284.8419786,0
302.2886409,0
292.5796672,0
320.6660121,0
337.1281934,0
313.168381,0
262.640078,0
231.9348393,0
217.1811784,0
207.7838963,0
198.5939983,0
201.2494705,0.02324322
218.9018673,0.06087682
271.5514312,0.08296119
296.8129794,0.102426
278.5494247,0.1192562
279.0874343,0.2503116
307.161384,0.28706671
332.0625744,0.25397348
321.8859185,0.31890606
329.3124533,0.20837112
325.4195567,0.07782957
338.6188792,0.10385188
320.5208035,0
338.302634,0
340.4062121,0
318.018005,0
342.1172233,0
336.5438809,0
306.0776181,0
255.7045965,0
220.0162202,0
197.2739691,0
195.2597851,0
188.8748522,0
205.7932664,0.00947892
218.8675679,0.08930584
288.1572298,0.3597552
313.5424699,0.29833916
303.5139621,0.0990118
306.9999456,0.22425747
328.4270551,0.62044528
305.3770253,0.53804739
314.5055915,0.1416893
313.8540564,0.45990392
293.264871,0.27923856
320.6527066,0.09622368
336.1459575,0
332.7459147,0
316.9311673,0
315.1724575,0
367.4588068,0
327.9403089,0
286.9998495,0
236.8867893,0
204.8554577,0
189.6588603,0
184.6542849,0
192.4422778,0
172.7889554,0.0086
186.2165332,0.06773618
246.3761692,0.1831198
286.9385633,0.11021889
334.5864511,0.08872448
313.3953786,0.07247865
330.8891321,0.11431808
335.6245957,0.1535616
305.5769688,0.13919874
306.470242,0.46868796
289.3276756,0.28452068
288.6303799,0.09804
322.1244545,0
325.885382,0
315.6599348,0
319.2705377,0
311.849,0
319.2537868,0
305.7334226,0
255.6381101,0
216.3116436,0
202.5720321,0
200.5161478,0
195.3599757,0
179.5139855,0.0086387
193.1110223,0.06790603
263.7805048,0.37878958
307.1903839,0.55109445
311.9815726,0.682152
299.1079889,0.7603002
322.7002755,0.77569248
307.7493858,0.7272117
288.8111808,0.6223734
301.1676476,0.4689795
322.8104955,0.28522932
311.5413437,0.09769686
311.2250305,0
319.2876776,0
312.2427696,0
300.3014821,0
297.4094055,0
316.8212982,0
311.5703333,0
271.3647986,0
221.6997589,0
198.8975862,0
196.9950524,0
181.6315767,0
178.5713267,0.02148925
200.4710314,0.18492408
249.5410251,0.37366656
284.0119868,0.2041296
311.0462471,0.49316442
276.2948592,0.0686151
319.1010572,0.14308723
306.0581701,0.2201342
301.2509295,0.59441996
292.5110636,0.44585625
317.3681774,0.2690424
334.1198602,0.08791565
315.1109418,0
294.3182759,0
298.2028008,0
286.0849288,0
324.6849028,0
322.6488642,0
309.3884611,0
253.1657768,0
242.675747,0
207.4902019,0
209.2395665,0
201.8029257,0
197.1799858,0.01880648
205.549409,0.08019328
207.7310366,0.3124638
240.4836428,0.35074025
260.7817306,0.29494044
253.6824201,0.11176044
271.9519351,0.06092928
251.3594892,0.05331312
244.3773928,0.04995353
278.6224805,0.084796
279.5497553,0.02890374
266.5082167,0.0170366
268.1189946,0
257.8163418,0
251.2073608,0
277.4497471,0
285.1101291,0
289.7684261,0
288.8306811,0
245.0667122,0
206.615559,0
190.0210444,0
192.9612111,0
177.0466602,0
172.6502653,0.0128097
180.6434378,0.10147011
174.3397167,0.01872134
204.1000904,0.04418336
229.8602557,0.05175179
245.7966061,0.16187823
261.5480301,0.25061432
252.6773915,0.0838629
244.4086024,0.03900616
262.6877134,0.02461578
294.8158499,0.16245314
314.6236376,0.00511614
280.6086366,0
307.6987702,0
312.1207617,0
301.6773738,0
306.2049334,0
313.1472162,0
302.2217546,0
262.4253023,0
220.035707,0
198.4286073,0
184.5206846,0
179.8513602,0
183.1634089,0.00255807
197.8902929,0.0085097
230.9578651,0.1190154
285.510225,0.26483184
328.259635,0.66649656
318.6812163,0.5757356
318.6955754,0.33341856
329.7556528,0.571212
375.5650043,0.1499367
335.2096545,0.09666744
318.8257868,0.01952286
307.2804959,0.02380308
324.5559688,0
304.1628677,0
338.7145933,0
311.4491837,0
319.6551786,0
316.5115032,0
293.0517154,0
236.3961611,0
203.7682251,0
187.6572002,0
177.0421747,0
171.8997955,0
166.2767506,0.00681808
192.4893525,0.04516978
250.2978995,0.1558062
306.0459818,0.10296737
280.2574056,0.1615209
295.3159741,0.28152874
317.8760202,0.3056526
309.4098056,0.442728
313.0211088,0.26465167
315.1174791,0.05786596
311.7908461,0.0400158
323.2227431,0.01874972
325.9760825,0
317.6816379,0
335.1144759,0
320.3983032,0
321.9302069,0
317.8862637,0
303.638279,0
257.7476671,0
217.4284465,0
206.5813056,0
187.6154882,0
177.4055939,0
174.2265746,0.0059899
203.1403493,0.07429626
251.6399375,0.1081278
285.5983829,0.40871672
317.2857994,0.56751744
312.1264533,0.64155828
330.9579154,0.61840192
348.0047158,0.63623488
336.3060093,0.55201594
335.9003328,0.440664
324.0784256,0.25989372
338.6428643,0.07862034
321.9892143,0
329.8788522,0
326.1298766,0
329.2885369,0
382.2567714,0
342.5096275,0
314.6658536,0
284.3786428,0
229.5228647,0
208.956944,0
208.2842712,0
201.7298333,0
222.1450833,0.0128097
216.1657937,0.17137478
273.3619006,0.35331337
290.8150217,0.51452768
297.6418101,0.63409348
302.3993617,0.71173385
288.2109837,0.7175883
326.7102328,0.66607688
294.4329644,0.56205644
308.3896684,0.41296512
319.5146414,0.23718456
322.1783371,0.06587256
325.1930038,0
339.9944633,0
328.863763,0
320.5678122,0
357.1716102,0
350.1511083,0
323.6499729,0
272.7434764,0
237.0115376,0
218.3703307,0
192.0271845,0
194.9935411,0
188.9960053,0.01110174
210.2175516,0.1570317
264.6765519,0.33307972
291.1032446,0.49075986
267.1708066,0.6104065
295.7522148,0.68043372
300.4904338,0.6910143
321.7509626,0.31792824
305.8090902,0.15744278
329.0700602,0.39716133
342.1596359,0.1859836
308.840461,0.05769052
318.1785222,0
321.8332699,0
294.6231307,0
321.0186203,0
323.0725699,0
331.9832269,0
299.7203611,0
295.3190076,0
238.2021248,0
225.5818525,0
205.0675614,0
202.9954733,0
192.9185691,0.0119798
202.8451184,0.16067079
215.8098539,0.33951467
220.4090464,0.49970128
245.5935788,0.62050978
276.9945362,0.69977856
253.5764019,0.7107126
271.0282154,0.66226837
285.469613,0.5613048
253.0416561,0.41297028
262.1716642,0.2380351
288.7829656,0.05780748
276.4570115,0
267.8442553,0
263.751708,0
282.3244524,0
282.218266,0
303.0114831,0
265.988603,0
246.3496825,0
214.5842054,0
183.0098516,0
177.9738683,0
190.2933085,0
184.0864725,0.0145469
203.9933467,0.1677258
212.7323736,0.35123346
226.2060662,0.51705264
220.1015979,0.64267972
250.3056517,0.72096165
254.2813158,0.7324878
255.6110968,0.68316207
263.4270437,0.5733964
262.3570791,0.42226
261.648957,0.24214762
283.4627715,0.06630858
324.3634015,0
295.1863576,0
290.0704017,0
287.6295703,0
319.3040108,0
318.713528,0
311.6960291,0
255.6965517,0
212.2987691,0
207.6253365,0
195.9945655,0
187.6936816,0
199.0186832,0.01195572
215.9599268,0.1609146
266.9790365,0.2904435
313.144707,0.44325819
313.4132068,0.46373952
330.3422258,0.55118776
365.1076164,0.65347874
356.7426305,0.6258994
361.1313411,0.55795553
357.4404628,0.40807559
343.9926571,0.23146384
318.4647085,0.05886528
322.1280256,0
344.7796971,0
315.7789189,0
330.3427967,0
327.519631,0
339.9871133,0
319.99019,0
276.6285893,0
240.1498412,0
219.2005663,0
205.2891425,0
189.414378,0
188.8300736,0.01027356
209.7185311,0.15681584
276.6166405,0.33477392
296.906336,0.4955535
291.0964443,0.6171274
308.0342083,0.69384198
324.282413,0.70494028
320.996127,0.65687617
302.4240682,0.55119077
299.3650362,0.40324626
306.1950275,0.22810124
320.840377,0.0578952
339.9860914,0
318.7661885,0
339.0353131,0
308.2797655,0
319.1115727,0
326.13835,0
307.4476186,0
252.8639733,0
220.1361439,0
194.1134098,0
185.410038,0
171.8907546,0
182.6052425,0.01198582
211.1234761,0.16294592
258.9653966,0.34804673
293.4424562,0.51268728
288.1203976,0.63479997
281.0890446,0.52578207
300.1547499,0.72474952
307.3436458,0.6725974
315.7202057,0.56728524
307.6137243,0.4120948
303.4814006,0.229878
325.003365,0.05468224
323.5135705,0
338.1666409,0
351.3125127,0
338.5466931,0
329.1929944,0
333.1418893,0
300.9508789,0
251.7513734,0
213.9962255,0
208.7236712,0
188.4425833,0
186.810253,0
186.1708512,0.00428925
204.5025207,0.1497475
262.1219603,0.15619965
290.145412,0.21892031
294.731269,0.36214686
301.0599711,0.26411675
329.1542158,0.28959425
302.2194645,0.64130716
294.3789017,0.55028218
279.9964065,0.30029824
308.1994257,0.22408074
323.6454259,0.0531867
335.6418526,0
311.4366186,0
339.2099431,0
316.9586435,0
320.8482916,0
323.185324,0
327.0740621,0
277.5740338,0
230.8545515,0
215.7363343,0
203.2796687,0
193.5671113,0
192.0744696,0.00949784
213.1891419,0.1544904
270.5039333,0.3328673
298.1243508,0.49079125
284.3306104,0.61021816
293.7473822,0.69949734
311.5518598,0.71069196
314.5957802,0.66053547
310.2947509,0.55965532
304.1941653,0.40823254
291.5169014,0.22801266
320.1349372,0.0549024
296.0090209,0
302.4703354,0
307.061553,0
302.115911,0
324.1596727,0
309.9501411,0
274.0710277,0
258.512499,0
231.6217066,0
201.8367784,0
205.6284596,0
198.6019965,0
192.0639322,0.01208816
196.389671,0.16573103
205.4631466,0.3516927
223.4053929,0.5172513
244.15742,0.64057616
242.0991641,0.71615468
258.2633547,0.72477704
270.3245012,0.67345525
268.870896,0.56843592
262.3412157,0.41612433
302.6069399,0.23363706
293.334555,0.0556764
281.1958702,0
286.2692481,0
293.4256376,0
304.3232381,0
298.8305539,0
292.4934567,0
298.6865356,0
271.7250962,0
227.0940827,0
223.7027642,0
202.5158707,0
192.4316631,0
182.3137852,0.0086086
203.0498505,0.1523146
215.5132872,0.32828565
228.8597494,0.48335096
253.0642407,0.5961735
270.5985704,0.66004742
275.7862086,0.66480064
285.1064897,0.60999241
271.0309288,0.506153
279.5519991,0.35996031
304.5729035,0.18939264
283.429084,0.0290938
264.1267674,0
293.7740588,0
301.388784,0
324.1650164,0
327.1364968,0
323.9686084,0
288.6544579,0
244.643392,0
210.837717,0
195.0481746,0
185.1492084,0
179.6981012,0
188.4542068,0.00602903
198.2942016,0.1424031
288.2380823,0.316609
334.7544392,0.27925146
318.97841,0.20890905
328.5313625,0.464013
314.5820381,0.30109116
311.5527347,0.19402116
315.3466561,0.5346792
328.3652528,0.3837105
296.459251,0.10770984
305.9953238,0.04201358
323.7062832,0
325.1626525,0
319.8338518,0
311.1440588,0
301.1516266,0
324.6785002,0
291.6597385,0
237.3513307,0
197.3743087,0
192.5374392,0
169.6493431,0
174.2791512,0
169.6078071,0.00517032
178.0845275,0.1459807
244.4716138,0.32377968
313.8095384,0.04872588
282.5079996,0.6060205
280.2780998,0.69273344
303.543573,0.33015744
321.44945,0.64987878
289.8483832,0.4124474
317.0836374,0.30166048
299.264705,0.2061936
325.0526317,0.02067096
310.1626391,0
311.369129,0
332.1655304,0
318.4649505,0
316.9424782,0
312.3640703,0
286.8915591,0
230.7138753,0
192.8556566,0
181.7286684,0
167.5777828,0
158.2598491,0
164.1142441,0.0060501
181.608179,0.09747154
239.0103815,0.32196164
290.9827294,0.33368
303.9258797,0.41496462
296.1673483,0.0644355
303.8414905,0.14964
302.596607,0.06198192
300.2645021,0.0473946
301.6255293,0.03281072
296.0751181,0.01557288
310.7209624,0.00520386
289.771006,0
305.2518374,0
332.7433758,0
316.8144589,0
328.8321548,0
299.8414369,0
287.3877784,0
255.4353049,0
204.6236378,0
181.1641658,0
178.0970208,0
165.5675119,0
176.2324851,0.00522192
209.4840281,0.0173376
239.9947156,0.03109932
278.408838,0.0430645
307.2129817,0.05409873
288.7541496,0.1114646
301.737151,0.1327668
301.3156018,0.08394288
299.1666183,0.04718175
316.6351058,0.04722905
309.7057051,0.0688
324.6898813,0.01034064
325.5545662,0
314.7348776,0
325.1213717,0
313.3045453,0
319.6006118,0
313.7930224,0
287.3488835,0
233.5305904,0
206.8803979,0
181.6233608,0
168.2707458,0
175.7461322,0
165.2592982,0.0051858
172.8577544,0.02242708
236.0432215,0.06542536
274.4539388,0.1203398
270.318262,0.30312463
276.9480242,0.47291228
290.3361845,0.49326375
296.1799834,0.48578648
307.7561221,0.29397294
297.7110779,0.22296274
307.2003934,0.01466386
299.2716279,0.03804812
302.1621666,0
286.3609163,0
271.2331331,0
263.5743303,0
287.9632792,0
264.8928393,0
239.5493029,0
208.6305893,0
190.4857044,0
165.1108691,0
166.5446952,0
165.2558388,0
164.2223799,0.00695568
152.5999702,0.15061266
167.8974827,0.33328784
187.2214881,0.07837739
211.7520039,0.22532
208.255753,0.45018936
216.7701539,0.40101757
235.0451888,0.65466468
232.2719212,0.54008
243.8341444,0.38499663
250.8080715,0.20367036
253.9015335,0.03550682
252.0908672,0
242.1917649,0
239.0564384,0
236.3656845,0
246.0038891,0
264.2585114,0
241.1948959,0
234.0335208,0
202.288753,0
173.0143903,0
153.4298333,0
154.439622,0
146.9009859,0
158.4013839,0.03633672
168.585256,0.0517806
192.0075893,0.10852254
192.914122,0.22102
207.4110046,0.14526733
205.5575804,0.12377808
235.5847619,0.25185401
257.7696272,0.07145138
241.7190553,0.0603204
256.6771339,0.01467117
261.2210714,0.00345892
252.1948332,0
245.9193988,0
262.5806567,0
244.5947674,0
277.9934161,0
298.2775447,0
258.0565289,0
215.6247772,0
182.0750536,0
164.8927083,0
160.45941,0
157.0494447,0
158.144687,0
170.0348899,0.14563584
227.7626309,0.18505222
248.5984188,0.34088895
213.4282173,0.3379628
239.899587,0.48601008
259.7388142,0.43667403
294.0853469,0.50213207
271.4639167,0.42310452
294.2584223,0.37263456
285.4276548,0.08725087
296.8734851,0.01384944
321.2708791,0
319.1716905,0
314.7355208,0
322.9014319,0
342.2484143,0
306.1778691,0
279.0482113,0
240.9848415,0
207.2099107,0
179.8265685,0
177.5065261,0
168.9891234,0
178.1331175,0
194.7614447,0.14230936
264.1838452,0.06578484
295.3318218,0.21337589
272.6471243,0.2689908
281.8944855,0.21618379
302.0368512,0.31178698
295.9365131,0.44292408
284.8180784,0.16043988
