YEAR,MONTH,DAY,HOUR,TEMPERATURE,DEW_POINT,GHI,PRESSURE,WIND_SPEED,RELATIVE HUMIDITY,PRECIPITABLE WATER,CLOUD_TYPE
2019,4,30,12,29.5,24.5,543,1017,3,74.74,5.2,3
2019,4,30,13,29.2,24.4,509,1016,3.1,75.61,5.3,3
2019,4,30,14,28.7,24.5,153,1016,3.4,77.86,5.5,3
2019,4,30,15,28.1,24.5,74,1016,3.5,80.89,5.5,3
2019,4,30,16,27.4,24.5,87,1016,3.6,84.32,5.5,8
2019,4,30,17,26.7,24.6,126,1016,3.4,88.21,5.5,8
2019,4,30,18,25.9,24.4,18,1017,3.2,91.39,5.5,7
2019,4,30,19,25.4,24,0,1017,3,92.07,5.5,7
2019,4,30,20,25,23.6,0,1018,2.6,92.14,5.4,7
2019,4,30,21,24.7,23.2,0,1018,2.4,91.51,5.3,7
2019,4,30,22,24.5,22.9,0,1017,2.3,90.65,5.4,7
2019,4,30,23,24.2,22.6,0,1017,2.4,90.81,5.6,7
2019,5,1,0,24,22.4,0,1017,2.4,90.61,5.7,8
2019,5,1,1,23.9,22.1,0,1016,2.2,89.81,5.9,8
2019,5,1,2,23.8,21.9,0,1016,1.9,88.96,5.9,7
2019,5,1,3,23.8,21.7,0,1016,2,87.89,6,8
2019,5,1,4,23.7,21.6,0,1016,2.3,88.21,6,7
2019,5,1,5,23.3,21.7,0,1016,3.5,90.47,6.1,7
2019,5,1,6,23,21.4,26,1017,5.2,90.7,6.1,4
2019,5,1,7,22.5,20.7,22,1019,6.5,89.75,5.8,8
2019,5,1,8,22.1,20,43,1020,7.1,87.8,5.4,4
2019,5,1,9,22.1,19.5,61,1021,6.6,85.33,5.2,3
2019,5,1,10,22.4,19.4,73,1022,6.3,83.01,5.1,4
2019,5,1,11,22.7,19.2,118,1021,6.5,80.69,5,4
2019,5,1,12,22.7,19,185,1021,6.7,79.51,5,4
2019,5,1,13,22.5,18.7,210,1021,6.5,79.33,5.1,4
2019,5,1,14,22.2,18.6,119,1021,6.1,80.07,5.1,3
2019,5,1,15,22,18.5,55,1020,5.7,80.69,5.1,3
2019,5,1,16,22,18.6,75,1021,5.3,80.85,5,3
2019,5,1,17,22,18.6,16,1021,4.9,81.15,4.9,4
2019,5,1,18,22,18.8,4,1022,4.5,82.03,4.8,3
2019,5,1,19,22.1,18.9,0,1022,4.3,82.3,4.6,4
2019,5,1,20,22.3,19,0,1023,4.3,81.59,4.4,4
2019,5,1,21,22.4,18.9,0,1023,4.4,80.79,4.3,3
2019,5,1,22,22.5,18.8,0,1024,4.6,79.72,4.1,1
2019,5,1,23,22.6,18.6,0,1024,4.8,78.38,4,3
2019,5,2,0,22.5,18.4,0,1023,5,77.42,4,2
2019,5,2,1,22.5,18.1,0,1023,5.1,76.33,3.9,7
2019,5,2,2,22.5,17.9,0,1022,5.2,75.28,3.9,3
2019,5,2,3,22.5,17.8,0,1022,5.3,74.74,4,3
2019,5,2,4,22.6,17.8,0,1023,5.3,74.36,4.1,7
2019,5,2,5,22.6,18,0,1024,5.2,75.09,4.2,7
2019,5,2,6,22.9,18.3,6,1024,5.4,75.13,4.4,7
2019,5,2,7,23.2,18.6,15,1025,5.8,75.22,4.5,7
2019,5,2,8,23.4,18.5,26,1025,6.1,74.09,4.6,8
2019,5,2,9,23.4,18.3,62,1026,6.2,73.26,4.6,8
2019,5,2,10,23.4,18.2,71,1025,6.2,72.79,4.7,4
2019,5,2,11,23.5,18.2,75,1025,6.1,72.21,4.7,4
2019,5,2,12,23.6,18.3,124,1024,6,72,4.7,7
2019,5,2,13,23.5,18.3,259,1023,5.9,72.7,4.8,7
2019,5,2,14,23,18.4,137,1024,5.3,75.16,4.9,8
2019,5,2,15,22.3,18.5,131,1024,5.5,79.16,4.8,8
2019,5,2,16,21.9,18.7,107,1024,5.8,81.85,4.8,4
2019,5,2,17,21.8,18.6,20,1024,5.9,82.08,4.8,4
2019,5,2,18,21.7,18.4,4,1024,5.5,81.66,4.7,4
2019,5,2,19,21.7,18.3,0,1025,5.1,80.78,4.7,4
2019,5,2,20,21.8,18.1,0,1025,4.9,79.6,4.6,4
2019,5,2,21,21.7,18.1,0,1026,4.7,79.88,4.6,4
2019,5,2,22,21.7,18,0,1026,4.2,79.59,4.5,8
2019,5,2,23,21.6,18,0,1025,4,79.93,4.5,4
2019,5,3,0,21.6,18,0,1025,3.9,79.91,4.4,7
2019,5,3,1,21.7,18,0,1024,4,79.44,4.4,3
2019,5,3,2,21.6,18,0,1024,4.2,79.87,4.5,8
2019,5,3,3,21.6,17.8,0,1024,4.6,79.22,4.5,7
2019,5,3,4,21.5,17.7,0,1024,4.8,78.97,4.4,7
2019,5,3,5,21.5,17.6,0,1025,4.5,78.56,4.3,7
2019,5,3,6,22.1,17.8,82,1025,4.6,76.44,4.2,7
2019,5,3,7,22.6,17.7,87,1026,4.6,73.77,4,4
2019,5,3,8,23.1,17.6,132,1027,4.7,71.22,3.9,3
2019,5,3,9,23.7,17.6,446,1027,4.8,68.77,3.7,3
2019,5,3,10,24.4,17.8,761,1027,5,66.54,3.6,2
2019,5,3,11,24.9,17.9,616,1026,5.5,65.09,3.5,3
2019,5,3,12,25.1,17.9,806,1026,5.9,64.16,3.4,2
2019,5,3,13,25.1,17.6,937,1025,6.2,63.28,3.2,0
2019,5,3,14,25,17.4,825,1025,6.3,62.54,3.1,0
2019,5,3,15,24.7,17.1,660,1025,6.3,62.63,2.9,1
2019,5,3,16,24.4,17,331,1025,6.2,63.3,2.8,3
2019,5,3,17,23.8,17.2,228,1025,5.7,66.38,2.7,0
2019,5,3,18,23,17.3,36,1026,5.2,70.34,2.6,0
2019,5,3,19,22.8,17.3,0,1026,5.1,71.35,2.6,0
2019,5,3,20,22.8,17.4,0,1026,5,71.72,2.5,0
2019,5,3,21,22.8,17.5,0,1027,4.9,72.17,2.5,0
2019,5,3,22,22.8,17.6,0,1027,4.9,72.53,2.6,0
2019,5,3,23,22.8,17.7,0,1026,4.7,72.93,2.7,0
2019,5,4,0,22.8,17.8,0,1026,4.5,73.26,2.9,3
2019,5,4,1,22.8,17.8,0,1025,4.5,73.45,3.1,1
2019,5,4,2,22.8,17.9,0,1025,4.4,73.76,3.3,3
2019,5,4,3,22.9,18,0,1024,4.4,73.9,3.5,4
2019,5,4,4,23,18.1,0,1025,4.5,73.93,3.7,7
2019,5,4,5,23.1,18.3,0,1025,4.5,74.27,3.9,7
2019,5,4,6,24,18.9,18,1025,4.9,72.99,4,7
2019,5,4,7,24.5,19.1,63,1025,5.1,71.69,4.2,7
2019,5,4,8,24.9,19.2,185,1026,5.3,70.46,4.4,7
2019,5,4,9,25.3,19.1,167,1026,5.4,68.67,4.4,3
2019,5,4,10,25.5,19.1,257,1025,5.4,67.8,4.3,8
2019,5,4,11,25.7,19.1,233,1025,5.3,67.15,4.4,3
2019,5,4,12,25.8,19.2,356,1024,5.2,66.93,4.4,3
2019,5,4,13,25.7,19.2,74,1024,5.1,67.42,4.4,3
2019,5,4,14,25.6,19.2,69,1023,5.1,67.91,4.5,3
2019,5,4,15,25.6,19.3,149,1023,5.2,68.15,4.5,4
2019,5,4,16,25.4,19.3,306,1022,4.9,69.15,4.5,7
2019,5,4,17,24.9,19.5,109,1023,4.3,72.14,4.6,7
2019,5,4,18,24.5,19.5,21,1023,4,73.73,4.6,7
2019,5,4,19,24.3,19.4,0,1023,4,73.93,4.6,6
2019,5,4,20,24.2,19.2,0,1023,3.9,73.76,4.5,7
2019,5,4,21,24.1,19.1,0,1024,3.8,73.86,4.5,4
2019,5,4,22,24.1,19.1,0,1024,3.6,73.57,4.5,3
2019,5,4,23,24.1,19,0,1023,3.4,73.33,4.5,3
2019,5,5,0,24,18.9,0,1023,3.3,73.31,4.6,4
2019,5,5,1,23.9,18.8,0,1022,3.2,73.01,4.6,3
2019,5,5,2,23.9,18.7,0,1022,3.1,72.69,4.6,3
2019,5,5,3,23.9,18.7,0,1022,2.9,72.58,4.6,3
2019,5,5,4,23.9,18.7,0,1022,2.8,72.55,4.5,7
2019,5,5,5,24,18.8,0,1022,2.8,72.54,4.5,7
2019,5,5,6,24.8,19.4,83,1022,2.9,72.02,4.4,7
2019,5,5,7,25.6,19.4,286,1023,3.3,68.42,4.3,7
2019,5,5,8,26.2,19.3,502,1023,3.7,65.86,4.3,0
2019,5,5,9,26.5,19.4,547,1023,4.1,65.11,4.2,7
2019,5,5,10,26.9,19.6,694,1022,4.5,64.2,4.1,7
2019,5,5,11,27.4,19.8,830,1021,4.4,63.12,4.1,7
2019,5,5,12,27.7,19.9,814,1021,4.3,62.59,4.2,7
2019,5,5,13,27.6,20,651,1020,4.7,63.11,4.2,7
2019,5,5,14,27.3,19.8,455,1019,4.7,63.77,4.4,6
2019,5,5,15,26.6,19.7,531,1019,4.6,65.7,4.5,7
2019,5,5,16,26,19.8,88,1020,4.2,68.65,4.7,4
2019,5,5,17,25.4,20,33,1020,3.8,71.9,4.9,6
2019,5,5,18,24.9,19.9,9,1021,3.5,73.78,5,6
2019,5,5,19,24.7,19.8,0,1022,3.4,74.24,5.1,7
2019,5,5,20,24.5,19.7,0,1022,3.5,74.82,5.1,6
2019,5,5,21,24.3,19.6,0,1022,3.5,75.29,5.1,7
2019,5,5,22,24.1,19.5,0,1022,3.4,75.57,5.1,7
2019,5,5,23,23.9,19.4,0,1022,3.3,75.8,5.1,8
2019,5,6,0,23.6,19.2,0,1021,3.4,76.4,5.1,4
2019,5,6,1,23.4,19.1,0,1021,3.5,76.92,5.1,4
2019,5,6,2,23.3,19.1,0,1020,3.7,77.35,5.2,4
2019,5,6,3,23.3,19.2,0,1020,3.8,77.59,5.2,4
2019,5,6,4,23.3,19.3,0,1021,4,78.16,5.2,4
2019,5,6,5,23.3,19.4,0,1021,4.1,78.8,5.2,4
2019,5,6,6,23.7,19.8,8,1022,4.5,78.72,5.3,4
2019,5,6,7,24.1,19.9,25,1022,4.8,77.63,5.3,4
2019,5,6,8,24.3,19.9,102,1023,5.1,76.54,5.3,8
2019,5,6,9,24.4,19.9,121,1023,5.4,75.88,5.3,8
2019,5,6,10,24.7,19.9,142,1023,5.9,74.77,5.3,4
2019,5,6,11,25,20,124,1022,6.3,73.75,5.4,4
2019,5,6,12,25.1,20,97,1021,6.5,73.53,5.4,4
2019,5,6,13,24.9,20.1,73,1021,6.7,74.64,5.5,4
2019,5,6,14,24.6,20.1,105,1020,7,76.07,5.6,8
2019,5,6,15,24.1,20.1,56,1020,7.2,78.48,5.6,4
2019,5,6,16,23.5,20.1,139,1020,7.4,81.43,5.6,8
2019,5,6,17,23.2,20.1,132,1021,7.3,82.99,5.6,8
2019,5,6,18,22.9,20.1,11,1021,7.2,84.2,5.6,4
2019,5,6,19,22.7,19.9,0,1022,7.5,84.34,5.6,4
2019,5,6,20,22.6,19.6,0,1022,7.6,83.28,5.6,4
2019,5,6,21,22.5,19.4,0,1022,7.5,82.83,5.5,4
2019,5,6,22,22.4,19.3,0,1022,7.3,82.72,5.5,8
2019,5,6,23,22.3,19.3,0,1022,7,83.01,5.3,8
2019,5,7,0,22.3,19.3,0,1021,6.9,82.95,5.2,4
2019,5,7,1,22.3,19.3,0,1021,6.8,82.97,5.2,4
2019,5,7,2,22.2,19.2,0,1021,6.9,83.34,5.1,4
2019,5,7,3,22.1,19.2,0,1021,7.1,83.38,5.1,4
2019,5,7,4,21.9,19,0,1021,7.3,83.58,5,4
2019,5,7,5,21.7,18.8,0,1022,7.5,83.4,5,4
2019,5,7,6,21.6,18.5,7,1023,7.9,82.71,4.9,3
2019,5,7,7,21.7,18.2,44,1023,8,80.68,4.8,3
2019,5,7,8,21.8,18,54,1023,8,78.83,4.7,3
2019,5,7,9,22.1,17.8,185,1024,7.8,76.7,4.5,3
2019,5,7,10,22.3,17.7,106,1023,7.5,75.21,4.3,3
2019,5,7,11,22.4,17.6,92,1023,7.2,74.26,4.2,3
2019,5,7,12,22.6,17.5,175,1023,6.9,73.14,4.2,3
2019,5,7,13,22.7,17.5,190,1022,6.7,72.55,4.3,3
2019,5,7,14,22.7,17.5,202,1022,6.6,72.48,4.3,3
2019,5,7,15,22.6,17.5,71,1022,6.6,72.82,4.3,3
2019,5,7,16,22.3,17.4,53,1022,6.6,74.02,4.3,3
2019,5,7,17,21.9,17.4,35,1022,6.4,75.7,4.3,3
2019,5,7,18,21.5,17.4,7,1022,6,77.61,4.3,3
2019,5,7,19,21.5,17.6,0,1023,5.7,78.24,4.3,3
2019,5,7,20,21.5,17.7,0,1023,5.4,78.93,4.4,3
2019,5,7,21,21.6,17.9,0,1023,5,79.28,4.5,3
2019,5,7,22,21.6,18.1,0,1023,4.7,80.27,4.6,3
2019,5,7,23,21.7,18.3,0,1023,4.5,80.97,4.7,3
2019,5,8,0,21.8,18.5,0,1022,4.3,81.63,4.8,0
2019,5,8,1,21.9,18.8,0,1021,4.3,82.35,4.9,3
2019,5,8,2,22.1,19,0,1021,4.2,82.6,4.9,3
2019,5,8,3,22.2,19.2,0,1021,4.1,83.33,5,3
2019,5,8,4,22.3,19.5,0,1021,4.1,84.03,5.2,3
2019,5,8,5,22.4,19.7,0,1021,4,84.8,5.3,3
2019,5,8,6,22.9,20.1,7,1021,4.2,84.5,5.5,3
2019,5,8,7,23,20.3,30,1021,4.5,84.97,5.6,4
2019,5,8,8,23.1,20.4,47,1021,4.5,84.72,5.7,4
2019,5,8,9,23.1,20.4,61,1021,4.6,84.85,5.7,4
2019,5,8,10,23.3,20.4,70,1021,4.6,83.8,5.7,4
2019,5,8,11,23.5,20.5,645,1021,4.5,83.03,5.7,3
2019,5,8,12,23.8,20.6,82,1020,4.3,82.28,5.7,8
2019,5,8,13,24.1,20.7,123,1019,4.2,81.53,5.7,8
2019,5,8,14,24.1,20.8,201,1019,4.2,81.87,5.7,7
2019,5,8,15,23.9,20.8,96,1019,4.3,82.93,5.6,3
2019,5,8,16,23.6,20.8,317,1019,4.4,84.45,5.5,3
2019,5,8,17,23.3,20.8,64,1019,4.1,85.8,5.4,3
2019,5,8,18,23,20.8,19,1019,3.5,87.36,5.3,7
2019,5,8,19,23,20.8,0,1020,3.1,87.52,5.3,8
2019,5,8,20,23,20.8,0,1020,2.9,87.68,5.4,4
2019,5,8,21,23,20.9,0,1021,2.9,88.13,5.6,7
2019,5,8,22,23,20.9,0,1020,2.7,88.23,5.7,7
2019,5,8,23,23,21,0,1020,2.7,88.41,5.7,7
2019,5,9,0,23,21,0,1020,2.7,88.71,5.8,7
2019,5,9,1,23,21.1,0,1019,2.8,88.8,5.8,4
2019,5,9,2,23,21.1,0,1019,3,88.92,5.7,4
2019,5,9,3,23,21.1,0,1019,3.1,88.89,5.7,4
2019,5,9,4,23.1,21.1,0,1019,3.2,88.26,5.7,8
2019,5,9,5,23.1,21.1,0,1019,3.3,88.55,5.8,4
2019,5,9,6,23.5,21.4,21,1020,3.7,87.97,5.9,4
2019,5,9,7,23.7,21.5,23,1020,4,87.3,5.9,4
2019,5,9,8,24.1,21.5,71,1020,3.9,85.54,5.9,4
2019,5,9,9,24.4,21.6,61,1020,4,84.22,5.9,4
2019,5,9,10,24.6,21.6,139,1020,4.4,83.54,5.9,4
2019,5,9,11,24.7,21.6,271,1020,4.8,83.08,5.8,8
2019,5,9,12,24.6,21.6,251,1019,5.1,83.16,5.8,4
2019,5,9,13,24.3,21.4,236,1018,5.2,83.99,5.9,8
2019,5,9,14,23.9,21.3,398,1018,5.2,85.18,5.9,8
2019,5,9,15,23.6,21.1,126,1018,4.9,85.86,6,8
2019,5,9,16,23.2,21,50,1018,4.6,87.23,6.1,4
2019,5,9,17,23,20.9,43,1019,4.3,87.97,6.1,4
2019,5,9,18,22.8,20.9,11,1019,4,89.05,6,8
2019,5,9,19,22.8,21,0,1020,4,89.44,6,4
2019,5,9,20,22.9,21.1,0,1020,4.1,89.35,5.9,4
2019,5,9,21,23,21.1,0,1021,4.1,89.33,5.8,4
2019,5,9,22,23,21.2,0,1021,4.2,89.72,5.8,4
2019,5,9,23,23,21.3,0,1020,4.2,89.96,5.7,4
2019,5,10,0,23,21.3,0,1020,4.1,90.17,5.8,3
2019,5,10,1,23,21.3,0,1019,4,90.25,5.9,4
2019,5,10,2,23.1,21.3,0,1019,4,89.81,5.9,3
2019,5,10,3,23.1,21.3,0,1019,3.9,89.76,5.8,3
2019,5,10,4,23,21.3,0,1019,3.7,90.03,5.8,4
2019,5,10,5,23.1,21.3,0,1019,3.6,89.59,5.7,4
2019,5,10,6,23.6,21.5,21,1020,3.9,88.11,5.6,3
2019,5,10,7,24,21.6,122,1020,3.9,86.37,5.5,3
2019,5,10,8,24.3,21.6,238,1021,3.9,85.07,5.4,3
2019,5,10,9,24.5,21.7,505,1021,4,84.2,5.5,3
2019,5,10,10,24.7,21.7,225,1021,4.2,83.27,5.4,3
2019,5,10,11,25.1,21.7,143,1021,4.3,81.66,5.4,3
2019,5,10,12,25.3,21.8,461,1021,4.3,80.75,5.4,3
2019,5,10,13,25.4,21.7,356,1020,4.3,79.89,5.4,3
2019,5,10,14,25.3,21.5,272,1020,4.3,79.65,5.3,3
2019,5,10,15,25.1,21.3,262,1020,4.2,79.57,5.2,3
2019,5,10,16,24.8,21.1,97,1020,4.2,79.77,5.1,3
2019,5,10,17,24.4,20.9,73,1020,4.2,80.78,5,3
2019,5,10,18,24,20.8,36,1021,4,82.43,4.9,0
2019,5,10,19,23.8,20.8,0,1021,3.9,83.14,4.9,1
2019,5,10,20,23.8,20.8,0,1021,3.8,83.24,4.9,1
2019,5,10,21,23.8,20.9,0,1022,3.7,83.68,4.9,1
2019,5,10,22,23.9,21,0,1022,3.6,83.75,4.9,1
2019,5,10,23,23.9,21.1,0,1021,3.5,84.44,5,1
2019,5,11,0,23.9,21.3,0,1021,3.5,85.39,5,1
2019,5,11,1,23.9,21.5,0,1021,3.5,86.38,5,1
2019,5,11,2,23.9,21.7,0,1020,3.5,87.27,5,0
2019,5,11,3,23.9,21.8,0,1021,3.4,88.18,5,1
2019,5,11,4,24,21.9,0,1021,3.4,88.31,5,0
2019,5,11,5,24.2,22.1,0,1021,3.3,88.17,5,0
2019,5,11,6,25.1,22.7,96,1022,3.7,86.35,5,0
2019,5,11,7,25.7,22.9,177,1022,3.9,84.37,5.1,3
2019,5,11,8,26.3,23,451,1022,3.8,81.91,5.2,2
2019,5,11,9,26.8,23,424,1022,3.8,79.85,5.2,2
2019,5,11,10,27.1,23.1,418,1022,4,78.93,5.3,2
2019,5,11,11,27.3,23.2,552,1022,4.3,78.27,5.3,2
2019,5,11,12,27.3,23.2,633,1022,4.3,78.18,5.3,3
2019,5,11,13,27.1,23.1,332,1021,4.3,78.69,5.3,3
2019,5,11,14,26.9,23,439,1021,4.1,79.1,5.2,3
2019,5,11,15,26.5,22.8,282,1020,4,80.4,5.2,3
2019,5,11,16,26,22.8,335,1020,3.8,82.43,5.2,3
2019,5,11,17,25.6,22.8,93,1021,3.8,84.29,5.2,3
2019,5,11,18,25.1,22.8,22,1021,3.6,86.99,5.1,3
2019,5,11,19,24.9,22.8,0,1022,3.5,88.27,5.1,0
2019,5,11,20,24.9,22.9,0,1022,3.5,88.71,5.1,3
2019,5,11,21,24.9,23,0,1022,3.4,89.35,5.2,1
2019,5,11,22,24.9,23.2,0,1022,3.3,90.14,5.2,3
2019,5,11,23,24.9,23.3,0,1022,3.2,90.93,5.2,0
2019,5,12,0,24.8,23.4,0,1021,2.9,92.06,5.2,0
2019,5,12,1,24.8,23.5,0,1021,2.7,92.48,5.2,0
2019,5,12,2,24.8,23.5,0,1021,2.5,92.6,5.1,0
2019,5,12,3,24.7,23.5,0,1021,2.3,93.21,5.1,0
2019,5,12,4,24.7,23.5,0,1021,2.1,93.08,5,0
2019,5,12,5,24.9,23.6,0,1021,2,92.29,5,0
2019,5,12,6,25.8,24.1,93,1022,2.4,90.4,5,0
2019,5,12,7,26.4,24.2,295,1022,2.6,87.95,5,0
2019,5,12,8,27,24.3,505,1022,2.8,85.43,5.1,0
2019,5,12,9,27.6,24.5,695,1022,3,83.25,5.1,0
2019,5,12,10,28,24.6,845,1022,3.2,81.94,5.1,0
2019,5,12,11,28.4,24.7,932,1021,3.4,80.42,5.2,0
2019,5,12,12,28.6,24.7,957,1021,3.5,79.59,5.2,0
2019,5,12,13,28.5,24.7,914,1020,3.7,79.87,5.3,0
2019,5,12,14,28.3,24.7,784,1020,3.8,80.73,5.4,0
2019,5,12,15,27.9,24.7,623,1020,4,82.69,5.5,0
2019,5,12,16,27.3,24.7,331,1020,4.2,85.77,5.6,3
2019,5,12,17,26.7,24.8,125,1021,4.2,89.28,5.6,3
2019,5,12,18,26.2,24.8,20,1021,3.9,92.26,5.6,3
2019,5,12,19,26.1,24.8,0,1021,3.8,92.75,5.5,1
2019,5,12,20,26.1,24.8,0,1022,3.9,92.84,5.4,1
2019,5,12,21,26.1,24.9,0,1022,4,92.85,5.4,3
2019,5,12,22,26,24.8,0,1021,4,93.02,5.4,3
2019,5,12,23,26,24.7,0,1021,4.2,92.64,5.5,1
2019,5,13,0,25.9,24.7,0,1020,4.2,93.03,5.7,0
2019,5,13,1,25.9,24.7,0,1020,3.8,93.03,5.9,0
2019,5,13,2,25.8,24.7,0,1019,3.1,93.52,6,1
2019,5,13,3,25.7,24.7,0,1019,2.7,93.95,6,1
2019,5,13,4,25.7,24.6,0,1019,2.5,93.82,5.9,1
2019,5,13,5,25.8,24.7,0,1020,2.3,93.59,5.9,0
2019,5,13,6,26.5,25.1,99,1020,2.4,91.77,5.8,0
2019,5,13,7,27,25.1,302,1021,2.5,89.14,5.7,0
2019,5,13,8,27.6,25,512,1021,2.4,85.53,5.4,0
2019,5,13,9,28.2,24.8,701,1021,2.3,81.7,5.1,0
2019,5,13,10,28.7,24.5,849,1021,2.1,77.96,4.8,0
2019,5,13,11,29.2,24.2,764,1020,2.1,74.41,4.5,2
2019,5,13,12,29.5,24,950,1020,2.1,72.22,4.4,1
2019,5,13,13,29.4,23.9,755,1019,2.2,72.2,4.4,3
2019,5,13,14,29.1,23.9,597,1019,2.2,73.4,4.4,3
2019,5,13,15,28.6,23.9,485,1018,2,75.61,4.5,2
2019,5,13,16,28.1,24,438,1018,1.5,78.43,4.5,1
2019,5,13,17,27.6,24.2,227,1019,1,81.64,4.6,1
2019,5,13,18,26.9,24.1,42,1019,0.7,84.8,4.7,1
2019,5,13,19,26.7,23.8,0,1019,0.6,84.27,4.8,0
2019,5,13,20,26.5,23.9,0,1019,0.8,85.9,4.9,0
2019,5,13,21,26.3,24,0,1019,1.1,87.26,4.9,0
2019,5,13,22,26.2,24,0,1019,1.2,87.65,4.9,0
2019,5,13,23,26,23.9,0,1018,1.3,88.26,4.9,0
2019,5,14,0,25.9,23.8,0,1018,1.4,88.31,4.8,0
2019,5,14,1,25.6,23.8,0,1017,1.4,89.54,4.8,0
2019,5,14,2,25.4,23.7,0,1017,1.3,90.15,4.8,0
2019,5,14,3,25,23.5,0,1018,1.8,91.33,4.8,0
2019,5,14,4,24.6,23.3,0,1018,2.1,92.59,4.8,0
2019,5,14,5,24.6,23.3,0,1019,2.2,92.41,4.8,3
2019,5,14,6,25.4,23.5,95,1019,2.6,89.24,4.8,1
2019,5,14,7,26.2,23.6,297,1020,2.7,85.6,4.7,0
2019,5,14,8,27.2,23.8,457,1020,2.8,81.47,4.8,3
2019,5,14,9,27.9,24,531,1020,2.6,79.27,4.8,3
2019,5,14,10,28.5,24.2,470,1020,2.5,77.49,4.9,3
2019,5,14,11,28.7,24.4,738,1020,3.1,77.39,5,2
2019,5,14,12,28.6,24.4,596,1019,3.4,78.15,5.1,3
2019,5,14,13,28.4,24.4,524,1019,3.3,78.99,5,3
2019,5,14,14,28.1,24.3,404,1019,3.3,80.01,5,3
2019,5,14,15,27.5,24.2,630,1018,3.1,82.08,4.9,1
2019,5,14,16,26.9,24,434,1018,2.8,84.05,4.8,1
2019,5,14,17,26.2,23.8,223,1019,2.6,86.52,4.8,1
2019,5,14,18,25.4,23.6,38,1019,2.4,89.76,4.9,1
2019,5,14,19,25,23.4,0,1020,2.3,90.72,5,0
2019,5,14,20,24.8,23.2,0,1020,2.2,90.91,5,0
2019,5,14,21,24.7,23.1,0,1021,2,90.65,5,1
2019,5,14,22,24.6,22.9,0,1021,1.8,90.45,5,0
2019,5,14,23,24.6,22.8,0,1020,1.7,89.73,5,0
2019,5,15,0,24.5,22.7,0,1020,1.7,89.83,5,7
2019,5,15,1,24.5,22.6,0,1019,1.7,89.35,5.1,1
2019,5,15,2,24.5,22.5,0,1019,1.5,88.86,5.1,1
2019,5,15,3,24.6,22.4,0,1019,1.2,87.76,5.2,1
2019,5,15,4,24.8,22.4,0,1019,0.9,86.61,5.3,1
2019,5,15,5,24.9,22.5,0,1020,0.9,86.73,5.4,3
2019,5,15,6,25.6,23,23,1020,1,85.58,5.5,3
2019,5,15,7,26.7,23.2,79,1021,0.9,80.99,5.6,3
2019,5,15,8,27.5,23.2,44,1021,1.2,77.53,5.7,3
2019,5,15,9,28.2,23.5,274,1021,1.5,75.7,5.9,4
2019,5,15,10,28.5,23.8,328,1020,1.7,75.85,6.1,4
2019,5,15,11,28.8,24.1,446,1019,2,75.9,6.4,4
2019,5,15,12,28.8,24.4,350,1019,2.1,77.29,6.6,4
2019,5,15,13,28.5,24.5,455,1019,2.3,79.03,6.8,4
2019,5,15,14,28.1,24.6,286,1018,2.2,81.1,6.9,3
2019,5,15,15,27.7,24.6,253,1018,2,83.36,6.8,3
2019,5,15,16,27.3,24.7,122,1018,1.8,85.52,6.8,3
2019,5,15,17,27,24.8,77,1018,1.6,87.52,6.7,4
2019,5,15,18,26.6,24.8,32,1018,1.3,89.98,6.6,8
2019,5,15,19,26.4,24.8,0,1019,1.1,91.09,6.6,3
2019,5,15,20,26.3,24.8,0,1019,1,91.69,6.6,4
2019,5,15,21,26.2,24.9,0,1020,0.9,92.41,6.6,4
2019,5,15,22,26.2,24.9,0,1019,1.1,92.46,6.5,7
2019,5,15,23,26.1,24.9,0,1019,1.2,93.12,6.3,7
2019,5,16,0,26.2,24.8,0,1018,1.2,92.24,6.2,7
2019,5,16,1,26.1,24.8,0,1017,1.2,92.57,6.2,7
2019,5,16,2,26.1,24.8,0,1017,1.4,92.53,6.2,7
2019,5,16,3,26,24.7,0,1016,1.5,92.66,6.2,7
2019,5,16,4,25.9,24.7,0,1016,1.6,92.86,6.3,8
2019,5,16,5,26.1,24.7,0,1016,1.7,92.2,6.2,7
2019,5,16,6,27.1,25.2,63,1017,2,89.58,6.3,7
2019,5,16,7,28,25.2,160,1017,2,84.72,6.4,8
2019,5,16,8,28.2,25,289,1018,1.9,83.03,6.6,3
2019,5,16,9,28.2,25,525,1018,2.3,82.97,6.7,7
2019,5,16,10,28.3,25,701,1017,2.4,82.36,6.7,7
2019,5,16,11,28.6,24.9,413,1017,2.6,80.61,6.7,7
2019,5,16,12,28.5,24.9,306,1016,2.7,80.99,6.8,7
2019,5,16,13,28.1,25.1,423,1016,2.8,83.72,6.9,7
2019,5,16,14,27.9,25.2,369,1016,2.7,85.4,7,6
2019,5,16,15,27.8,25.2,178,1015,2.4,85.8,7,7
2019,5,16,16,27.8,25.2,262,1015,1.8,86,6.9,8
2019,5,16,17,27.7,25.4,160,1015,1.3,87.35,6.8,8
2019,5,16,18,27.2,25.4,23,1016,1.2,89.82,6.7,7
2019,5,16,19,27,25.2,0,1016,1.3,90.09,6.7,8
2019,5,16,20,26.7,25.3,0,1016,1.4,92,6.7,7
2019,5,16,21,26.5,25.3,0,1016,1.5,93.33,6.8,7
2019,5,16,22,26.4,25.3,0,1016,1.7,93.86,6.9,7
2019,5,16,23,26.4,25.3,0,1016,1.7,93.44,6.9,7
