time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),rain (mm),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
2023-01-11T02:00,20.3,87,18.2,21.6,0.20,100,33,100,0,118.2,4.5,113.7,7.9,802.8
2023-01-11T03:00,20.6,86,18.3,21.5,0.00,100,15,100,100,205.0,17.0,188.0,26.0,923.6
2023-01-11T04:00,20.6,86,18.2,21.0,0.00,100,43,100,0,169.6,6.1,163.5,8.9,966.3
2023-01-11T05:00,20.0,86,17.6,20.2,0.00,100,29,100,11,124.5,14.6,109.9,22.2,928.1
2023-01-11T06:00,21.1,80,17.5,21.1,0.00,93,65,81,0,182.5,13.9,168.6,24.2,811.4
2023-01-11T07:00,22.1,75,17.4,21.8,0.00,100,36,100,0,315.0,142.4,172.6,322.6,624.3
2023-01-11T08:00,21.2,77,17.0,21.0,0.00,100,43,99,0,80.2,4.5,75.7,16.8,379.5
2023-01-11T09:00,20.6,79,16.8,20.4,0.00,100,62,100,0,18.0,2.0,16.0,22.4,93.6
2023-01-11T10:00,20.1,82,17.0,20.0,0.00,98,70,92,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T11:00,20.2,82,17.0,20.2,0.00,89,62,72,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T12:00,20.6,83,17.5,21.0,0.00,66,56,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T13:00,20.8,80,17.3,20.8,0.00,100,43,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T14:00,20.7,81,17.3,20.8,0.00,100,71,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T15:00,20.9,79,17.2,21.0,0.00,100,38,99,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T16:00,21.0,77,16.8,20.3,0.00,100,33,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T17:00,20.7,78,16.8,20.2,0.00,81,38,70,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T18:00,20.6,78,16.7,20.6,0.00,56,29,38,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T19:00,19.9,82,16.7,21.2,0.00,19,2,18,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T20:00,20.3,79,16.5,21.6,0.00,13,4,10,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T21:00,19.8,81,16.4,21.5,0.00,29,9,22,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T22:00,19.4,83,16.4,21.2,0.00,18,5,13,0,0.0,0.0,0.0,0.0,0.0
2023-01-11T23:00,17.0,92,15.8,18.3,0.00,10,3,7,0,8.1,0.0,8.1,0.0,76.9
2023-01-12T00:00,18.6,92,17.4,20.6,0.00,95,1,7,0,168.2,94.7,73.5,367.0,365.0
2023-01-12T01:00,20.9,86,18.4,23.5,0.00,4,0,4,0,354.3,249.9,104.4,576.4,613.1
2023-01-12T02:00,22.8,80,19.1,25.9,0.00,7,1,7,0,490.0,357.1,132.9,627.8,804.4
2023-01-12T03:00,24.4,76,19.8,27.8,0.00,39,14,29,0,619.4,499.4,120.1,762.8,925.8
2023-01-12T04:00,25.2,72,19.7,28.7,0.00,92,24,90,0,627.6,455.0,172.7,664.0,969.1
2023-01-12T05:00,25.2,70,19.4,28.1,0.00,94,31,92,0,511.9,272.5,239.4,413.8,931.3
2023-01-12T06:00,25.0,73,19.8,27.8,0.00,86,37,77,0,417.0,205.7,211.3,356.9,815.0
2023-01-12T07:00,24.4,77,20.1,26.9,0.00,38,17,26,0,367.2,248.8,118.4,560.1,628.2
2023-01-12T08:00,22.5,83,19.4,24.5,0.00,48,15,38,0,186.4,107.5,78.9,396.5,383.4
2023-01-12T09:00,21.0,84,18.3,23.2,0.00,87,8,86,0,27.7,4.0,23.7,46.0,97.5
2023-01-12T10:00,20.1,89,18.3,22.7,0.00,91,4,91,1,0.0,0.0,0.0,0.0,0.0
2023-01-12T11:00,19.8,91,18.3,22.4,0.00,99,16,99,1,0.0,0.0,0.0,0.0,0.0
2023-01-12T12:00,19.1,90,17.4,21.4,0.00,99,11,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-12T13:00,18.5,95,17.7,20.8,0.00,95,5,95,0,0.0,0.0,0.0,0.0,0.0
2023-01-12T14:00,18.8,95,17.9,21.0,0.00,77,1,75,11,0.0,0.0,0.0,0.0,0.0
2023-01-12T15:00,18.5,95,17.7,20.7,0.00,50,0,30,32,0.0,0.0,0.0,0.0,0.0
2023-01-12T16:00,17.6,97,17.0,19.4,0.00,44,0,42,4,0.0,0.0,0.0,0.0,0.0
2023-01-12T17:00,17.1,99,16.9,18.8,0.00,97,13,96,13,0.0,0.0,0.0,0.0,0.0
2023-01-12T18:00,17.2,100,17.2,19.2,0.00,100,100,94,3,0.0,0.0,0.0,0.0,0.0
2023-01-12T19:00,17.0,100,17.0,19.3,0.00,100,100,9,3,0.0,0.0,0.0,0.0,0.0
2023-01-12T20:00,16.4,100,16.4,18.3,0.00,100,100,0,5,0.0,0.0,0.0,0.0,0.0
2023-01-12T21:00,16.1,100,16.1,17.9,0.00,100,100,5,5,0.0,0.0,0.0,0.0,0.0
2023-01-12T22:00,16.1,100,16.1,17.9,0.00,100,100,12,4,0.0,0.0,0.0,0.0,0.0
2023-01-12T23:00,16.3,100,16.3,17.8,0.00,100,100,18,3,5.4,0.0,5.4,0.0,76.9
2023-01-13T00:00,17.4,98,17.1,19.7,0.00,64,100,11,0,137.2,57.2,80.1,221.3,365.4
2023-01-13T01:00,19.7,91,18.3,22.6,0.00,40,40,0,0,308.4,153.0,155.4,352.2,614.1
2023-01-13T02:00,21.8,83,18.8,24.9,0.00,7,7,0,0,501.3,371.8,129.6,652.3,806.0
2023-01-13T03:00,23.4,76,19.0,26.6,0.00,8,8,1,0,621.7,504.8,116.9,769.1,928.0
2023-01-13T04:00,24.8,71,19.1,28.2,0.00,36,0,14,34,655.2,529.3,126.0,770.0,971.9
2023-01-13T05:00,25.6,68,19.3,28.6,0.00,22,3,20,0,595.8,469.2,126.6,709.9,934.6
2023-01-13T06:00,25.9,65,18.7,28.0,0.00,33,0,33,0,493.2,369.9,123.3,638.9,818.7
2023-01-13T07:00,25.6,64,18.2,27.7,0.00,96,14,95,0,342.5,218.8,123.7,489.4,632.1
2023-01-13T08:00,24.6,67,18.0,26.9,0.00,93,18,91,0,122.1,33.9,88.2,123.8,387.4
2023-01-13T09:00,22.9,81,19.6,26.0,0.00,97,12,96,18,33.6,12.7,20.9,145.9,101.4
2023-01-13T10:00,23.5,67,16.9,25.6,0.00,44,0,43,9,0.0,0.0,0.0,0.0,0.0
2023-01-13T11:00,23.0,72,17.7,25.2,0.00,26,0,25,5,0.0,0.0,0.0,0.0,0.0
2023-01-13T12:00,22.6,79,18.7,25.4,0.00,81,2,94,2,0.0,0.0,0.0,0.0,0.0
2023-01-13T13:00,20.9,91,19.3,23.7,0.00,92,1,92,5,0.0,0.0,0.0,0.0,0.0
2023-01-13T14:00,20.8,88,18.8,23.8,0.00,56,0,56,3,0.0,0.0,0.0,0.0,0.0
2023-01-13T15:00,19.9,92,18.6,22.6,0.00,3,0,3,0,0.0,0.0,0.0,0.0,0.0
2023-01-13T16:00,21.3,86,18.8,24.0,0.00,100,5,100,45,0.0,0.0,0.0,0.0,0.0
2023-01-13T17:00,19.8,93,18.5,22.2,0.00,72,0,29,60,0.0,0.0,0.0,0.0,0.0
2023-01-13T18:00,18.5,95,17.7,20.8,0.00,74,0,70,23,0.0,0.0,0.0,0.0,0.0
2023-01-13T19:00,18.4,96,17.7,20.8,0.00,36,11,28,0,0.0,0.0,0.0,0.0,0.0
2023-01-13T20:00,18.1,94,17.2,20.0,0.00,13,2,11,0,0.0,0.0,0.0,0.0,0.0
2023-01-13T21:00,17.2,94,16.3,18.5,0.00,24,0,24,0,0.0,0.0,0.0,0.0,0.0
2023-01-13T22:00,17.1,94,16.1,18.3,0.00,100,0,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-13T23:00,18.0,93,16.8,19.9,0.00,22,0,22,0,8.1,0.0,8.1,0.0,76.9
2023-01-14T00:00,21.4,84,18.5,24.2,0.00,14,0,2,1,166.7,93.1,73.5,359.8,366.0
2023-01-14T01:00,23.7,74,18.9,26.5,0.00,14,0,14,1,364.4,268.6,95.8,617.4,615.2
2023-01-14T02:00,24.7,72,19.3,27.0,0.00,8,1,7,0,513.8,397.8,116.1,696.2,807.8
2023-01-14T03:00,25.5,71,19.8,28.4,0.00,9,0,9,1,621.8,493.2,128.6,749.5,930.4
2023-01-14T04:00,25.9,70,19.9,28.4,0.00,59,55,8,0,644.2,508.0,136.2,736.9,974.9
2023-01-14T05:00,25.6,71,20.0,27.4,0.10,93,93,3,0,530.7,364.2,166.5,549.0,938.0
2023-01-14T06:00,24.4,77,20.2,26.6,0.00,82,81,5,0,247.7,64.9,182.7,111.6,822.5
2023-01-14T07:00,24.1,80,20.5,26.9,0.00,67,66,2,0,236.3,77.0,159.3,171.3,636.1
2023-01-14T08:00,23.7,83,20.7,26.7,0.00,34,32,2,0,138.3,43.1,95.2,155.6,391.5
2023-01-14T09:00,23.0,87,20.7,26.6,0.00,30,29,1,0,42.4,20.1,22.2,231.0,105.3
2023-01-14T10:00,22.2,89,20.3,25.5,0.00,100,100,13,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T11:00,22.1,91,20.5,25.7,0.00,98,98,14,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T12:00,21.1,96,20.4,24.3,0.00,100,60,28,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T13:00,21.8,93,20.7,25.5,0.10,86,83,39,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T14:00,21.5,95,20.7,24.9,0.10,100,100,72,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T15:00,21.1,91,19.5,23.1,0.10,100,100,42,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T16:00,19.7,86,17.2,19.6,0.30,100,100,43,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T17:00,18.7,86,16.3,19.0,0.30,100,100,58,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T18:00,17.8,85,15.3,18.0,0.10,100,100,34,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T19:00,17.2,86,14.8,17.6,0.10,100,100,58,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T20:00,16.8,86,14.4,17.2,0.10,100,100,55,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T21:00,16.5,85,13.9,16.7,0.00,100,100,3,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T22:00,16.2,85,13.6,16.2,0.10,100,100,1,0,0.0,0.0,0.0,0.0,0.0
2023-01-14T23:00,15.9,85,13.4,15.7,0.10,100,100,10,0,2.7,0.0,2.7,0.0,77.1
2023-01-15T00:00,15.9,85,13.3,15.2,0.10,100,100,2,0,45.7,0.0,45.7,0.0,366.7
2023-01-15T01:00,16.0,82,12.9,15.0,0.10,100,100,0,0,102.0,6.2,95.8,14.3,616.5
2023-01-15T02:00,15.9,82,12.9,14.9,0.10,100,100,1,0,145.4,12.4,133.0,21.6,809.6
2023-01-15T03:00,15.8,81,12.6,14.4,0.10,100,100,2,0,149.9,12.8,137.1,19.3,932.9
2023-01-15T04:00,15.8,80,12.3,14.3,0.00,100,100,9,0,210.4,28.5,181.9,41.1,977.9
2023-01-15T05:00,15.5,79,12.0,14.0,0.00,100,100,12,0,168.5,11.7,156.8,17.6,941.5
2023-01-15T06:00,15.2,79,11.7,13.5,0.00,100,100,8,0,142.0,4.6,137.4,7.9,826.3
2023-01-15T07:00,14.7,81,11.4,13.1,0.10,100,100,13,0,64.1,0.0,64.1,0.0,640.1
2023-01-15T08:00,14.5,80,11.0,12.7,0.10,100,100,17,0,53.0,2.3,50.8,8.1,395.5
2023-01-15T09:00,14.0,80,10.6,12.2,0.10,100,100,19,0,14.1,1.3,12.8,14.7,109.3
2023-01-15T10:00,13.6,81,10.4,12.0,0.20,100,100,35,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T11:00,13.3,81,10.1,11.5,0.30,100,100,52,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T12:00,13.4,80,10.1,11.6,0.20,100,100,48,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T13:00,13.1,80,9.7,11.1,0.10,100,100,38,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T14:00,12.8,80,9.5,11.0,0.10,100,100,12,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T15:00,12.6,81,9.4,10.6,0.10,100,100,28,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T16:00,12.5,80,9.2,10.3,0.10,100,100,21,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T17:00,12.4,81,9.3,10.6,0.00,100,100,9,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T18:00,12.4,81,9.2,10.8,0.00,100,100,72,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T19:00,12.4,80,9.1,10.9,0.10,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T20:00,12.3,81,9.0,10.7,0.10,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T21:00,12.1,80,8.7,10.5,0.10,100,100,90,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T22:00,11.7,80,8.4,9.8,0.10,100,100,85,0,0.0,0.0,0.0,0.0,0.0
2023-01-15T23:00,11.5,80,8.2,9.6,0.10,100,100,84,0,0.0,0.0,0.0,0.0,77.4
2023-01-16T00:00,11.8,80,8.4,9.8,0.10,100,100,95,0,29.4,0.0,29.4,0.0,367.5
2023-01-16T01:00,12.1,79,8.6,9.7,0.00,100,100,61,0,92.0,3.7,88.3,8.5,617.9
2023-01-16T02:00,12.5,77,8.6,9.7,0.00,100,100,26,0,171.3,11.3,160.0,19.6,811.6
2023-01-16T03:00,13.5,72,8.6,10.2,0.00,100,100,77,0,292.4,43.6,248.8,65.9,935.5
2023-01-16T04:00,13.6,72,8.6,10.6,0.00,100,100,100,0,211.4,43.7,167.7,63.0,981.0
2023-01-16T05:00,13.3,74,8.7,10.8,0.00,100,100,100,0,147.1,3.9,143.2,5.8,945.0
2023-01-16T06:00,12.9,76,8.9,10.4,0.00,100,100,54,0,111.4,1.9,109.6,3.2,830.1
2023-01-16T07:00,12.6,78,9.0,10.1,0.00,100,100,26,0,92.8,3.5,89.3,7.6,644.1
2023-01-16T08:00,12.5,78,8.8,9.9,0.00,100,100,25,0,69.1,2.3,66.8,8.1,399.5
2023-01-16T09:00,12.0,80,8.6,9.8,0.00,100,100,29,0,14.4,0.0,14.4,0.0,113.2
2023-01-16T10:00,12.0,80,8.6,10.1,0.00,100,100,43,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T11:00,12.3,79,8.7,10.6,0.00,100,100,50,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T12:00,12.3,81,9.2,10.5,0.00,100,100,65,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T13:00,12.4,81,9.2,10.7,0.00,100,100,66,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T14:00,12.7,78,9.0,11.1,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T15:00,12.8,79,9.2,11.3,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T16:00,13.0,79,9.3,11.9,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T17:00,13.0,81,9.8,12.3,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T18:00,13.1,82,10.1,12.6,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T19:00,13.1,85,10.6,12.8,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T20:00,13.2,87,11.1,12.8,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T21:00,13.4,84,10.7,13.2,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T22:00,13.4,83,10.6,13.1,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-16T23:00,13.5,85,11.0,13.3,0.00,100,99,100,0,2.7,0.0,2.7,0.0,77.9
2023-01-17T00:00,15.2,81,11.9,14.6,0.00,100,58,25,0,45.7,0.0,45.7,0.0,368.5
2023-01-17T01:00,16.7,74,12.0,15.2,0.00,100,100,20,0,271.1,93.3,177.9,212.9,619.4
2023-01-17T02:00,16.9,73,11.9,15.5,0.00,100,100,24,0,226.6,24.8,201.8,43.1,813.7
2023-01-17T03:00,17.0,73,12.1,15.5,0.00,100,100,13,0,248.8,19.1,229.7,28.8,938.1
2023-01-17T04:00,16.5,75,12.0,15.0,0.00,100,100,17,0,184.0,9.2,174.9,13.1,984.1
2023-01-17T05:00,16.1,75,11.7,14.7,0.00,100,100,10,0,142.3,13.6,128.7,20.3,948.6
2023-01-17T06:00,16.2,74,11.6,14.5,0.00,100,100,13,0,152.4,15.8,136.6,26.8,834.0
2023-01-17T07:00,16.5,74,11.9,14.8,0.00,100,100,17,0,179.7,48.6,131.1,106.0,648.1
2023-01-17T08:00,15.7,76,11.6,14.2,0.00,100,100,6,0,68.5,3.0,65.5,10.7,403.6
2023-01-17T09:00,15.4,78,11.6,14.5,0.00,100,100,3,0,16.5,0.0,16.5,0.0,117.0
2023-01-17T10:00,14.9,81,11.6,14.1,0.00,100,100,5,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T11:00,14.9,81,11.7,14.1,0.00,100,100,36,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T12:00,14.6,86,12.3,14.4,0.00,100,100,86,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T13:00,14.7,88,12.7,14.9,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T14:00,15.0,85,12.5,15.0,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T15:00,14.8,83,12.0,14.3,0.00,100,100,99,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T16:00,14.6,82,11.6,14.0,0.00,98,98,11,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T17:00,14.5,82,11.4,14.1,0.00,100,100,14,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T18:00,14.3,83,11.4,14.0,0.00,100,100,7,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T19:00,14.1,83,11.2,13.8,0.00,100,100,34,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T20:00,14.0,83,11.1,13.4,0.00,100,100,31,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T21:00,13.8,82,10.9,13.3,0.00,100,100,9,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T22:00,13.7,82,10.6,13.1,0.00,100,100,44,0,0.0,0.0,0.0,0.0,0.0
2023-01-17T23:00,13.5,82,10.5,12.9,0.00,100,100,42,0,2.7,0.0,2.7,0.0,78.5
2023-01-18T00:00,13.5,79,9.9,12.2,0.00,100,100,15,0,27.7,0.0,27.7,0.0,369.6
2023-01-18T01:00,14.1,77,10.1,12.4,0.00,100,100,6,0,130.6,8.7,121.9,19.8,621.1
2023-01-18T02:00,14.6,75,10.2,12.6,0.00,100,100,12,0,173.6,15.8,157.8,27.3,816.0
2023-01-18T03:00,14.8,74,10.2,12.9,0.00,100,100,9,0,187.2,14.9,172.3,22.4,940.9
2023-01-18T04:00,15.0,73,10.2,13.0,0.00,100,100,4,0,224.7,14.2,210.5,20.4,987.4
2023-01-18T05:00,14.8,74,10.1,12.9,0.00,100,100,0,0,193.0,26.3,166.7,39.1,952.3
2023-01-18T06:00,14.3,75,9.9,12.5,0.00,100,100,0,0,106.9,0.0,106.9,0.0,837.9
2023-01-18T07:00,14.2,75,9.8,12.4,0.00,100,100,0,0,92.1,0.9,91.2,1.9,652.1
2023-01-18T08:00,14.0,75,9.6,12.2,0.00,100,100,0,0,64.9,2.3,62.6,7.9,407.6
2023-01-18T09:00,13.7,76,9.6,12.3,0.00,100,100,0,0,13.1,0.0,13.1,0.0,120.9
2023-01-18T10:00,13.5,78,9.7,12.1,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T11:00,13.6,79,10.0,12.1,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T12:00,14.1,78,10.4,12.5,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T13:00,14.1,79,10.6,12.5,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T14:00,14.1,81,10.8,12.3,0.00,100,100,7,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T15:00,14.0,81,10.7,12.3,0.00,96,96,7,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T16:00,13.9,82,10.8,12.4,0.00,100,100,1,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T17:00,14.0,82,10.9,12.6,0.00,100,100,2,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T18:00,14.1,81,10.8,12.9,0.00,100,100,2,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T19:00,14.1,80,10.6,13.1,0.00,100,100,4,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T20:00,13.9,80,10.5,13.1,0.00,100,100,1,1,0.0,0.0,0.0,0.0,0.0
2023-01-18T21:00,13.9,80,10.5,13.2,0.00,81,81,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T22:00,13.4,83,10.6,12.8,0.00,92,92,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-18T23:00,14.0,82,10.9,13.0,0.00,66,66,0,0,5.4,0.0,5.4,0.0,79.3
2023-01-19T00:00,15.3,80,11.8,13.8,0.00,39,21,0,0,132.0,32.6,99.4,124.2,370.8
2023-01-19T01:00,17.6,70,12.1,15.2,0.00,54,54,0,0,373.0,254.9,118.1,578.2,622.9
2023-01-19T02:00,18.6,69,12.7,16.4,0.00,68,68,0,0,381.0,154.4,226.6,266.7,818.3
2023-01-19T03:00,19.6,66,13.1,17.7,0.00,43,41,3,0,475.4,238.2,237.2,356.7,943.8
2023-01-19T04:00,20.4,65,13.5,18.8,0.00,54,52,4,0,539.1,343.8,195.3,490.3,990.7
2023-01-19T05:00,20.3,64,13.2,18.8,0.00,53,53,0,0,398.9,157.0,241.9,232.1,956.0
2023-01-19T06:00,20.0,66,13.6,18.8,0.00,66,66,0,0,274.3,44.6,229.7,74.9,841.9
2023-01-19T07:00,20.0,67,13.7,18.9,0.00,74,73,1,0,246.1,56.5,189.6,121.7,656.2
2023-01-19T08:00,19.4,71,14.1,18.4,0.00,54,52,4,0,178.2,97.1,81.1,333.4,411.7
2023-01-19T09:00,17.9,76,13.7,17.1,0.00,40,40,0,0,43.7,13.4,30.4,151.2,124.8
2023-01-19T10:00,17.0,78,13.2,16.2,0.00,48,48,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T11:00,16.7,78,12.8,15.9,0.00,68,68,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T12:00,16.9,81,13.6,15.9,0.00,100,27,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T13:00,16.8,84,14.0,16.1,0.00,68,68,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T14:00,16.5,85,14.0,15.8,0.00,75,75,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T15:00,17.0,84,14.3,16.1,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T16:00,17.0,85,14.5,16.1,0.00,100,100,0,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T17:00,16.8,86,14.4,16.2,0.00,100,100,26,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T18:00,16.6,86,14.2,16.0,0.10,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T19:00,16.4,86,14.1,15.7,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T20:00,16.2,85,13.7,15.5,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T21:00,16.1,84,13.4,15.2,0.00,100,100,72,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T22:00,16.1,83,13.3,15.4,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-19T23:00,16.0,84,13.2,15.0,0.00,100,99,100,0,2.7,0.0,2.7,0.0,80.2
2023-01-20T00:00,16.3,83,13.4,15.1,0.00,100,96,55,0,52.1,0.0,52.1,0.0,372.2
2023-01-20T01:00,16.7,80,13.2,15.3,0.00,92,90,23,0,111.9,7.5,104.4,16.9,624.9
2023-01-20T02:00,17.5,74,12.9,15.3,0.00,88,85,21,0,267.1,29.3,237.8,50.4,820.8
2023-01-20T03:00,17.7,71,12.4,15.3,0.00,100,100,33,0,263.8,31.9,231.9,47.6,946.8
2023-01-20T04:00,17.8,69,12.0,15.2,0.00,100,100,29,0,256.4,2.0,254.3,2.9,994.2
2023-01-20T05:00,17.3,71,12.0,15.0,0.00,100,100,22,0,154.1,0.0,154.1,0.0,959.8
2023-01-20T06:00,17.2,72,12.1,14.6,0.00,100,100,10,0,197.2,16.7,180.5,28.0,846.0
2023-01-20T07:00,16.4,74,11.8,13.8,0.00,100,100,14,0,136.6,0.0,136.6,0.0,660.4
2023-01-20T08:00,15.9,75,11.5,13.5,0.00,100,100,8,0,56.0,0.0,56.0,0.0,415.8
2023-01-20T09:00,15.7,75,11.3,13.4,0.00,100,100,22,0,22.5,0.0,22.5,0.0,128.7
2023-01-20T10:00,15.5,75,11.1,13.2,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T11:00,15.5,75,11.1,13.2,0.00,100,100,54,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T12:00,15.5,75,11.2,13.2,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T13:00,15.3,77,11.3,13.0,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T14:00,15.0,80,11.7,12.7,0.10,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T15:00,15.0,80,11.6,12.6,0.30,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T16:00,14.9,81,11.7,12.8,0.30,100,98,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T17:00,14.9,81,11.7,12.9,0.20,100,97,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T18:00,14.9,81,11.7,13.0,0.10,100,96,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T19:00,15.0,82,12.0,13.2,0.00,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T20:00,15.2,82,12.1,13.3,0.00,94,89,43,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T21:00,15.1,84,12.3,13.5,0.00,100,100,73,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T22:00,15.5,84,12.7,14.2,0.60,100,100,100,0,0.0,0.0,0.0,0.0,0.0
2023-01-20T23:00,15.4,88,13.5,14.7,1.30,100,100,100,0,2.7,0.0,2.7,0.0,81.3
2023-01-21T00:00,15.8,88,13.8,14.9,1.20,100,56,100,0,32.5,0.0,32.5,0.0,373.8
2023-01-21T01:00,17.0,85,14.5,16.4,0.20,100,48,100,0,94.5,3.7,90.7,8.4,626.9
2023-01-21T02:00,16.7,87,14.6,15.9,0.20,100,100,100,0,65.4,0.0,65.4,0.0,823.5
2023-01-21T03:00,17.1,87,14.8,16.1,0.10,100,87,100,0,85.1,1.1,84.0,1.6,949.9
