date,time,TEMPERATURE,DEW_POINT,PRECIPITABLE WATER,GHI,PRESSURE,OT
2019-05-11,16:00:00,26.0,22.8,5.2,335,1020,413.44
2019-05-11,17:00:00,25.6,22.8,5.2,93,1021,431.18
2019-05-11,18:00:00,25.1,22.8,5.1,22,1021,404.23
2019-05-11,19:00:00,24.9,22.8,5.1,0,1022,403.49
2019-05-11,20:00:00,24.9,22.9,5.1,0,1022,400.1
2019-05-11,21:00:00,24.9,23.0,5.2,0,1022,400.92
2019-05-11,22:00:00,24.9,23.2,5.2,0,1022,428.83
2019-05-11,23:00:00,24.9,23.3,5.2,0,1022,416.18
2019-05-12,00:00:00,24.8,23.4,5.2,0,1021,426.77
2019-05-12,01:00:00,24.8,23.5,5.2,0,1021,379.59
2019-05-12,02:00:00,24.8,23.5,5.1,0,1021,376.18
2019-05-12,03:00:00,24.7,23.5,5.1,0,1021,327.38
2019-05-12,04:00:00,24.7,23.5,5.0,0,1021,310.16
2019-05-12,05:00:00,24.9,23.6,5.0,0,1021,316.18
2019-05-12,06:00:00,25.8,24.1,5.0,93,1022,298.12
2019-05-12,07:00:00,26.4,24.2,5.0,295,1022,313.2
2019-05-12,08:00:00,27.0,24.3,5.1,505,1022,317.04
2019-05-12,09:00:00,27.6,24.5,5.1,695,1022,335.11
2019-05-12,10:00:00,28.0,24.6,5.1,845,1022,357.09
2019-05-12,11:00:00,28.4,24.7,5.2,932,1021,354.02
2019-05-12,12:00:00,28.6,24.7,5.2,957,1021,413.19
2019-05-12,13:00:00,28.5,24.7,5.3,914,1020,417.4
2019-05-12,14:00:00,28.3,24.7,5.4,784,1020,461.44
2019-05-12,15:00:00,27.9,24.7,5.5,623,1020,483.73
2019-05-12,16:00:00,27.3,24.7,5.6,331,1020,485.79
2019-05-12,17:00:00,26.7,24.8,5.6,125,1021,488.14
2019-05-12,18:00:00,26.2,24.8,5.6,20,1021,457.87
2019-05-12,19:00:00,26.1,24.8,5.5,0,1021,459.17
2019-05-12,20:00:00,26.1,24.8,5.4,0,1022,497.43
2019-05-12,21:00:00,26.1,24.9,5.4,0,1022,507.3
2019-05-12,22:00:00,26.0,24.8,5.4,0,1021,534.28
2019-05-12,23:00:00,26.0,24.7,5.5,0,1021,544.21
2019-05-13,00:00:00,25.9,24.7,5.7,0,1020,562.0
2019-05-13,01:00:00,25.9,24.7,5.9,0,1020,502.19
2019-05-13,02:00:00,25.8,24.7,6.0,0,1019,437.15
2019-05-13,03:00:00,25.7,24.7,6.0,0,1019,415.51
2019-05-13,04:00:00,25.7,24.6,5.9,0,1019,398.53
2019-05-13,05:00:00,25.8,24.7,5.9,0,1020,376.83
2019-05-13,06:00:00,26.5,25.1,5.8,99,1020,382.34
2019-05-13,07:00:00,27.0,25.1,5.7,302,1021,383.96
2019-05-13,08:00:00,27.6,25.0,5.4,512,1021,493.84
2019-05-13,09:00:00,28.2,24.8,5.1,701,1021,520.96
2019-05-13,10:00:00,28.7,24.5,4.8,849,1021,562.49
2019-05-13,11:00:00,29.2,24.2,4.5,764,1020,657.28
2019-05-13,12:00:00,29.5,24.0,4.4,950,1020,754.28
2019-05-13,13:00:00,29.4,23.9,4.4,755,1019,729.46
2019-05-13,14:00:00,29.1,23.9,4.4,597,1019,733.78
2019-05-13,15:00:00,28.6,23.9,4.5,485,1018,693.24
2019-05-13,16:00:00,28.1,24.0,4.5,438,1018,733.28
2019-05-13,17:00:00,27.6,24.2,4.6,227,1019,684.85
2019-05-13,18:00:00,26.9,24.1,4.7,42,1019,666.15
2019-05-13,19:00:00,26.7,23.8,4.8,0,1019,634.37
2019-05-13,20:00:00,26.5,23.9,4.9,0,1019,644.08
2019-05-13,21:00:00,26.3,24.0,4.9,0,1019,655.0
2019-05-13,22:00:00,26.2,24.0,4.9,0,1019,687.13
2019-05-13,23:00:00,26.0,23.9,4.9,0,1018,702.64
2019-05-14,00:00:00,25.9,23.8,4.8,0,1018,687.8
2019-05-14,01:00:00,25.6,23.8,4.8,0,1017,607.32
2019-05-14,02:00:00,25.4,23.7,4.8,0,1017,553.03
2019-05-14,03:00:00,25.0,23.5,4.8,0,1018,511.57
2019-05-14,04:00:00,24.6,23.3,4.8,0,1018,475.05
2019-05-14,05:00:00,24.6,23.3,4.8,0,1019,456.79
2019-05-14,06:00:00,25.4,23.5,4.8,95,1019,430.21
2019-05-14,07:00:00,26.2,23.6,4.7,297,1020,439.47
2019-05-14,08:00:00,27.2,23.8,4.8,457,1020,565.96
2019-05-14,09:00:00,27.9,24.0,4.8,531,1020,559.56
2019-05-14,10:00:00,28.5,24.2,4.9,470,1020,647.28
2019-05-14,11:00:00,28.7,24.4,5.0,738,1020,652.64
2019-05-14,12:00:00,28.6,24.4,5.1,596,1019,673.03
2019-05-14,13:00:00,28.4,24.4,5.0,524,1019,744.91
2019-05-14,14:00:00,28.1,24.3,5.0,404,1019,668.3
2019-05-14,15:00:00,27.5,24.2,4.9,630,1018,715.66
2019-05-14,16:00:00,26.9,24.0,4.8,434,1018,716.39
2019-05-14,17:00:00,26.2,23.8,4.8,223,1019,715.27
2019-05-14,18:00:00,25.4,23.6,4.9,38,1019,616.17
2019-05-14,19:00:00,25.0,23.4,5.0,0,1020,599.03
2019-05-14,20:00:00,24.8,23.2,5.0,0,1020,607.4
2019-05-14,21:00:00,24.7,23.1,5.0,0,1021,623.36
2019-05-14,22:00:00,24.6,22.9,5.0,0,1021,634.24
2019-05-14,23:00:00,24.6,22.8,5.0,0,1020,647.74
2019-05-15,00:00:00,24.5,22.7,5.0,0,1020,648.68
2019-05-15,01:00:00,24.5,22.6,5.1,0,1019,583.85
2019-05-15,02:00:00,24.5,22.5,5.1,0,1019,527.31
2019-05-15,03:00:00,24.6,22.4,5.2,0,1019,501.33
2019-05-15,04:00:00,24.8,22.4,5.3,0,1019,459.34
2019-05-15,05:00:00,24.9,22.5,5.4,0,1020,443.16
2019-05-15,06:00:00,25.6,23.0,5.5,23,1020,432.05
2019-05-15,07:00:00,26.7,23.2,5.6,79,1021,444.19
2019-05-15,08:00:00,27.5,23.2,5.7,44,1021,487.09
2019-05-15,09:00:00,28.2,23.5,5.9,274,1021,591.96
2019-05-15,10:00:00,28.5,23.8,6.1,328,1020,652.87
2019-05-15,11:00:00,28.8,24.1,6.4,446,1019,693.1
2019-05-15,12:00:00,28.8,24.4,6.6,350,1019,653.01
2019-05-15,13:00:00,28.5,24.5,6.8,455,1019,680.49
2019-05-15,14:00:00,28.1,24.6,6.9,286,1018,747.94
2019-05-15,15:00:00,27.7,24.6,6.8,253,1018,695.54
2019-05-15,16:00:00,27.3,24.7,6.8,122,1018,675.19
2019-05-15,17:00:00,27.0,24.8,6.7,77,1018,594.61
2019-05-15,18:00:00,26.6,24.8,6.6,32,1018,584.04
2019-05-15,19:00:00,26.4,24.8,6.6,0,1019,604.44
2019-05-15,20:00:00,26.3,24.8,6.6,0,1019,628.38
2019-05-15,21:00:00,26.2,24.9,6.6,0,1020,625.43
2019-05-15,22:00:00,26.2,24.9,6.5,0,1019,638.51
2019-05-15,23:00:00,26.1,24.9,6.3,0,1019,685.56
2019-05-16,00:00:00,26.2,24.8,6.2,0,1018,695.49
2019-05-16,01:00:00,26.1,24.8,6.2,0,1017,622.7
2019-05-16,02:00:00,26.1,24.8,6.2,0,1017,572.06
2019-05-16,03:00:00,26.0,24.7,6.2,0,1016,544.95
2019-05-16,04:00:00,25.9,24.7,6.3,0,1016,479.7
2019-05-16,05:00:00,26.1,24.7,6.2,0,1016,458.71
2019-05-16,06:00:00,27.1,25.2,6.3,63,1017,445.74
2019-05-16,07:00:00,28.0,25.2,6.4,160,1017,466.38
2019-05-16,08:00:00,28.2,25.0,6.6,289,1018,547.97
2019-05-16,09:00:00,28.2,25.0,6.7,525,1018,619.82
2019-05-16,10:00:00,28.3,25.0,6.7,701,1017,715.96
2019-05-16,11:00:00,28.6,24.9,6.7,413,1017,701.25
2019-05-16,12:00:00,28.5,24.9,6.8,306,1016,676.82
2019-05-16,13:00:00,28.1,25.1,6.9,423,1016,736.85
2019-05-16,14:00:00,27.9,25.2,7.0,369,1016,733.74
2019-05-16,15:00:00,27.8,25.2,7.0,178,1015,815.41
2019-05-16,16:00:00,27.8,25.2,6.9,262,1015,778.71
2019-05-16,17:00:00,27.7,25.4,6.8,160,1015,686.23
2019-05-16,18:00:00,27.2,25.4,6.7,23,1016,692.04
2019-05-16,19:00:00,27.0,25.2,6.7,0,1016,673.85
2019-05-16,20:00:00,26.7,25.3,6.7,0,1016,663.91
2019-05-16,21:00:00,26.5,25.3,6.8,0,1016,740.04
2019-05-16,22:00:00,26.4,25.3,6.9,0,1016,786.88
2019-05-16,23:00:00,26.4,25.3,6.9,0,1016,732.89
2019-05-17,00:00:00,26.3,25.1,6.8,0,1016,742.19
2019-05-17,01:00:00,26.3,25.0,6.9,0,1015,674.46
2019-05-17,02:00:00,26.2,24.9,7.1,0,1014,616.57
2019-05-17,03:00:00,26.2,24.9,7.3,0,1014,549.38
2019-05-17,04:00:00,26.1,24.9,7.4,0,1014,525.53
2019-05-17,05:00:00,26.1,24.9,7.4,0,1014,500.41
2019-05-17,06:00:00,26.4,25.1,7.3,6,1014,476.11
2019-05-17,07:00:00,26.7,25.1,7.1,15,1015,501.36
2019-05-17,08:00:00,27.0,25.1,7.0,36,1015,568.98
2019-05-17,09:00:00,27.6,25.1,6.9,51,1015,559.19
2019-05-17,10:00:00,28.0,25.2,6.8,72,1015,575.32
2019-05-17,11:00:00,28.1,25.3,6.8,90,1015,610.12
2019-05-17,12:00:00,28.0,25.3,6.8,111,1014,638.4
2019-05-17,13:00:00,28.1,25.3,6.7,201,1013,632.5
2019-05-17,14:00:00,28.3,25.4,6.7,58,1013,624.35
2019-05-17,15:00:00,28.4,25.4,6.6,518,1013,653.66
2019-05-17,16:00:00,28.3,25.3,6.5,396,1013,718.97
2019-05-17,17:00:00,28.0,25.1,6.3,198,1013,663.0
2019-05-17,18:00:00,27.6,24.9,6.2,28,1013,607.11
2019-05-17,19:00:00,27.2,24.7,6.0,0,1013,560.59
2019-05-17,20:00:00,27.0,24.6,5.9,0,1013,549.76
2019-05-17,21:00:00,26.7,24.6,5.9,0,1014,569.31
2019-05-17,22:00:00,26.5,24.7,5.9,0,1014,616.52
2019-05-17,23:00:00,26.4,24.6,6.0,0,1014,666.15
2019-05-18,00:00:00,26.4,24.6,6.0,0,1014,662.63
2019-05-18,01:00:00,26.3,24.5,6.1,0,1013,611.56
2019-05-18,02:00:00,26.3,24.4,6.1,0,1013,565.19
2019-05-18,03:00:00,26.3,24.3,6.2,0,1013,498.34
2019-05-18,04:00:00,26.2,24.2,6.2,0,1014,483.24
2019-05-18,05:00:00,26.3,24.3,6.2,0,1014,456.11
2019-05-18,06:00:00,27.1,24.7,6.2,103,1014,434.41
2019-05-18,07:00:00,27.9,24.8,6.3,304,1015,449.47
2019-05-18,08:00:00,28.9,25.0,6.3,514,1015,488.86
2019-05-18,09:00:00,29.7,25.1,6.3,604,1015,485.94
2019-05-18,10:00:00,30.4,25.3,6.4,470,1015,554.62
2019-05-18,11:00:00,30.7,25.5,6.5,307,1015,528.99
2019-05-18,12:00:00,30.7,25.7,6.6,586,1015,514.74
2019-05-18,13:00:00,30.3,25.8,6.8,299,1014,610.84
2019-05-18,14:00:00,29.9,25.9,6.8,256,1014,612.53
2019-05-18,15:00:00,29.5,26.0,6.8,278,1014,614.56
2019-05-18,16:00:00,28.9,26.2,6.8,368,1014,566.9
2019-05-18,17:00:00,28.3,26.3,6.6,181,1014,602.8
2019-05-18,18:00:00,27.7,26.1,6.6,49,1014,563.23
2019-05-18,19:00:00,27.3,25.9,6.5,0,1015,532.17
2019-05-18,20:00:00,27.2,25.7,6.6,0,1016,547.4
2019-05-18,21:00:00,27.0,25.5,6.6,0,1016,603.21
2019-05-18,22:00:00,26.9,25.4,6.7,0,1017,605.55
2019-05-18,23:00:00,26.8,25.4,6.7,0,1017,685.62
2019-05-19,00:00:00,26.8,25.3,6.7,0,1016,664.72
2019-05-19,01:00:00,26.7,25.2,6.6,0,1016,637.23
2019-05-19,02:00:00,26.6,25.0,6.5,0,1015,602.16
2019-05-19,03:00:00,26.4,24.9,6.4,0,1015,532.91
2019-05-19,04:00:00,26.4,24.9,6.3,0,1016,508.52
2019-05-19,05:00:00,26.5,25.0,6.2,0,1016,495.86
2019-05-19,06:00:00,27.3,25.5,6.1,107,1017,468.16
2019-05-19,07:00:00,28.0,25.5,6.0,312,1017,457.55
2019-05-19,08:00:00,28.6,25.5,6.0,525,1018,456.83
2019-05-19,09:00:00,29.1,25.5,5.9,713,1018,469.3
2019-05-19,10:00:00,29.6,25.5,5.9,592,1018,505.24
2019-05-19,11:00:00,30.0,25.5,6.0,184,1017,551.8
2019-05-19,12:00:00,30.2,25.6,6.2,524,1017,539.6
2019-05-19,13:00:00,30.3,25.6,6.2,534,1016,551.88
2019-05-19,14:00:00,30.3,25.7,6.3,404,1015,602.15
2019-05-19,15:00:00,30.1,25.8,6.5,604,1015,646.14
2019-05-19,16:00:00,29.6,25.8,6.7,410,1016,647.79
2019-05-19,17:00:00,29.1,25.9,6.6,234,1016,648.46
2019-05-19,18:00:00,28.3,26.1,6.4,45,1016,604.73
2019-05-19,19:00:00,28.0,26.0,6.2,0,1016,579.73
2019-05-19,20:00:00,27.9,25.9,6.2,0,1017,628.15
2019-05-19,21:00:00,27.8,25.8,6.3,0,1018,629.96
2019-05-19,22:00:00,27.7,25.7,6.4,0,1018,714.99
2019-05-19,23:00:00,27.6,25.6,6.5,0,1017,754.29
2019-05-20,00:00:00,27.5,25.5,6.4,0,1016,729.36
2019-05-20,01:00:00,27.2,25.4,6.2,0,1015,655.85
2019-05-20,02:00:00,27.1,25.3,5.8,0,1015,617.52
2019-05-20,03:00:00,27.2,25.2,5.8,0,1015,558.45
2019-05-20,04:00:00,27.5,25.2,6.0,0,1016,521.32
2019-05-20,05:00:00,27.3,25.3,6.1,0,1016,502.52
2019-05-20,06:00:00,27.7,25.5,6.2,8,1016,470.65
2019-05-20,07:00:00,28.2,25.4,6.5,15,1017,482.16
2019-05-20,08:00:00,28.0,25.3,6.9,30,1017,503.01
2019-05-20,09:00:00,27.0,24.9,7.2,51,1018,562.29
2019-05-20,10:00:00,26.0,24.0,7.4,73,1018,583.02
2019-05-20,11:00:00,25.2,22.9,7.2,90,1018,606.54
2019-05-20,12:00:00,24.7,22.0,6.8,94,1018,638.51
2019-05-20,13:00:00,24.6,21.7,6.4,89,1018,607.85
2019-05-20,14:00:00,24.7,21.6,6.1,69,1018,607.72
2019-05-20,15:00:00,24.5,21.5,6.0,46,1019,622.02
2019-05-20,16:00:00,24.2,21.4,6.1,27,1019,574.02
2019-05-20,17:00:00,23.9,21.4,6.3,81,1020,555.47
2019-05-20,18:00:00,23.7,21.4,6.4,24,1021,581.03
2019-05-20,19:00:00,23.6,21.3,6.2,0,1021,551.16
2019-05-20,20:00:00,23.6,21.1,6.0,0,1021,567.82
2019-05-20,21:00:00,23.7,21.0,5.7,0,1022,574.57
2019-05-20,22:00:00,23.8,20.9,5.5,0,1022,537.78
2019-05-20,23:00:00,23.8,20.7,5.4,0,1021,564.24
2019-05-21,00:00:00,23.7,20.5,5.3,0,1021,548.34
2019-05-21,01:00:00,23.7,20.2,5.2,0,1021,500.3
2019-05-21,02:00:00,23.7,19.8,5.1,0,1020,446.57
2019-05-21,03:00:00,23.5,19.2,5.0,0,1020,406.74
2019-05-21,04:00:00,23.4,18.7,4.9,0,1021,385.99
2019-05-21,05:00:00,23.2,18.4,4.8,0,1021,372.05
2019-05-21,06:00:00,23.7,18.4,4.7,54,1022,354.49
2019-05-21,07:00:00,24.1,18.1,4.5,131,1022,381.34
2019-05-21,08:00:00,24.4,17.9,4.2,245,1022,446.11
2019-05-21,09:00:00,24.8,17.9,4.0,295,1023,479.42
2019-05-21,10:00:00,25.1,17.8,4.0,454,1022,492.35
2019-05-21,11:00:00,25.3,17.7,4.2,646,1022,516.83
2019-05-21,12:00:00,25.4,17.5,4.4,799,1021,580.81
2019-05-21,13:00:00,25.4,17.3,4.6,695,1020,590.99
2019-05-21,14:00:00,25.3,17.1,4.6,452,1020,564.83
2019-05-21,15:00:00,25.0,16.8,4.6,190,1020,544.85
2019-05-21,16:00:00,24.6,16.6,4.7,242,1020,525.16
2019-05-21,17:00:00,24.0,16.6,4.8,169,1020,533.79
2019-05-21,18:00:00,23.5,17.0,5.0,50,1021,483.66
2019-05-21,19:00:00,23.4,17.2,5.1,0,1021,479.95
2019-05-21,20:00:00,23.4,17.1,5.1,0,1021,506.51
2019-05-21,21:00:00,23.4,17.0,5.0,0,1022,508.84
2019-05-21,22:00:00,23.4,16.9,4.8,0,1022,509.42
2019-05-21,23:00:00,23.4,16.7,4.5,0,1021,519.49
2019-05-22,00:00:00,23.5,16.7,4.3,0,1021,467.76
2019-05-22,01:00:00,23.6,16.8,4.3,0,1020,422.79
2019-05-22,02:00:00,23.7,16.8,4.3,0,1020,382.66
2019-05-22,03:00:00,23.7,16.8,4.4,0,1020,346.71
2019-05-22,04:00:00,23.8,16.7,4.5,0,1020,329.42
2019-05-22,05:00:00,23.8,17.1,4.5,0,1020,310.47
2019-05-22,06:00:00,24.6,17.8,4.5,27,1021,313.55
2019-05-22,07:00:00,25.3,17.0,4.3,65,1021,343.14
2019-05-22,08:00:00,26.0,17.0,4.2,123,1021,395.76
2019-05-22,09:00:00,26.6,17.4,4.2,170,1021,443.16
2019-05-22,10:00:00,27.1,17.8,4.3,392,1020,505.84
2019-05-22,11:00:00,27.3,18.1,4.4,432,1020,488.89
2019-05-22,12:00:00,27.2,18.1,4.7,320,1020,519.95
2019-05-22,13:00:00,26.9,18.0,5.0,179,1020,567.63
2019-05-22,14:00:00,26.3,17.9,5.3,127,1020,559.86
2019-05-22,15:00:00,25.5,17.8,5.5,226,1020,551.94
2019-05-22,16:00:00,24.9,17.8,5.5,90,1019,545.66
2019-05-22,17:00:00,24.6,17.7,5.4,102,1019,519.27
2019-05-22,18:00:00,24.4,18.1,5.3,23,1020,505.37
2019-05-22,19:00:00,24.4,18.2,5.1,0,1020,501.65
2019-05-22,20:00:00,24.5,18.2,5.0,0,1020,527.01
2019-05-22,21:00:00,24.6,18.3,5.1,0,1021,504.43
2019-05-22,22:00:00,24.7,18.3,5.1,0,1021,505.49
2019-05-22,23:00:00,24.8,18.3,5.3,0,1020,507.15
2019-05-23,00:00:00,24.7,18.5,5.4,0,1020,499.9
2019-05-23,01:00:00,24.5,18.7,5.4,0,1020,447.68
2019-05-23,02:00:00,24.3,19.0,5.4,0,1020,378.41
2019-05-23,03:00:00,24.0,19.3,5.5,0,1020,362.18
2019-05-23,04:00:00,23.7,19.5,5.8,0,1020,347.96
2019-05-23,05:00:00,23.1,19.6,5.9,0,1021,344.15
2019-05-23,06:00:00,23.2,19.8,5.9,22,1022,329.55
2019-05-23,07:00:00,23.2,20.0,5.8,64,1022,352.86
2019-05-23,08:00:00,23.3,20.1,5.7,187,1023,408.08
2019-05-23,09:00:00,23.6,20.4,5.5,70,1023,521.29
2019-05-23,10:00:00,24.1,20.6,5.5,85,1023,519.38
2019-05-23,11:00:00,24.7,20.9,5.4,85,1023,529.78
2019-05-23,12:00:00,25.2,21.2,5.4,250,1022,501.17
2019-05-23,13:00:00,25.4,21.4,5.3,817,1022,554.44
2019-05-23,14:00:00,25.6,21.5,5.1,620,1021,580.42
2019-05-23,15:00:00,25.6,21.5,4.8,637,1021,619.34
2019-05-23,16:00:00,25.4,21.5,4.6,446,1021,575.03
2019-05-23,17:00:00,25.1,21.5,4.4,238,1021,575.23
2019-05-23,18:00:00,24.7,21.5,4.3,52,1021,559.94
2019-05-23,19:00:00,24.5,21.4,4.1,0,1022,515.4
2019-05-23,20:00:00,24.5,21.4,4.0,0,1023,535.65
2019-05-23,21:00:00,24.5,21.4,3.9,0,1023,511.71
2019-05-23,22:00:00,24.5,21.4,3.8,0,1023,556.3
2019-05-23,23:00:00,24.5,21.4,3.7,0,1023,543.93
2019-05-24,00:00:00,24.5,21.3,3.7,0,1022,519.82
2019-05-24,01:00:00,24.4,21.3,3.7,0,1022,489.32
2019-05-24,02:00:00,24.4,21.2,3.7,0,1022,426.61
2019-05-24,03:00:00,24.4,21.2,3.7,0,1022,407.48
2019-05-24,04:00:00,24.4,21.1,3.7,0,1022,374.49
2019-05-24,05:00:00,24.5,21.0,3.7,0,1022,368.54
2019-05-24,06:00:00,25.2,21.2,3.7,112,1023,355.91
2019-05-24,07:00:00,26.0,21.2,3.7,317,1023,370.6
2019-05-24,08:00:00,26.7,21.3,3.7,528,1024,435.82
2019-05-24,09:00:00,27.3,21.5,3.8,715,1024,497.26
2019-05-24,10:00:00,27.8,21.8,3.8,860,1023,545.51
2019-05-24,11:00:00,28.2,22.1,3.9,955,1023,567.15
2019-05-24,12:00:00,28.4,22.3,4.0,975,1022,580.02
2019-05-24,13:00:00,28.4,22.4,4.1,928,1022,623.33
2019-05-24,14:00:00,28.3,22.5,4.2,403,1021,659.62
2019-05-24,15:00:00,28.0,22.6,4.3,652,1021,657.66
2019-05-24,16:00:00,27.6,22.6,4.5,454,1021,647.61
2019-05-24,17:00:00,27.1,22.7,4.6,242,1021,630.49
2019-05-24,18:00:00,26.5,22.7,4.6,39,1021,570.67
2019-05-24,19:00:00,26.2,22.6,4.6,0,1022,511.02
2019-05-24,20:00:00,26.1,22.6,4.6,0,1022,526.93
2019-05-24,21:00:00,26.0,22.6,4.7,0,1022,568.76
2019-05-24,22:00:00,25.9,22.5,4.7,0,1022,572.3
2019-05-24,23:00:00,25.8,22.4,4.8,0,1022,538.26
2019-05-25,00:00:00,25.6,22.4,4.9,0,1022,581.43
2019-05-25,01:00:00,25.5,22.3,5.0,0,1021,545.63
2019-05-25,02:00:00,25.4,22.3,5.1,0,1021,511.28
2019-05-25,03:00:00,25.4,22.2,5.3,0,1021,461.21
2019-05-25,04:00:00,25.3,22.2,5.4,0,1021,441.28
2019-05-25,05:00:00,25.4,22.2,5.5,0,1021,389.55
2019-05-25,06:00:00,26.1,22.5,5.6,102,1022,389.79
2019-05-25,07:00:00,26.8,22.5,5.7,297,1022,420.27
2019-05-25,08:00:00,27.4,22.6,5.9,496,1022,460.31
2019-05-25,09:00:00,27.8,22.7,6.0,674,1022,434.81
2019-05-25,10:00:00,28.0,22.9,6.0,703,1022,432.72
2019-05-25,11:00:00,28.3,23.1,6.1,802,1022,500.18
2019-05-25,12:00:00,28.4,23.2,6.1,896,1021,489.87
2019-05-25,13:00:00,28.4,23.2,6.1,859,1021,508.49
2019-05-25,14:00:00,28.1,23.1,6.0,778,1020,509.33
2019-05-25,15:00:00,27.7,23.0,6.0,585,1020,580.69
2019-05-25,16:00:00,27.3,22.9,6.1,238,1020,500.1
2019-05-25,17:00:00,26.9,23.0,6.0,159,1021,537.48
2019-05-25,18:00:00,26.5,22.9,6.0,8,1021,495.19
2019-05-25,19:00:00,26.3,22.7,5.9,0,1021,483.4
2019-05-25,20:00:00,26.2,22.6,5.7,0,1022,514.12
2019-05-25,21:00:00,26.1,22.5,5.6,0,1022,554.5
2019-05-25,22:00:00,26.0,22.5,5.5,0,1022,588.53
2019-05-25,23:00:00,25.9,22.5,5.5,0,1021,597.22
2019-05-26,00:00:00,25.7,22.5,5.5,0,1020,552.32
2019-05-26,01:00:00,25.5,22.6,5.5,0,1020,542.3
2019-05-26,02:00:00,25.4,22.7,5.5,0,1020,527.65
2019-05-26,03:00:00,25.3,22.8,5.6,0,1020,478.71
2019-05-26,04:00:00,25.2,22.8,5.6,0,1020,456.61
2019-05-26,05:00:00,25.4,23.0,5.7,0,1020,434.21
2019-05-26,06:00:00,26.4,23.4,5.7,86,1021,410.12
2019-05-26,07:00:00,27.4,23.2,5.8,277,1021,417.19
2019-05-26,08:00:00,28.0,23.2,5.9,505,1021,429.53
2019-05-26,09:00:00,28.5,23.5,6.0,623,1021,461.99
2019-05-26,10:00:00,28.7,23.8,6.1,697,1021,484.36
2019-05-26,11:00:00,28.8,24.0,6.2,755,1021,483.29
2019-05-26,12:00:00,28.8,24.2,6.3,845,1021,485.88
2019-05-26,13:00:00,28.8,24.3,6.3,737,1020,497.18
2019-05-26,14:00:00,28.6,24.3,6.4,661,1020,585.75
2019-05-26,15:00:00,28.2,24.4,6.4,476,1020,573.37
2019-05-26,16:00:00,27.8,24.6,6.4,266,1020,592.14
2019-05-26,17:00:00,27.4,24.8,6.4,149,1020,540.4
2019-05-26,18:00:00,27.1,24.9,6.4,37,1020,529.51
2019-05-26,19:00:00,26.9,25.0,6.5,0,1020,540.39
2019-05-26,20:00:00,26.9,25.1,6.5,0,1020,543.72
2019-05-26,21:00:00,26.9,25.1,6.5,0,1020,583.6
2019-05-26,22:00:00,26.9,25.1,6.5,0,1020,623.67
2019-05-26,23:00:00,26.8,25.1,6.6,0,1019,667.12
2019-05-27,00:00:00,26.8,25.0,6.6,0,1019,627.96
2019-05-27,01:00:00,26.7,25.0,6.6,0,1019,601.61
2019-05-27,02:00:00,26.7,24.9,6.7,0,1018,536.79
2019-05-27,03:00:00,26.6,24.9,6.7,0,1018,502.7
2019-05-27,04:00:00,26.5,24.9,6.8,0,1019,470.5
2019-05-27,05:00:00,26.5,24.9,6.8,0,1019,460.48
2019-05-27,06:00:00,27.0,25.3,6.8,57,1020,426.68
2019-05-27,07:00:00,27.5,25.5,6.9,189,1020,444.55
2019-05-27,08:00:00,27.9,25.5,6.9,242,1020,521.74
2019-05-27,09:00:00,28.1,25.5,6.9,345,1020,575.17
2019-05-27,10:00:00,28.1,25.7,7.0,620,1020,656.97
2019-05-27,11:00:00,28.1,25.8,7.1,707,1020,664.16
2019-05-27,12:00:00,28.1,25.9,7.2,513,1019,702.47
2019-05-27,13:00:00,28.0,25.9,7.3,331,1019,694.93
2019-05-27,14:00:00,27.8,25.8,7.3,91,1018,682.92
2019-05-27,15:00:00,27.5,25.7,7.4,166,1018,648.25
2019-05-27,16:00:00,27.4,25.6,7.4,380,1018,643.46
2019-05-27,17:00:00,27.2,25.6,7.3,229,1018,671.61
2019-05-27,18:00:00,27.0,25.4,7.2,49,1019,637.84
2019-05-27,19:00:00,26.9,25.4,7.1,0,1019,649.38
2019-05-27,20:00:00,26.9,25.3,7.0,0,1019,645.8
2019-05-27,21:00:00,26.9,25.4,6.8,0,1020,658.56
2019-05-27,22:00:00,27.1,25.4,6.7,0,1019,671.25
2019-05-27,23:00:00,27.0,25.4,6.6,0,1019,687.65
2019-05-28,00:00:00,26.7,25.3,6.5,0,1019,669.63
2019-05-28,01:00:00,26.6,25.2,6.5,0,1018,606.93
2019-05-28,02:00:00,26.5,25.2,6.5,0,1018,556.56
2019-05-28,03:00:00,26.4,25.1,6.5,0,1019,512.84
2019-05-28,04:00:00,26.3,25.0,6.5,0,1019,474.06
2019-05-28,05:00:00,26.4,25.0,6.5,0,1020,456.93
2019-05-28,06:00:00,27.0,25.4,6.6,28,1020,434.02
2019-05-28,07:00:00,27.2,25.3,6.6,105,1021,457.71
2019-05-28,08:00:00,27.3,25.0,6.6,31,1021,501.27
2019-05-28,09:00:00,27.2,24.7,6.7,51,1021,573.8
2019-05-28,10:00:00,27.1,24.4,6.7,99,1021,546.86
2019-05-28,11:00:00,26.8,24.2,6.7,90,1021,580.72
2019-05-28,12:00:00,26.3,23.8,6.8,293,1020,609.97
2019-05-28,13:00:00,25.7,23.4,6.8,369,1020,628.35
2019-05-28,14:00:00,25.1,23.0,6.8,156,1019,605.87
2019-05-28,15:00:00,24.8,22.7,6.8,214,1019,588.02
2019-05-28,16:00:00,24.6,22.5,6.8,273,1020,587.37
2019-05-28,17:00:00,24.3,22.3,6.8,60,1020,565.07
